ft_sigma_c,zi_alpha,zi_delta,zi_mu,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.5,0.02,0.34,0.11562499999999999,62.62400731075646,21.817832466834343,11.89000374177176,7.594640468154262,8.352955972048283,12.968574661947814,0.00040221146842844694,2.908519466981848,-0.08695521916841446,0.0031245697640226414,-0.00430746573071468,0.003155306402425659,0.20128755446684085,0.15864354471155093,0.14874708081989393,0.1427263422037421,3.8309133942318954,0.17467032674758026
0.5,0.02,0.34,0.15,60.23929395222674,20.370118598595205,11.246097703288939,7.354454040901677,6.599817582078639,14.66880602736227,0.0003965312836695415,2.714620175721537,-0.08533044978618291,0.0011028820672256822,-0.003057477174627156,0.0014216820395922581,0.21860396800055848,0.17843051402054413,0.1664791047716985,0.16293726146576923,3.9454000554039923,0.16308014450620822
0.5,0.13999999999999999,0.02,0.0125,65.35474203739322,27.704382419480456,12.323369909242441,7.910237856089112,2.106265169927494,15.310486682653723,0.0004060343862959238,2.332380887664759,-0.09196201593677482,-0.007215857512948822,0.000480898177771833,0.0006133722775138883,0.305715167780523,0.24319059533643897,0.20210194950614488,0.18828558262655204,3.9886082194559087,0.22179717150668465
0.5,0.13999999999999999,0.02,0.046875,65.86803392522266,27.788526898371515,13.109251193991335,7.8956562544458855,2.1971751362673144,14.877424442146607,0.0004129669985547833,4.7393831631707135,-0.09450481743436706,-0.006085141214207759,-0.0010452709397170557,0.002207925366006625,0.31018221317857253,0.2402845680862209,0.2015230761383647,0.19232155076191457,3.959447570497241,0.2224708197091011
0.5,0.13999999999999999,0.02,0.08124999999999999,65.49695704722657,27.289864436281473,12.838639573967004,7.9140361042358505,3.599384370155294,13.855032562586953,0.00041057981174835625,3.127933852341143,-0.09485412754598838,-0.005775215466155419,0.002285658916820733,0.003401251398389156,0.31900059747496284,0.22042633375011422,0.18702640591098832,0.17554676791538257,3.8906038618813157,0.21847860208975578
0.5,0.13999999999999999,0.02,0.11562499999999999,65.30021640870005,27.287268078679173,12.320982272156416,7.701328636646825,2.590784012267456,15.399853408950182,0.0004060133238753604,2.104845031316473,-0.09264188819669071,-0.005007730933566359,0.0026170085752888358,0.003455608487318832,0.31876223329914605,0.23971995615158503,0.20219907550749686,0.1838864229365759,3.99462581113295,0.2184578160363549
0.5,0.13999999999999999,0.02,0.15,65.43591085777672,27.359436513535858,12.399693891529129,7.052632829659748,2.658339837444591,15.965807785607389,0.00040670767446999545,2.3575620743348287,-0.09119801819770434,-0.0022488811646971356,-0.00038308287197930357,0.004413594609396273,0.3076513302403858,0.23402708771360894,0.18949700057738192,0.1883849065400097,4.0327348757445325,0.2190355858086932
0.5,0.13999999999999999,0.1,0.0125,65.65528884896594,28.17506778135731,11.82405854883631,7.820620172831572,3.178606004359266,14.656936341581478,0.00040162973622305,2.3184945848337684,-0.09269215687241757,-0.005398075949778478,0.001449480256936412,0.0014885156773416484,0.2925495485361965,0.21645250227632895,0.19322843357348277,0.17106398554664226,3.944600799066386,0.22556540861636587
0.5,0.13999999999999999,0.1,0.046875,66.30249716167901,28.033750493078365,11.883906413171193,7.612239485553857,3.1949673775740313,15.577633392301559,0.000402157681150619,1.8343105147375445,-0.0930861123104172,-0.0032735115724878295,-5.5272431271056934e-05,0.0007643529651899994,0.28904791135711166,0.21987932973884958,0.19627309850195754,0.16734924667069048,4.006596791748384,0.2244340433922407
0.5,0.13999999999999999,0.1,0.08124999999999999,67.21759937164761,27.393083434724428,12.521124671540058,7.801619864622079,3.6413294686089666,15.860441932152078,0.00040777886999334426,2.122731917921227,-0.09401571794565629,-0.0001785818703946702,0.00021824603131104874,0.00034598751336007913,0.28896883967791337,0.21963040865756545,0.1852011023736256,0.15963206750446154,4.025639967951965,0.219304958063109
