ts,open,high,low,close,volume,mid
2019-10-28 18:49:00+00:00,3039.25,3039.5,3039.0,3039.0,561,3039.375
2019-10-28 18:50:00+00:00,3039.25,3039.25,3039.0,3039.25,352,3039.125
2019-10-28 18:51:00+00:00,3039.0,3039.25,3038.5,3038.75,888,3039.125
2019-10-28 18:52:00+00:00,3038.75,3039.25,3038.75,3039.0,451,3038.625
2019-10-28 18:53:00+00:00,3038.75,3039.25,3038.75,3039.25,347,3038.875
2019-10-28 18:54:00+00:00,3039.25,3039.75,3039.0,3039.75,1310,3039.125
2019-10-28 18:55:00+00:00,3039.5,3039.75,3039.25,3039.75,765,3039.625
2019-10-28 18:56:00+00:00,3040.0,3040.25,3039.25,3039.5,1951,3039.875
2019-10-28 18:57:00+00:00,3039.5,3039.5,3039.0,3039.25,1519,3039.375
2019-10-28 18:58:00+00:00,3039.25,3039.5,3039.0,3039.0,657,3039.125
2019-10-28 18:59:00+00:00,3039.25,3039.25,3038.75,3039.25,1009,3039.125
2019-10-28 19:00:00+00:00,3039.0,3039.25,3038.75,3039.25,1244,3039.125
2019-10-28 19:01:00+00:00,3039.25,3039.5,3038.25,3038.5,1542,3039.125
2019-10-28 19:02:00+00:00,3038.5,3038.75,3038.5,3038.5,424,3038.625
2019-10-28 19:03:00+00:00,3038.5,3038.75,3038.5,3038.5,1183,3038.625
2019-10-28 19:04:00+00:00,3038.5,3039.0,3038.5,3039.0,934,3038.375
2019-10-28 19:05:00+00:00,3039.0,3039.25,3038.75,3039.25,823,3038.875
2019-10-28 19:06:00+00:00,3039.0,3039.5,3039.0,3039.25,793,3039.125
2019-10-28 19:07:00+00:00,3039.5,3039.5,3038.75,3039.25,2330,3039.375
2019-10-28 19:08:00+00:00,3039.25,3039.5,3039.25,3039.25,391,3039.125
2019-10-28 19:09:00+00:00,3039.25,3039.75,3039.25,3039.5,654,3039.375
2019-10-28 19:10:00+00:00,3039.25,3040.0,3039.25,3039.75,1447,3039.375
2019-10-28 19:11:00+00:00,3039.75,3040.5,3039.75,3040.5,2270,3039.625
2019-10-28 19:12:00+00:00,3040.5,3040.75,3040.0,3040.75,2623,3040.375
2019-10-28 19:13:00+00:00,3040.75,3040.75,3040.25,3040.5,1130,3040.625
2019-10-28 19:14:00+00:00,3040.75,3040.75,3040.5,3040.75,1745,3040.625
2019-10-28 19:15:00+00:00,3040.75,3040.75,3040.0,3040.0,1385,3040.625
2019-10-28 19:16:00+00:00,3040.25,3040.25,3039.5,3040.0,1100,3040.125
2019-10-28 19:17:00+00:00,3040.0,3040.25,3039.75,3040.25,650,3040.125
2019-10-28 19:18:00+00:00,3040.0,3040.25,3039.75,3039.75,994,3040.125
2019-10-28 19:19:00+00:00,3039.75,3040.0,3039.5,3039.75,906,3039.875
2019-10-28 19:20:00+00:00,3039.75,3039.75,3039.25,3039.75,1480,3039.625
2019-10-28 19:21:00+00:00,3039.75,3040.5,3039.5,3040.25,1305,3039.625
2019-10-28 19:22:00+00:00,3040.0,3041.0,3039.75,3040.5,3279,3040.125
2019-10-28 19:23:00+00:00,3040.5,3040.75,3040.5,3040.75,398,3040.625
2019-10-28 19:24:00+00:00,3041.0,3041.0,3040.0,3040.5,2126,3040.875
2019-10-28 19:25:00+00:00,3040.5,3040.75,3040.25,3040.75,1281,3040.625
2019-10-28 19:26:00+00:00,3040.5,3041.0,3040.5,3040.5,1373,3040.625
2019-10-28 19:27:00+00:00,3040.5,3040.75,3040.5,3040.75,656,3040.625
2019-10-28 19:28:00+00:00,3040.75,3041.0,3040.25,3041.0,722,3040.625
2019-10-28 19:29:00+00:00,3041.0,3041.0,3040.75,3041.0,348,3040.875
2019-10-28 19:30:00+00:00,3040.75,3040.75,3040.0,3040.25,2222,3040.875
2019-10-28 19:31:00+00:00,3040.25,3040.75,3040.25,3040.5,1322,3040.375
2019-10-28 19:32:00+00:00,3040.25,3041.0,3040.25,3040.5,1541,3040.375
2019-10-28 19:33:00+00:00,3040.5,3040.75,3040.25,3040.75,432,3040.375
2019-10-28 19:34:00+00:00,3040.5,3040.75,3040.25,3040.25,795,3040.625
2019-10-28 19:35:00+00:00,3040.25,3040.5,3039.75,3039.75,1374,3040.375
2019-10-28 19:36:00+00:00,3039.75,3040.0,3039.5,3039.5,1075,3039.875
2019-10-28 19:37:00+00:00,3039.5,3039.75,3039.0,3039.0,2637,3039.625
2019-10-28 19:38:00+00:00,3039.0,3039.75,3039.0,3039.75,1197,3039.125
2019-10-28 19:39:00+00:00,3039.5,3040.0,3039.25,3039.5,1792,3039.625
2019-10-28 19:40:00+00:00,3039.25,3039.5,3039.0,3039.0,1140,3039.375
2019-10-28 19:41:00+00:00,3039.25,3039.5,3039.0,3039.0,742,3039.125
2019-10-28 19:42:00+00:00,3039.25,3039.5,3039.0,3039.25,670,3039.125
2019-10-28 19:43:00+00:00,3039.0,3039.25,3038.75,3038.75,1280,3039.125
2019-10-28 19:44:00+00:00,3038.75,3039.25,3038.75,3039.0,1010,3038.875
2019-10-28 19:45:00+00:00,3039.0,3039.25,3037.75,3038.0,4822,3039.125
2019-10-28 19:46:00+00:00,3038.0,3038.75,3037.5,3038.25,4222,3038.125
2019-10-28 19:47:00+00:00,3038.25,3038.25,3037.75,3038.25,2248,3038.125
2019-10-28 19:48:00+00:00,3038.25,3039.0,3037.75,3039.0,2700,3038.125
2019-10-28 19:49:00+00:00,3039.0,3039.25,3038.5,3039.0,2488,3038.875
2019-10-28 19:50:00+00:00,3039.0,3039.75,3038.75,3039.0,3742,3039.125
2019-10-28 19:51:00+00:00,3039.25,3039.25,3038.75,3039.0,2466,3039.125
2019-10-28 19:52:00+00:00,3038.75,3039.0,3038.25,3038.5,1820,3038.875
2019-10-28 19:53:00+00:00,3038.5,3038.75,3037.75,3038.5,4340,3038.375
2019-10-28 19:54:00+00:00,3038.75,3038.75,3037.5,3037.5,3496,3038.625
2019-10-28 19:55:00+00:00,3037.5,3038.5,3037.0,3038.0,6455,3037.625
2019-10-28 19:56:00+00:00,3038.0,3038.5,3038.0,3038.25,2856,3038.125
2019-10-28 19:57:00+00:00,3038.25,3038.5,3037.5,3038.0,4764,3038.375
2019-10-28 19:58:00+00:00,3038.25,3038.5,3037.25,3038.0,4858,3038.125
2019-10-28 19:59:00+00:00,3037.75,3039.75,3036.75,3037.75,52241,3037.875
2019-10-28 20:00:00+00:00,3038.0,3038.5,3036.5,3036.75,12608,3037.875
2019-10-28 20:01:00+00:00,3037.0,3037.5,3036.75,3037.25,3009,3036.875
2019-10-28 20:02:00+00:00,3037.25,3038.0,3037.25,3037.5,2521,3037.125
2019-10-28 20:03:00+00:00,3037.25,3037.75,3036.5,3037.25,2666,3037.375
2019-10-28 20:04:00+00:00,3037.0,3037.75,3035.5,3036.0,9580,3037.125
2019-10-28 20:05:00+00:00,3036.25,3037.25,3036.0,3036.5,4088,3036.125
2019-10-28 20:06:00+00:00,3036.25,3036.75,3035.75,3035.75,3099,3036.375
2019-10-28 20:07:00+00:00,3035.75,3036.25,3035.5,3035.75,1092,3035.875
2019-10-28 20:08:00+00:00,3035.75,3036.5,3035.75,3036.0,1153,3035.875
2019-10-28 20:09:00+00:00,3036.0,3036.0,3035.0,3035.75,1436,3035.875
2019-10-28 20:10:00+00:00,3036.0,3036.5,3035.5,3035.5,2308,3035.875
2019-10-28 20:11:00+00:00,3035.5,3035.75,3035.25,3035.25,1387,3035.625
2019-10-28 20:12:00+00:00,3035.5,3036.5,3035.25,3035.75,2180,3035.375
2019-10-28 20:13:00+00:00,3036.0,3036.5,3035.75,3036.0,1130,3035.875
2019-10-28 20:14:00+00:00,3036.0,3036.75,3035.75,3036.0,4115,3036.125
2019-10-29 13:30:00+00:00,3034.0,3034.5,3032.5,3034.0,11657,3033.875
2019-10-29 13:31:00+00:00,3034.25,3034.75,3032.5,3032.5,5707,3034.125
2019-10-29 13:32:00+00:00,3032.5,3033.5,3032.25,3033.5,4165,3032.625
2019-10-29 13:33:00+00:00,3033.5,3034.0,3033.0,3034.0,3323,3033.375
2019-10-29 13:34:00+00:00,3033.75,3034.5,3033.0,3034.25,4515,3033.875
2019-10-29 13:35:00+00:00,3034.0,3034.75,3033.75,3034.25,3974,3034.125
2019-10-29 13:36:00+00:00,3034.25,3034.5,3033.0,3033.5,3767,3034.125
2019-10-29 13:37:00+00:00,3033.5,3034.0,3032.75,3033.5,2970,3033.375
2019-10-29 13:38:00+00:00,3033.75,3034.75,3033.5,3034.5,5035,3033.625
2019-10-29 13:39:00+00:00,3034.75,3035.25,3034.25,3035.0,3528,3034.625
2019-10-29 13:40:00+00:00,3035.0,3035.5,3034.0,3034.25,3562,3034.875
2019-10-29 13:41:00+00:00,3034.0,3034.5,3033.5,3034.5,2620,3034.125
2019-10-29 13:42:00+00:00,3034.25,3034.75,3034.0,3034.75,2318,3034.375
2019-10-29 13:43:00+00:00,3034.5,3035.5,3034.25,3035.0,2679,3034.625
2019-10-29 13:44:00+00:00,3035.0,3036.5,3035.0,3036.25,5156,3034.875
2019-10-29 13:45:00+00:00,3036.25,3037.0,3036.0,3036.75,2756,3036.125
2019-10-29 13:46:00+00:00,3036.75,3036.75,3036.25,3036.75,2586,3036.625
2019-10-29 13:47:00+00:00,3036.5,3037.25,3036.25,3037.0,2675,3036.625
2019-10-29 13:48:00+00:00,3037.0,3037.0,3036.0,3036.0,2586,3036.875
2019-10-29 13:49:00+00:00,3036.0,3037.0,3035.75,3037.0,2576,3036.125
2019-10-29 13:50:00+00:00,3037.0,3038.5,3036.75,3038.5,2776,3037.125
2019-10-29 13:51:00+00:00,3038.5,3039.0,3037.75,3038.75,4221,3038.375
2019-10-29 13:52:00+00:00,3039.0,3039.75,3038.25,3039.5,3546,3038.875
2019-10-29 13:53:00+00:00,3039.5,3039.75,3038.5,3038.75,4563,3039.375
2019-10-29 13:54:00+00:00,3039.0,3039.25,3038.25,3039.0,4454,3038.875
2019-10-29 13:55:00+00:00,3039.0,3039.25,3038.25,3038.5,2705,3039.125
2019-10-29 13:56:00+00:00,3038.25,3038.5,3037.75,3038.25,3184,3038.375
2019-10-29 13:57:00+00:00,3038.5,3038.75,3037.75,3038.0,2209,3038.375
2019-10-29 13:58:00+00:00,3038.0,3038.25,3037.5,3037.75,1756,3038.125
2019-10-29 13:59:00+00:00,3037.5,3038.25,3036.75,3037.0,2394,3037.625
2019-10-29 14:00:00+00:00,3037.25,3038.0,3036.75,3038.0,2264,3037.0
2019-10-29 14:01:00+00:00,3038.0,3038.0,3036.0,3036.75,3756,3037.875
2019-10-29 14:02:00+00:00,3036.75,3037.5,3036.5,3036.75,2490,3036.625
2019-10-29 14:03:00+00:00,3037.0,3037.5,3036.75,3037.25,1671,3036.875
2019-10-29 14:04:00+00:00,3037.0,3037.0,3036.25,3036.5,1550,3037.125
2019-10-29 14:05:00+00:00,3036.5,3036.5,3035.25,3035.75,3891,3036.375
2019-10-29 14:06:00+00:00,3036.0,3036.25,3035.0,3035.75,3461,3035.875
2019-10-29 14:07:00+00:00,3035.75,3037.0,3035.5,3036.75,2661,3035.625
2019-10-29 14:08:00+00:00,3036.75,3037.25,3036.25,3036.5,2250,3036.625
2019-10-29 14:09:00+00:00,3036.5,3037.25,3036.0,3037.0,1862,3036.625
2019-10-29 14:10:00+00:00,3037.0,3037.5,3036.5,3037.5,2141,3037.125
2019-10-29 14:11:00+00:00,3037.5,3038.0,3037.5,3037.75,1519,3037.375
2019-10-29 14:12:00+00:00,3037.75,3038.0,3037.25,3037.5,1571,3037.625
2019-10-29 14:13:00+00:00,3037.5,3038.25,3037.5,3038.0,2007,3037.625
2019-10-29 14:14:00+00:00,3038.0,3038.25,3037.25,3038.0,3194,3037.875
