mid
3388.125
3385.625
3385.125
3384.625
3385.75
3385.875
3387.75
3387.375
3389.875
3389.625
3389.875
3386.625
3389.0
3388.625
3386.625
3389.75
3390.5
3389.625
3389.875
3386.75
3384.875
3389.375
3390.375
3390.125
3392.5
3392.625
3395.0
3392.875
3395.375
3392.125
3395.875
3396.875
3396.875
3397.375
3399.625
3397.5
3395.625
3397.25
3399.625
3401.5
3397.375
3394.625
3394.125
3394.25
3400.5
3395.25
3399.0
3400.5
3399.0
3399.0
3398.875
3399.125
3402.25
3403.25
3399.125
3402.5
3402.5
3397.875
3395.125
3397.125
3397.25
3397.875
3402.0
3398.875
3401.5
3399.625
3403.0
3405.5
3405.5
3409.0
3405.5
3408.625
3401.5
3408.5
3400.875
3400.25
3401.375
3401.125
3398.5
3401.375
3407.625
3401.375
3398.625
3398.25
3402.625
3399.5
3400.625
3402.375
3397.625
3398.875
3398.125
3399.375
3398.125
3402.25
3400.125
3398.5
3400.75
3402.375
3402.25
3402.375
3402.125
3400.625
3398.375
3401.75
3397.25
3397.375
3397.25
3392.125
3395.625
3391.125
3395.625
3392.75
3394.875
3399.625
3403.25
3402.625
3402.125
3401.625
3401.75
3403.625
3405.125
3402.125
3397.625
3397.875
3402.0
3397.75
3401.75
3405.375
3408.25
3402.875
3406.375
3403.875
3404.75
3402.0
3400.125
3402.625
3399.75
3404.125
3407.5
3407.625
3408.375
3400.125
3395.5
3391.625
3387.0
3386.625
3391.875
3391.75
3387.5
3382.625
3377.0
3377.625
3374.625
3374.875
3372.75
3378.375
3370.5
3365.375
3365.25
3365.625
3364.125
3358.5
3355.625
3356.375
3353.25
3353.625
3351.25
3352.375
3357.0
3352.125
3356.75
3362.75
3362.25
3358.25
3363.375
3364.375
3370.75
3365.625
3365.75
3365.75
3365.125
3359.75
3352.875
3352.625
3349.125
3353.375
3345.625
3350.625
3345.375
3343.625
3343.125
3343.25
3339.375
3333.875
3338.875
3348.875
3354.5
3361.5
3362.0
3362.875
3362.125
3361.625
3345.125
3357.75
3362.75
3357.625
3357.375
3362.875
3362.75
3366.375
3363.0
3369.0
3363.5
3362.625
3358.375
3356.5
3350.375
3357.375
3357.125
3352.625
3357.375
3354.75
3357.375
3358.375
3352.625
3352.875
3359.625
3352.25
3359.75
3353.375
3353.25
3346.125
3348.625
3345.625
3346.75
3346.75
3348.625
3342.25
3341.75
3334.25
3334.375
3326.375
3317.875
3326.75
3334.375
3334.125
3334.25
3334.25
3334.75
3335.375
3327.0
3321.875
3322.375
3321.125
3313.125
3317.125
3316.75
3320.25
3333.625
3322.75
3332.0
3329.0
3324.375
3326.75
3329.625
3329.625
3326.625
3315.625
3321.875
3322.375
3322.125
3324.75
3324.875
3326.5
3330.5
3332.125
3330.5
3325.875
3321.375
3321.25
3316.375
3309.875
3308.625
3309.875
3309.75
3314.0
3323.75
3317.625
3323.375
3324.5
3324.625
3326.875
3325.25
3324.875
3323.5
3323.625
3322.375
3320.875
3319.625
3322.625
3324.125
3326.125
3322.25
3317.75
3313.875
3316.125
3317.75
3325.25
3316.25
3319.75
3318.875
3320.125
3324.75
3328.125
3328.25
3331.125
3335.375
3334.625
3330.125
3334.875
3339.0
3340.5
3343.625
3339.125
3339.875
3343.625
3347.125
3349.25
3350.125
3347.625
3340.375
3334.375
3329.5
3329.75
3338.0
3344.5
3338.375
3334.375
3330.5
3330.375
3325.875
3328.0
3328.875
3326.0
3328.875
3327.875
3328.875
3325.625
3325.75
3324.875
3318.5
3317.125
3317.375
3316.625
3312.25
3311.625
3309.0
3309.125
3311.375
3313.75
3316.875
3320.125
3316.625
3317.125
3320.125
3319.875
3321.25
3323.375
3325.25
3321.375
3317.375
3317.875
3317.625
3317.875
3318.25
3316.125
3316.375
3312.125
3316.75
3316.75
3320.25
3320.25
3322.875
3325.875
3328.25
3325.25
3328.625
3332.875
3329.125
3325.375
3365.375
3359.5
3362.125
3360.625
3360.875
3361.375
3364.875
3361.125
3359.375
3359.0
3355.5
3356.375
3360.75
3356.875
3358.875
3356.125
3359.875
3362.0
3363.0
3362.625
3363.375
3361.625
3366.375
3366.125
3362.125
3361.75
3362.125
3365.875
3370.0
3368.5
3368.875
3370.125
3370.125
3371.625
3370.125
3369.25
3368.625
3371.75
3373.375
3375.375
3375.75
3379.0
3376.375
3371.5
3368.5
3371.375
3371.25
3371.375
3372.75
3372.125
3369.125
3367.75
3367.75
3365.5
3362.625
3362.875
3359.25
3365.5
3365.875
3363.875
3364.5
3370.25
3370.25
3368.5
3370.125
3373.5
3370.75
3369.25
3370.875
3373.25
3369.125
3368.625
3368.125
3365.625
3364.125
3363.625
3363.75
3364.375
3372.375
3375.5
3377.375
3379.625
3382.625
3384.625
3387.25
3387.125
3386.125
3384.625
3385.375
3384.875
3381.625
3384.75
3384.625
3383.875
3382.25
3379.625
3381.375
3379.75
3380.625
3378.875
3377.125
3375.75
3374.875
3376.375
3376.625
3376.625
3377.375
3378.625
3377.625
3379.375
3379.875
3381.5
3380.625
3378.625
3377.625
3378.625
3376.125
3377.375
3380.375
3382.5
3381.125
3380.125
3379.625
3380.875
3382.625
3383.5
3382.625
3381.75
3381.375
3382.125
3380.75
3380.875
3380.125
3379.125
3378.625
3377.0
3378.25
3379.25
3378.25
3375.0
3374.375
3374.875
3376.125
3378.625
3376.375
3374.625
3375.375
3375.875
3375.125
3375.625
3376.875
3377.875
3375.625
3376.625
3375.875
3375.625
3377.625
3379.375
3378.625
3378.75
3378.625
3378.75
3379.625
3380.375
3379.875
3380.375
3380.375
3380.75
3380.875
3380.125
3378.625
3378.875
3378.125
3379.625
3381.375
3382.5
3381.125
3380.125
3376.625
3377.25
3378.875
3380.75
3379.625
3379.375
3380.25
3378.75
3379.75
3378.125
3378.375
3378.125
3376.375
3375.25
3375.375
3375.875
3375.125
3375.375
3373.375
3373.125
3371.875
3374.375
3374.625
3375.75
3375.125
3374.875
3374.25
3375.375
3374.625
3374.875
3374.625
3374.125
3374.875
3373.875
3374.875
3374.75
3375.875
3377.5
3375.75
3377.125
3375.625
3375.375
3374.75
3374.875
3375.375
3375.125
3374.75
3373.5
3372.875
3371.375
3370.125
3369.125
3369.375
3369.875
3368.625
3368.875
3369.375
3371.125
3370.375
3369.75
3369.875
3369.375
3367.375
3367.0
3363.75
3366.125
3367.875
3367.125
3368.25
3373.25
3370.375
3369.625
3370.875
3369.75
3371.25
3374.625
3374.125
3373.125
3370.0
3370.875
3372.0
3373.125
3371.375
3371.125
3369.625
3368.0
3366.125
3366.875
3364.625
3364.25
3362.25
3361.75
3359.0
3359.875
3359.0
3359.75
3362.375
3362.875
3364.5
3364.625
3364.125
3363.625
3364.25
3366.0
3366.625
3368.125
3366.25
3364.875
3364.125
3365.375
3368.0
3367.875
3369.0
3369.625
3370.5
3371.75
3371.375
3371.625
3371.25
3369.625
3371.375
3371.75
3371.875
3373.5
3374.625
3374.25
3375.125
3373.875
3373.375
3373.875
3373.125
3373.375
3372.75
3372.125
3372.875
3371.625
3372.375
3371.125
3369.875
3368.5
3369.125
3371.375
3373.125
3373.5
3374.75
3375.625
3375.125
3374.125
3375.375
3375.875
3376.375
3375.25
3377.25
3374.875
3374.625
3372.25
3373.5
3372.375
3371.625
3371.25
3369.875
3369.625
3371.375
3371.25
3370.375
3368.5
3366.75
3365.375
3364.5
3365.375
3365.125
3365.375
3364.125
3364.25
3362.0
3360.5
3360.625
3360.625
3359.625
3357.875
3356.5
3354.25
3353.0
3354.375
3353.625
3355.25
3353.625
3353.125
3353.875
3353.125
3354.875
3355.75
3357.5
3357.375
3359.125
3360.125
3359.125
3359.625
3359.875
3359.625
3359.875
3361.125
3360.375
3361.875
3361.75
3361.875
3364.5
3367.625
3369.75
3371.375
3370.625
3371.875
3161.875
3159.75
3154.0
3154.375
3161.0
3156.5
3161.0
3157.625
3158.375
3160.375
3163.125
3165.0
3163.125
3160.125
3161.375
3159.75
3164.375
3163.5
3163.625
3162.625
3161.625
3159.625
3159.125
3157.5
3158.625
3159.375
3161.375
3165.5
3168.25
3167.875
3167.375
3166.625
3165.125
3161.625
3161.125
3160.375
3158.375
3156.25
3153.25
3153.25
3153.625
3154.25
3155.5
3157.875
3159.5
3157.75
3157.875
3159.875
3160.875
3157.625
3155.625
3158.375
3156.5
3155.125
3158.375
3158.875
3157.0
3156.625
3157.5
3153.25
3150.0
3146.375
3145.75
3146.0
3146.625
3147.375
3145.875
3146.375
3147.375
3148.0
3145.625
3145.875
3145.625
3145.875
3147.125
3149.625
3147.125
3149.375
3147.125
3146.25
3145.375
3145.25
3145.125
3145.25
3146.125
3148.5
3148.5
3145.75
3141.75
3142.125
3141.125
3139.375
3140.875
3140.75
3141.125
3139.125
3140.75
3145.0
3146.5
3146.875
3146.625
3145.625
3144.375
3145.125
3142.75
3143.375
3142.75
3140.75
3141.125
3141.625
3139.75
3137.875
3138.875
3140.375
3142.375
3143.25
3141.75
3144.625
3142.625
3145.875
3146.75
3146.875
3148.5
3146.125
3140.625
3142.75
3142.75
3143.625
3143.875
3142.375
3144.375
3144.625
3142.25
3142.625
3140.125
3136.875
3138.125
3142.875
3140.875
3140.625
3137.625
3140.375
3142.875
3145.25
3147.0
3148.375
3147.25
3149.875
3149.625
3149.125
3147.875
3149.375
3148.625
3148.875
3149.25
3149.875
3154.5
3154.875
3155.25
3155.625
3157.75
3156.75
3157.375
3158.375
3155.625
3155.125
3156.125
3156.5
3154.625
3155.875
3156.875
3158.25
3156.75
3156.375
3156.125
3154.125
3155.625
3156.375
3157.5
3159.625
3160.25
3161.5
3159.75
3161.125
