ft_sigma_c,zi_alpha,zi_delta,p_zi,zi_mu,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.25,0.08,0.21999999999999997,0.38,0.10416666666666666,20.48512546704129,7.707310477274171,3.99780009017672,4.68974807194515,2.4217203953398827,1.668546432305366,0.0024523142809497137,36.90243100576294,-0.10154480156796546,0.00250708801588694,0.002045564923937512,-0.012501923418852992,0.3666387351967033,0.20588549297956038,0.16031584324782353,0.15700661664295312,2.8656906918476923,0.0687339406680682
0.25,0.08,0.21999999999999997,0.38,0.15,20.287108709410596,7.622183003863331,3.8797800497878017,4.3877032308113435,2.9120629037617975,1.4853795211863245,0.002433724179136002,28.690705080461466,-0.10261364837023046,-0.004252846289649065,-0.000822158048525335,-0.004243113457604531,0.3652377650561478,0.2181368465494502,0.14582487659705698,0.11897940421676227,2.9000315702357793,0.06797477224947446
0.25,0.08,0.32,0.08,0.0125,20.629095905081194,10.77517365365731,3.415429687082394,3.442884964778551,2.115922372536913,0.8796852270260224,0.0023605813426187386,28.889370032683342,-0.08021370016107482,-7.371910967687116e-05,-0.0030383070149106127,-0.0011152770846920995,0.3212463015316203,0.20910580138518578,0.15322013950103613,0.1402287799412932,3.3434435402368856,0.09609320252277509
0.25,0.08,0.32,0.08,0.058333333333333334,20.737321693883953,10.807914989584559,3.889621036047501,3.6913508433820965,2.2954116912771307,0.053023133592662315,0.0024352742966915653,28.158566689324665,-0.08492868595436358,-0.0004512968150348371,0.0004385227417339913,-0.0026643255200512173,0.33450195084334244,0.19527986023148192,0.14803727227832475,0.15153139794551554,3.1685755786172147,0.0963851903760804
0.25,0.08,0.32,0.08,0.10416666666666666,20.566987429367533,10.676949645875565,3.923640776469187,3.614258444509325,2.2304392476633237,0.12169931485013177,0.0024406329665922965,26.74381326000375,-0.08464663337843197,-0.004455170216558249,-0.0012419119351251692,-0.0037874411481058474,0.3403422376477008,0.212133247119608,0.1479084607848564,0.15184669823628563,3.201333254755255,0.09521723896285916
0.25,0.08,0.32,0.08,0.15,19.887726697463993,10.352810420195809,3.9662267735109027,3.545997402570847,1.723959592382743,0.2987325088036926,0.0024473409631175906,23.17139112841481,-0.08343701976948276,-0.0034970055006026007,-0.0007454386107892539,-0.004093843029558068,0.31711483412326036,0.1919300046169458,0.17660443958300753,0.16132305219612478,3.1225089843760148,0.09232655921513666
0.25,0.08,0.32,0.18,0.0125,18.869033504382916,8.78122629568791,1.462873277941281,3.558741430428547,3.6436433232092256,1.4225491771159517,0.002053021522071881,57.19118171133397,-0.08409974456790607,-0.0037771066117947625,-0.0004607173269224791,-0.00539033961968801,0.37049657517573564,0.19358805732663134,0.11005365017576339,0.10755042130626717,2.9118112589995433,0.07831114225648217
0.25,0.08,0.32,0.18,0.058333333333333334,18.238552814751593,6.698877330714937,2.8285918363751383,3.4689546052199556,3.163259781402216,2.0788692610393453,0.0022681447076469377,63.12673761472102,-0.07868075960854777,0.0038572712977271288,-0.0006843809492681624,-0.0039576659145854455,0.32414308519378104,0.15158179553767287,0.129797710747696,0.1127894789417379,2.788761697001829,0.059740714786264915
0.25,0.08,0.32,0.18,0.10416666666666666,17.490286130422696,6.240498627733461,3.0202286903399553,3.4865982550844565,2.598118499417276,2.1448420578475473,0.0022983306711047155,40.87665406446679,-0.07999672401720653,0.0013371244013463711,-4.3409480680324575e-05,-0.00778770319944832,0.3261325112114022,0.17028474008469816,0.12727605781326132,0.15037856973971753,2.7763928484020948,0.055652884839990646
0.25,0.08,0.32,0.18,0.15,15.83742873440028,5.674073516192072,2.730339457463778,3.4063213606729037,2.3257326295334777,1.7009617705380495,0.0022526683383677667,42.40830746014769,-0.07387870547778075,0.004323955217843148,0.002085385937688293,-0.004028841832326295,0.3191120815737241,0.19259861530528374,0.14040691149409057,0.14134018207913043,2.859613332234231,0.050601494977808914
0.25,0.08,0.32,0.27999999999999997,0.0125,25.059270782189166,12.775669278812162,1.3486570321971394,3.7929209408371705,3.6719167348131094,3.4701067955295835,0.0020350305806167983,60.55952733587801,-0.08405736841396023,0.002929014768236855,-0.002991056572511928,0.0019585040778759676,0.3598700432671835,0.1853536261227373,0.11845906150893697,0.09375080217328947,2.5279268186442363,0.11393366035972907
0.25,0.08,0.32,0.27999999999999997,0.058333333333333334,20.44625954345827,8.885998570655099,2.5952566635713317,3.508998971442343,3.12184364512593,2.334161692663566,0.002231390571613359,37.28279028835182,-0.08157082519707322,1.5046438018426403e-05,0.0005833987175101382,-0.004684463278090209,0.3253310925552297,0.15801623256106648,0.1415900102466872,0.10434194570926458,2.740898432320204,0.0792455033870591
0.25,0.08,0.32,0.27999999999999997,0.10416666666666666,22.13479095561956,8.62079374964439,3.3898281312714404,4.151720283071361,3.25812867497942,2.7143201166529503,0.002356548675560274,51.62757972158541,-0.0959398559390197,0.0036800318686307054,-0.0022094570680884877,-0.008005051863232903,0.3550558255285883,0.17346458869671486,0.12316493477360864,0.12656326056957645,2.669624782911214,0.07688040177528616
0.25,0.08,0.32,0.27999999999999997,0.15,19.923106959610745,8.126399577142948,3.0457636907256584,4.087935299334513,3.1041150854676656,1.558893306939961,0.002302352854586598,43.152540049645125,-0.08731654693777248,0.0015331058898352071,0.005170093818870889,-0.0024595602064777507,0.3158701631860885,0.16828855015642805,0.11413348130825501,0.11046107192685077,2.886248906320173,0.0724713851903761
0.25,0.08,0.32,0.38,0.0125,30.763879754267325,16.789757063492758,1.961352955532482,3.578488910742668,4.278521630258069,4.155759194241349,0.0021315402882742074,82.16499977936402,-0.08302062317377472,-0.0005056058827823514,-0.0017332738946948506,-0.00015802362988641045,0.3773186934151049,0.19996405853230892,0.11613670736390691,0.05427103137144639,2.399377914823075,0.1497313711749591
