ft_sigma_rel,mt_sigma_rel,mt_lambda,kappa_v,log10_xi,xi_v,calm_ret_std,calm_ret_kurtosis_excess,calm_acf_r_lag1,calm_acf_r_lag5,calm_acf_abs_r_lag1,calm_acf_abs_r_lag5,calm_acf_abs_r_lag20,stress_ret_std,stress_ret_kurtosis_excess,stress_acf_r_lag1,stress_acf_r_lag5,stress_acf_abs_r_lag1,stress_acf_abs_r_lag5,stress_acf_abs_r_lag20
0.031200299508030816,0.01907145027084744,0.5599668304060375,0.7563398501363108,-5.262717263416145,5.461132788067436e-06,0.06978070470949924,-0.22169232542857698,-0.7423120915767768,-0.01959108516196256,0.5934126410319895,0.15624141137304268,0.18067421547231663,0.0819092700874061,-0.4552777287127552,-0.639935234928846,-0.056056940819925856,0.4203311173582643,0.16777542521405603,0.0391974994845722
0.036034002692963085,0.042370316125184916,0.7088420153264108,0.6161038239369124,-5.731078542141596,1.857468501601618e-06,0.2303061609971505,1.1915972815808509,-0.09896849152795605,-0.19762589835789723,0.17515661533364216,0.38670234012537374,0.10703950818280959,0.24608539789605866,0.8161374000078117,-0.11101597060989518,-0.17323447658502977,0.16260509565299605,0.40592182691181905,0.19243731386002602
0.009031215063290764,0.02702534914198957,0.5954514475797066,0.2995245128066672,-4.8296090080378065,1.48044061761509e-05,0.045442743880938274,3.2632066952540635,-0.6273423430837207,-0.2032194517231863,0.6220187613931449,0.46047453387670695,0.0799384125070163,0.06583188747467181,1.2121415222438108,-0.27577627146734046,0.00702469760600335,0.22975608575353432,0.1646608453563789,0.06574761055189698
0.024168494941796927,0.017637104944365184,0.8425988006832643,0.4226918876610712,-6.142653939189977,7.200224882093349e-07,0.0327966611136716,-0.03489411763621364,-0.4685823539302274,0.08940202160597369,0.20323858348174384,0.06920665762628779,-0.04383314460670911,0.0554040695174361,-0.19807899934842865,-0.4062295505755872,0.002715133555912828,0.14665516250696045,0.059338243025029214,0.04729661854929588
0.04264700216493968,0.025492600684262425,0.7120945695235552,0.6655090175596482,-4.975427087946757,1.0582125603766448e-05,0.08321647741318237,-1.2330965174607087,-0.7642541042176053,0.22852774852700677,0.24352446932801766,-0.05725888055111983,-0.1121436645681249,0.08220282521135171,-0.7881304334161605,-0.5744176297022187,0.08143634341552373,0.09960647284001928,0.023476974706465883,-0.03818238457586326
0.0238396242420641,0.020809164905187933,0.503479935340188,0.4568968076005929,-5.812169863166312,1.5410975742012263e-06,0.05883114727496573,0.8688756557183304,-0.5333968301180073,0.15505221952045875,0.4559085722042126,0.21723880004720428,0.20703958320318042,0.07247869018165728,0.2094705566125712,-0.5144098070257659,0.006288923647000503,0.2870910885034519,0.0630517276816469,0.06197223860002612
0.014305730435177938,0.0437769956358347,0.9455706527213366,0.6994165074267006,-4.791266650213223,1.617086866012389e-05,0.026184448662488518,0.9205772997224368,-0.19840577278861057,0.14115580301273734,0.14331375872499508,0.10426499517595471,-0.06929930311507292,0.040203299782081016,-0.22796598816465208,-0.16709306092345025,-0.008731326038954025,0.05215631004316878,-0.12875949004696188,0.029213560040981346
0.011219810743742056,0.03578668333844772,0.7888305476699383,0.009683861009869711,-3.757051480930288,0.0001749639275451963,0.5344759791318686,4.650941320362381,-0.9043931866274504,-0.4015843443285298,0.9150246810566257,0.6452890115580693,0.37980088967474435,0.09232154915029456,8.125817802515593,-0.22310975409349254,0.007313061177285754,0.4103152176542946,0.055085356516806815,-0.05644254407849063
0.03917960536150016,0.009776143967120824,0.8397258715643179,0.6380315308663035,-5.006542932106302,9.85047261313228e-06,0.03058653251542032,-0.026875366711268,-0.053245256437106564,-0.1269929861257181,0.09900827859815538,-0.05118406399044067,0.016872031856334624,0.04757936189813714,0.13610721843331186,-0.09645443888907532,-0.05732218253348166,0.06527459123573745,0.008674148120891413,0.024177425191841028
0.006735673080193362,0.03631374553982482,0.7849770252692684,0.13728118622916316,-4.326749408112676,4.7124916303955676e-05,0.04249337589112917,4.731355714183272,-0.08257124657836214,-0.14393424634040705,0.3899912236646157,0.45408927975147895,0.2874920488341607,0.07086847437831059,1.4178104665573725,-0.2636092329042554,-0.083228246153883,0.36957811603295776,-0.03015925670795792,0.049755997269333434
0.011068315612745558,0.03155485676054695,0.5739536893951362,0.17387725211202146,-5.089190466156585,8.14347061955279e-06,0.07578694512350692,1.3315935785786062,-0.19098741270109584,-0.22846101819231854,0.30325373870925104,0.39126820231392634,0.3020321835989564,0.08111419696962235,0.554747134324066,-0.2546206052172933,-0.14879014414097827,0.17712542658056366,0.35256431405380706,0.07201910648831786
0.01994286545770447,0.00511782116304753,0.7036210421955273,0.018791285555664682,-4.89624192841927,1.269866515320469e-05,0.02473293504436411,0.04525842383456613,-0.16778800489281884,-0.03011080301283719,0.06680616669216506,0.023325686722894114,-0.029996923207119948,0.040360517037646704,-0.15867172355604797,-0.20305816193582527,0.08661224350836935,0.05627026580133085,-0.12670839449337581,-0.015120197694541109
0.04567341744419565,0.049863440789280455,0.7543080731294916,0.567199921786867,-4.367378691142562,4.291620477439987e-05,0.616180836897252,1.4271283561255999,-0.9584524969367925,-0.7087930966697155,0.9561473211673328,0.7602652472835596,0.38152967252724224,0.560500189447571,2.2524688719476975,-0.946366916097646,-0.5383802900318957,0.9428405449463904,0.6327830329356324,0.34841208848224636
