t,price,fundamental,momentum,excess_demand
6334,100.00000000006806,95.51058541383469,1.3497274859338686e-14,0.0
6335,100.00000000006806,95.34861194445351,1.2147547373404817e-14,0.0
6336,100.00000000006706,95.1650420754108,-8.854319037034969e-14,-1e-08
6337,100.00000000006607,95.20297599203921,-1.7916485433972876e-13,-1e-08
6338,100.00000000006807,95.06675104405247,3.912468257859238e-14,2e-08
6339,100.00000000007007,95.19230878064441,2.355852658050814e-13,2.0000000000000004e-08
6340,100.00000000007007,95.19533343713,2.120267392245733e-13,0.0
6341,100.00000000006807,95.17091474521983,-9.54898618223231e-15,-2e-08
6342,100.00000000006807,95.0865292376994,-8.594087564009078e-15,0.0
6343,100.00000000006807,95.14875511252642,-7.734678807608171e-15,0.0
6344,100.00000000006708,95.06830533057217,-1.0643719393326138e-13,-1e-08
6345,100.00000000006708,94.96976753016519,-9.579347453993525e-14,0.0
6346,100.00000000006708,95.08860252222573,-8.621412708594173e-14,0.0
6347,100.00000000006708,95.12406463830322,-7.759271437734755e-14,0.0
6348,100.00000000006807,95.1005716954784,2.964254006680123e-14,1e-08
6349,100.00000000006807,95.16471499395176,2.6678286060121108e-14,0.0
6350,100.00000000006906,95.16560818126283,1.2348644046052303e-13,1e-08
6351,100.00000000006906,95.203909496308,1.1113779641447074e-13,0.0
6352,100.00000000006906,95.12222470607045,1.0002401677302367e-13,0.0
6353,100.00000000007006,95.32926456696151,1.8949759810213534e-13,1e-08
6354,100.00000000007006,95.2713025701939,1.7054783829192182e-13,0.0
6355,100.00000000006906,95.42690420288889,5.40170714563156e-14,-1e-08
6356,100.00000000007107,95.40801731795844,2.489884157950323e-13,2e-08
6357,100.00000000007107,95.48872702952393,2.2408957421552906e-13,0.0
6358,100.00000000007107,95.56214937942654,2.0168061679397615e-13,0.0
6359,100.00000000006906,95.67683455494155,-1.886049636976972e-14,-2e-08
6360,100.00000000007006,95.59277218422514,8.250153627362128e-14,1e-08
6361,100.00000000007006,95.70033572435302,7.425138264625915e-14,0.0
6362,100.00000000007105,95.88497970944417,1.6630222738804726e-13,1e-08
6363,100.00000000007105,95.85911041151998,1.4967200464924255e-13,0.0
6364,100.00000000007105,95.8625810182342,1.3470480418431829e-13,0.0
6365,100.00000000007105,95.81023635398618,1.2123432376588646e-13,0.0
6366,100.00000000007205,95.77559272876768,2.0858687439571183e-13,1e-08
6367,100.00000000007304,95.94673500866092,2.872041699625547e-13,1e-08
6368,100.00000000007404,95.84631155604791,3.5795973597271326e-13,1e-08
6369,100.00000000007404,95.75209967386283,3.2216376237544193e-13,0.0
6370,100.00000000007304,95.91318976750426,1.904714031314837e-13,-1e-08
6371,100.00000000007205,95.9756446100931,7.194827981192132e-14,-1e-08
6372,100.00000000007205,96.18768163499735,6.475345183072919e-14,0.0
6373,100.00000000007205,96.14263777121477,5.827810664765627e-14,0.0
6374,100.00000000007205,96.15526588493852,5.2450295982890645e-14,0.0
6375,100.00000000007205,96.08919819056133,4.720526638460158e-14,0.0
6376,100.00000000007005,96.1035283074261,-1.5788831173820685e-13,-2e-08
6377,100.00000000007005,95.92611863769767,-1.4209948056438617e-13,0.0
6378,100.00000000007005,95.99461409336317,-1.2788953250794754e-13,0.0
6379,100.00000000007005,96.0269615017124,-1.151005792571528e-13,0.0
6380,100.00000000007005,96.02120603546581,-1.0359052133143752e-13,0.0
6381,100.00000000006705,95.98216960300584,-3.9308050368905606e-13,-3.0000000000000004e-08
6382,100.00000000006705,95.89269420426903,-3.5377245332015047e-13,0.0
6383,100.00000000006705,95.96546549547232,-3.183952079881354e-13,0.0
6384,100.00000000006705,95.84835649690197,-2.8655568718932186e-13,0.0
6385,100.00000000006605,95.8995460881069,-3.573761014768037e-13,-1e-08
6386,100.00000000006605,96.10699122758784,-3.2163849132912333e-13,0.0
6387,100.00000000006605,96.25554337645227,-2.89474642196211e-13,0.0
6388,100.00000000006705,96.10503058218521,-1.610511949701759e-13,1e-08
6389,100.00000000006605,96.05135677615088,-2.4442205847957235e-13,-1e-08
6390,100.00000000006605,96.09350185020642,-2.1997985263161512e-13,0.0
6391,100.00000000006605,96.08647365800499,-1.979818673684536e-13,0.0
6392,100.00000000006506,95.94653308617674,-2.7765966363802226e-13,-1e-08
6393,100.00000000006406,95.98506468132409,-3.4936968028063406e-13,-1e-08
6394,100.00000000006506,95.98406299181246,-2.1495672924615664e-13,1e-08
6395,100.00000000006406,96.17549553267284,-2.92937039327955e-13,-1e-08
6396,100.00000000006607,96.1501726624111,-6.327028391081128e-14,2e-08
6397,100.00000000006706,96.26697300094375,4.253272748668388e-14,1e-08
6398,100.00000000006506,96.14026416063075,-1.6209359674633277e-13,-2e-08
6399,100.00000000006506,96.0374632308411,-1.458842370716995e-13,0.0
6400,100.00000000006605,96.10962942682205,-3.1819830358115515e-14,1e-08
6401,100.00000000006605,96.21800250488279,-2.863784732230397e-14,0.0
6402,100.00000000006506,96.12226323227534,-1.252500455964876e-13,-1e-08
6403,100.00000000006605,96.12467097292374,-1.3249058030424812e-14,1e-08
6404,100.00000000006605,95.98651305557082,-1.192415222738233e-14,0.0
6405,100.00000000006605,95.96839107294028,-1.0731737004644098e-14,0.0
6406,100.00000000006605,96.05208335150269,-9.65856330417969e-15,0.0
6407,100.00000000006506,96.00858750158908,-1.0816868998017574e-13,-1e-08
6408,100.00000000006605,95.9836840309947,2.1241620242558602e-15,1e-08
6409,100.00000000006605,95.87070449116509,1.9117458218302744e-15,0.0
6410,100.00000000006705,95.80586864980259,1.0119655424606127e-13,1e-08
6411,100.00000000006705,95.98167974142403,9.107689882145514e-14,0.0
6412,100.00000000006705,95.98897223059575,8.196920893930962e-14,0.0
6413,100.00000000006705,95.88874145393069,7.377228804537866e-14,0.0
6414,100.00000000006705,95.8572642589389,6.63950592408408e-14,0.0
6415,100.00000000006804,95.69752149682225,1.5923153632317074e-13,1e-08
6416,100.00000000006804,95.59610552760823,1.4330838269085366e-13,0.0
6417,100.00000000006804,95.73213950151288,1.289775444217683e-13,0.0
6418,100.00000000006705,95.71789125907422,1.6603806973177444e-14,-1e-08
6419,100.00000000006705,95.90696427668435,1.49434262758597e-14,0.0
6420,100.00000000006705,95.89742949283475,1.344908364827373e-14,0.0
6421,100.00000000006705,95.89383162321559,1.2104175283446358e-14,0.0
6422,100.00000000006705,95.9579210390698,1.0893757755101721e-14,0.0
6423,100.00000000006504,95.69066228084786,-1.9056866950475672e-13,-2e-08
6424,100.00000000006405,95.71115621321321,-2.7098778556069507e-13,-1e-08
6425,100.00000000006405,95.70625756440712,-2.4388900700462557e-13,0.0
6426,100.00000000006405,95.85486145375864,-2.1950010630416302e-13,0.0
6427,100.00000000006305,95.951329393175,-2.9702607868016073e-13,-1e-08
6428,100.00000000006305,95.83796022462032,-2.6732347081214466e-13,0.0
6429,100.00000000006405,95.96217408648307,-1.4111514072451616e-13,1e-08
6430,100.00000000006405,95.93594263392498,-1.2700362665206455e-13,0.0
6431,100.00000000006305,95.84549731129538,-2.1377924699327213e-13,-1e-08
6432,100.00000000006405,95.8652076363825,-9.292533928753089e-14,1e-08
6433,100.00000000006405,95.8449307008161,-8.36328053587778e-14,0.0
6434,100.00000000006305,95.99877723221896,-1.7474550782931404e-13,-1e-08
6435,100.00000000006206,96.03283943506807,-2.5674694005279664e-13,-1e-08
6436,100.00000000006305,96.05340532715667,-1.3159626304110297e-13,1e-08
6437,100.00000000006105,96.1434700354422,-3.1880968822134093e-13,-2e-08
6438,100.00000000006204,96.25275719725148,-1.8745273639279284e-13,1e-08
6439,100.00000000006204,96.33111770668121,-1.6870746275351356e-13,0.0
6440,100.00000000006204,96.4730640539627,-1.5183671647816222e-13,0.0
6441,100.00000000006304,96.53393229525408,-3.717706182393196e-14,1e-08
6442,100.00000000006403,96.55069744172674,6.601662736487527e-14,1e-08
