ft_sigma_c,zi_alpha,zi_delta,p_zi,zi_mu,mt_lambda,mt_gamma,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.5260081534739584,0.2647986311838031,0.04015148745849728,0.21356334481388334,0.08047913154587148,0.046005725577473636,1.1236370385624468,0.0016690586505588956,35.16295395027421,-0.08259592464376739,-0.007352416621656276,0.0014502444999610808,-0.0011984829658445953,0.48946134156841836,0.38323388988009754,0.35381730231294356,0.34978939070909726,2.876075798015602,0.08417053511628447
0.4709372607991099,0.12436067838221788,0.26892941182479263,0.5202922396548092,0.08898858696920796,0.18468873140960934,0.3840178661979735,0.0014370498768450366,20.192328609866845,-0.052580422677796224,-0.0008430484899412373,-4.3814681834762496e-05,-0.0018675434513783333,0.42078148503977353,0.33113200973498064,0.2918030884159352,0.2812452211557556,2.7949769886242,0.05630615025751173
0.12210447215475143,0.41214103624224663,0.16382147369906305,0.11984852998517453,0.14348195556085555,0.14135227590054275,1.928717597387731,0.0013607724427339958,22.036884413261134,-0.031126969143110816,-0.007863527165328621,0.0005676929892286901,-0.0013368684583357816,0.4657784883073192,0.39870568281541025,0.4025691759360443,0.3827579494479352,2.864113461896024,0.08738077091849694
0.7811331952922046,0.23865569211542603,0.2448677254654467,0.4083614264149219,0.014190338051412255,0.08495029902458191,0.7664069531485438,0.0015732830198472453,63.228250385029185,-0.06568208503765904,-0.00842646323669498,-0.0021567156301747236,-0.0016662073385349738,0.3637414927216253,0.27843599375531064,0.24542827823376268,0.23784100560835567,2.75271682562933,0.05569412688514752
0.753376858215779,0.36226168598979713,0.30329639416188003,0.3630556035693735,0.04461348996264859,0.010400620356202126,1.6955003228969872,0.0016748315407091403,38.808845005568635,-0.09286681561794685,-0.008332008941697602,0.002459204962258546,-0.0006782743901289322,0.4443516815844884,0.32385534915808617,0.2936378548820427,0.2790766265307526,2.959029637566502,0.0569066260190767
0.2433848107699305,0.19862021926790474,0.0819919255375862,0.1924694209266454,0.12163999741896986,0.16516731206327678,1.0005519797094167,0.00159693142141161,14.117230368158104,-0.07299018676835957,-0.012078272020908234,0.002788070032630081,-0.0032332399817815356,0.4993383847748858,0.40104874173518396,0.384930180062721,0.37324632113685935,2.776335670781229,0.10324718815677036
0.31650350000709293,0.31608429580926894,0.2007223383337259,0.4456347176060081,0.11053894633660091,0.11264513813704254,1.3577656971290708,0.001438203883073839,23.053569981619376,-0.05855493149275207,-0.0066071056516687,0.005498486886950402,-0.0007667999506477829,0.48405269682548474,0.3809834006812171,0.36347128632562575,0.35506535550774704,2.8977666195094725,0.07311947158132981
0.5865517464932054,0.16298987977206708,0.13183268148452043,0.2567751635052264,0.05036442864220589,0.07078391462564469,0.15081695262342693,0.0015710021586836285,26.239310588283,-0.060416412715874036,-0.005762254697628683,-0.002825504843191126,0.0005437619011430026,0.4081551822386003,0.3083418258201068,0.2779836560869086,0.2786413128358128,2.681907855430927,0.07484006559042933
0.5838531885761767,0.27317635145038366,0.19351641450077295,0.5147343233507127,0.022065073403064163,0.027637147124856713,0.4586706104688346,0.001600842382778419,31.647016526700988,-0.07795197504453942,-0.008389383662848355,0.0039919474986862755,-0.0003443290812378281,0.4545856166444495,0.3275937724407472,0.33004023567998514,0.2949766190646583,2.8336306303777334,0.06681447608489799
0.31920494409278033,0.11056747082620859,0.11525318704545498,0.21887765065766873,0.13346297887619585,0.1540692731179297,1.2873866538517178,0.0019288544465529912,27.101418659947452,-0.11582733517451956,-0.013865677855100032,0.0006700578475735455,-0.004939508434792075,0.507943771859563,0.36244326922621894,0.33538230745525177,0.32012043417071356,2.7289888811138177,0.13561514122728013
0.2516693148296326,0.40347767144441604,0.3195299719274044,0.40634629487991336,0.09656434747157618,0.12297159071639181,0.692759907990694,0.0012466867453787835,29.171994792737465,-0.014589531177480635,-0.0019085763258313239,0.0026130471685019883,-0.0027606222296843925,0.4426277637832236,0.3710715670762719,0.3504817441634674,0.34440092157201846,2.7938580361613052,0.06908935541236522
0.7450894232839346,0.25282243482768535,0.08884792950004339,0.12164873583242297,0.07076752204447984,0.054319021683186294,1.7658249855041503,0.001703494132624818,24.654076588198922,-0.09301848071859668,-0.013912270674942698,0.004468042113889503,-0.001933655888369296,0.46785250040341353,0.3556027007080289,0.3359843542426327,0.3248372103476471,2.866050209131815,0.10470218711748536
0.7893279571086168,0.3535984928533435,0.15665217095986006,0.1944704306870699,0.05792871934827416,0.028781154032796623,0.9257289021275937,0.0015151132212211551,43.90064071365597,-0.0626685205939378,-0.006803905449349039,-0.00018471711378718805,-0.0018379050056109467,0.42430849158732675,0.2917685068006856,0.2888415151254485,0.2664999913780642,2.636110030233234,0.06295757407792324
0.11391254621557892,0.2127867903187871,0.22832485212013123,0.3612986524961889,0.10081362962955608,0.19579874164238573,1.5319282746873797,0.001338418699618032,17.256268997369343,-0.04957695066771744,-0.0040694305485789554,0.0021705693508224755,-0.0036981903228867075,0.4935155378459615,0.39677673293094323,0.3775749719386694,0.371502639926,2.7641049888142,0.08904362687359985
0.46814252333715556,0.32446184441447257,0.05642168631777167,0.2623476463090629,0.1295095572248101,0.13101384546235204,0.22475753165781498,0.0013380425775603372,27.33712938911406,-0.01498560468731063,-0.01656423616824616,-0.0026940445056907476,-0.003987791163426967,0.3762191992353787,0.3039584373375895,0.2838909279930024,0.27420573654004865,2.5151723514981685,0.0574724589482436
0.5288000997621566,0.14919684387743473,0.2758220368809998,0.44027760871686045,0.03459129648981615,0.10140324477478863,1.5203720089048147,0.0016590927376011965,15.113034489798508,-0.09300604215072088,-0.008961707940956446,-0.0003700776296625406,-0.0006924442090527771,0.4954709286920081,0.3820346916369998,0.34680669049650964,0.3331149640981273,3.0327945618202374,0.1071849234393405
0.5179311154875904,0.4332845224440098,0.023457642905414106,0.32395890378393233,0.14845891707809641,0.0664384269155562,0.9589951800182461,0.0013068852973311766,17.843157815401433,-0.019163777411576734,-0.003238562156212089,-0.002906825951041104,-0.006738323531353824,0.4358831357759562,0.33218029770019314,0.31091675116880163,0.313171931995128,2.7386436379230847,0.038349615464560394
