ft_sigma_c,zi_alpha,zi_delta,p_zi,zi_mu,mt_lambda,mt_gamma,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat,true_loss
0.6424850126914681,0.5439714615568518,0.06670215199414127,0.4602470856457949,0.015557211769161122,0.022507052890956405,0.30980625403735695,0.0002364713178361249,22.83464680265642,0.00862131660609817,-0.003716843285257107,-0.0044282524308287075,9.950911011967836e-05,0.29604033897118426,0.11885015903496533,0.09517274269559856,0.1018440016961672,2.725807918916702,0.1122651030747247,19.67881371201274
0.6761413547303529,0.4491015869565308,0.032515015826546825,0.5413406963497401,0.02323675969992018,0.03597513301149012,0.1555241276774265,0.00023489066869992778,57.769664756181804,0.015315035244090823,-0.0002279694790613115,-0.0033990598342980584,-0.0018760229100698057,0.2781375515432001,0.11142509333624868,0.07703683387231472,0.08102880703361562,2.4714887416727884,0.11030231472562263,22.72742036365148
0.7317773320339621,0.512424060575664,0.05441144702374036,0.4382345546036959,0.0359846606978504,0.04379247497245671,0.3437513341039372,0.00022970336267476809,39.003638072628796,0.021748849792876165,-0.0037017703397598033,-0.005495504582918952,-0.0030212059394925917,0.25620302806866857,0.1144286921882185,0.07592830833291207,0.08362010985403519,2.6920674023314235,0.11639179466347105,22.27969735935955
0.7501744685508311,0.4367669953070581,0.06287328023617829,0.4263871027380228,0.03344934915444321,0.050421446970105185,0.12308449782099365,0.00023524853514088207,31.116780786217674,0.023053994087250076,-0.002617902349399373,-0.005228502930169469,-0.0011375550007848817,0.25711700198270426,0.10606068178207846,0.08354292472794674,0.091970845508677,2.751438164524087,0.11734006264628799,21.741567341700055
0.6995604436378927,0.5296336499005556,0.03453778478998988,0.530828082278371,0.02111718493150988,0.028207298426330095,0.372555799525326,0.00023035092268338753,36.768407929525495,0.017467145378392328,0.0007481646366218033,-0.006899953131445597,-0.0010379487238425494,0.29101124522763594,0.12317088984753778,0.08549840189456122,0.09966051455900597,2.578100968142467,0.11759141078631175,22.559026370478183
0.6588278831727804,0.46347618278488517,0.05063220168321665,0.46738346375525003,0.016156909161135324,0.031879713926464326,0.22706347039628064,0.00024395120808266116,25.037667628258802,0.00020870648177297169,-0.004508670796712279,-0.004026569228979822,-0.0032012907617490435,0.2795930586514679,0.12986787458481955,0.09764359500748733,0.10082912395370454,2.854818427975225,0.1163118202552817,20.637463968853996
0.7995468686055393,0.5566113543957472,0.02230905881066522,0.5077093309909106,0.028914991027408715,0.04919394614621998,0.2663952806685716,0.00020393237297125377,57.724674199553725,0.05634593805560564,0.016455086595162732,-0.006418609265742024,-0.0029360306068414014,0.2329670113175891,0.09393778754232755,0.07756579726979669,0.07660023523138527,2.2992246323301946,0.10447560784325355,29.336575615138205
0.79148175672628,0.4587332282923162,0.06576428053054058,0.44255086499452595,0.024004112981836242,0.02900532041490079,0.35100882076653506,0.0002488181936425513,19.58600470769224,-0.005926851376240591,-0.003841107607126467,-0.005332447079598742,-0.0019271385114813342,0.298091865065259,0.12608117043827496,0.09649267324607512,0.10009220606354503,2.820456960713333,0.11460721074312796,21.118320731872323
0.6559507418423892,0.5613519285172224,0.043364254425120236,0.555164572954178,0.03673673022297559,0.050891189979016795,0.11015107148579864,0.0002112258190030196,54.401198750704346,0.06370532757132398,0.009062697474119637,-0.00608822622724949,-0.005736463099307749,0.25623439390009345,0.08838062585999683,0.07547837834163694,0.08421501767925245,2.30857255233674,0.10647267093872259,28.595136264076803
0.7021925354842098,0.4317620326243341,0.0526827619100121,0.4565569978356362,0.02562674264589197,0.04720910070315004,0.24484295927587754,0.00023805268575732223,19.369488436970272,0.015209049645277821,-0.004318215839502808,-0.005390155274865517,-0.003087328842901522,0.2612644292318655,0.12498855453517294,0.09368634796203745,0.09669215850766316,2.848292320405923,0.11288204850932848,21.143632320169278
0.7578285102546216,0.5346457536965609,0.030295100447918992,0.48703581809997565,0.01327065700647644,0.03022335219904781,0.21413752875922648,0.0002089665424043489,67.16682219017717,0.053361156771595725,0.01207537804462569,-0.00582615409181761,-0.006140189939520889,0.2308859735388483,0.08978470163756898,0.06394919782234637,0.09021363463553485,2.3106925435310086,0.10412143546412916,28.782016096075694
0.734410459958017,0.4541516279168427,0.03320150925777103,0.5125946280360223,0.018550531723260523,0.024828997609019285,0.2794987409208516,0.00023047630504711595,29.096432960312363,0.018094917735181317,0.00012577178164405322,-0.004207595085427272,-0.003416564284561886,0.271416521942363,0.11999358368348778,0.08740276262493303,0.08982130015415753,2.532897432450427,0.1089404526771377,21.980630551034835
0.6837964375782759,0.5073811607286334,0.061830593979256485,0.48063814771175395,0.031274882549621935,0.05621145835965874,0.1874765258675723,0.00022469556107906888,29.273406264554573,0.04107424273936134,-0.00330311976807258,-0.007652846828613867,-0.004143257871405709,0.2577890399665983,0.11549209673574075,0.08517885655665726,0.09719747334996177,2.558875809079112,0.11299629766388475,24.009290180215235
0.6344212966039778,0.4856937102563679,0.02018159848534295,0.5254571871161462,0.0326084198413525,0.04273400587216021,0.31344489201955067,0.00022382306693180057,36.76297125217029,0.027096521336735676,0.006717604492653292,-0.00412076033862561,-0.004461828214609086,0.2720533007839363,0.12649204213648232,0.10185302661202328,0.11207366548240703,2.5973247148383902,0.11162760491847518,21.67581450892819
0.7751402795035393,0.5392664442285895,0.04879831856350116,0.4136180163621903,0.020242584396418725,0.03585136710926891,0.1513490998990538,0.00020842506482333573,43.1672532206405,0.06377604589143977,0.004462852937504254,-0.007824206756389793,-0.004839687709733034,0.24049291210214815,0.0990653701003777,0.07564475238713532,0.08199626193398638,2.5135659401071733,0.11526072803336412,27.720592693722026
0.7639655650593341,0.42589758163318037,0.02365902245603789,0.47455532588064675,0.03457044621775701,0.03356795328184963,0.2986349819197489,0.00022282832494378304,33.630039448177904,0.03019161258965061,0.0025497152740541905,-0.006670202408696264,-0.003959539577046231,0.2560435770926628,0.09992929270576036,0.0760938390176178,0.07813506593947649,2.5782868835383623,0.11209602645215583,24.0269288619502
0.6442890401463957,0.5186226971298457,0.046061686543138136,0.5050374431163074,0.022214566716472525,0.04628549194708468,0.1978346032783225,0.00021836068003313683,54.67225208704998,0.04757655962963886,-6.135427782923084e-05,-0.006615730018382474,-0.0021999290133506402,0.2549619644084656,0.09376159141875472,0.07835580222529069,0.08297341798631079,2.4888357264423115,0.11296432002678336,26.00330658236064
0.6951787744648755,0.4720508443377912,0.03595127310114916,0.42455899061262614,0.014228704439432204,0.05240816044658424,0.3325511963136665,0.00022707996750327008,28.76276309842955,0.027221886641066426,-0.0006768780524536233,-0.005517356453848731,-0.005509140902545207,0.2737890489398765,0.10719533785430428,0.09378607177826055,0.09835440494003367,2.7405146956467497,0.1127129718867596,21.211514515406616
0.7243352598976345,0.5650420592874289,0.05834158310590115,0.5371562201529743,0.026961491834490196,0.02499079979360104,0.16171999837850218,0.00021688527347869167,36.57815247504045,0.0484570050952097,0.0015371355805847838,-0.005441478509857415,-0.0022379404204221757,0.26013965759106933,0.09049803074574753,0.07139247920818721,0.08028095699234543,2.4278456919094595,0.10994814234649825,26.43892175343711
0.7466533895488829,0.4895753167755902,0.0562239112050944,0.5434500928074122,0.029154574637933518,0.039196416800469175,0.3669254003785195,0.00023029650305760765,21.687749251317918,0.025292656191280113,-0.004166700266690936,-0.005735907491320817,-0.0029032976278254683,0.26996057076734875,0.11313212037054933,0.08023211467671432,0.08667398836444846,2.5977126369422967,0.11470090717603848,22.789813555585297
0.7120598721317948,0.5523925938233734,0.02759206780502633,0.43162520106136804,0.016788513614047453,0.04181054665222765,0.13481162516940173,0.00020236575622432402,63.45807036548196,0.06222634867685139,0.01656547964478326,-0.00216013250581219,-0.004857138466575817,0.2247184125363972,0.08738095586882934,0.07343351673053296,0.07756348090066136,2.4440243911741266,0.10853145283000065,28.971831056139937
0.6673333209659905,0.43824178310111167,0.06845418135041814,0.4945952713638545,0.021271061391670218,0.057728279291093365,0.2607381537377764,0.00024255519835679275,18.548096712956927,0.011412098450345964,-0.004052905256693935,-0.006011659668181849,-0.004671698042057352,0.2602511028496682,0.11308782080486411,0.08687871999466712,0.08397296206844147,2.7630760324914836,0.1193394228510225,21.612434718479633
0.7814067982695998,0.5014034886881709,0.03983469203269832,0.4626376891881228,0.033995246550456354,0.020814028379321104,0.23880235195683183,0.0002229442047122714,40.729425933342235,0.02963349179032997,0.0022078578639445345,-0.004183286800060787,-0.0014194212575068222,0.2791962755412532,0.10612289607917917,0.07688332458511186,0.08275242109079084,2.5118695040651224,0.11258729781674776,23.953843471002543
0.7852265691105277,0.4921603489331901,0.03181342783322161,0.41589029626548296,0.017778492759463273,0.02562639834359289,0.24013881840419407,0.0002177630314537312,41.8048199661746,0.0337405413002739,0.006798398043017537,-0.003777266254386918,-0.006642105870284851,0.25863830979282426,0.10467721997275459,0.07626880397132281,0.09292026627560285,2.633819096060563,0.11332991732136338,23.743341238576487
0.6658405712246895,0.5461513035297394,0.05380834694867276,0.5277195793241263,0.030529460733875916,0.053043918170779955,0.21829279803059282,0.0002130731570210649,37.85160223721604,0.06174018023451456,-0.0010323303632830446,-0.009078826909785023,-0.003411359375405382,0.23387352136309972,0.0912684597729434,0.06796121367133358,0.0846397668789336,2.4278661499010057,0.10814300570450935,27.82467255333231
0.716540903756395,0.4460065283291042,0.044042345041701514,0.4829033594578505,0.03183561525502049,0.04691181918382646,0.3463056507134389,0.00024218838037569498,36.378117177048075,0.00470377768045125,-0.0022954262127917956,-0.005880654061086469,0.00013579850165619184,0.28747504437463656,0.12208354176602865,0.08820354574193184,0.1053399831897725,2.6572014802905417,0.11585482363705668,20.436404522648196
0.7458219005912543,0.4997324992716312,0.06604961823950091,0.5148653329461814,0.019497928203207473,0.034194439692795287,0.11430731157575227,0.00022282147139258374,32.1523617890132,0.04190808933899811,-0.001772223094291213,-0.005457223592272159,-0.0034658676042575395,0.24825666233479585,0.10381723069757504,0.08016167704410698,0.08271574994064469,2.5574686044450523,0.10799448180358623,24.17366057205975
0.725496144630015,0.4193516224361956,0.051259633499515414,0.484806930705905,0.024753279071714464,0.020225075537711388,0.31746487302326637,0.0002606682346413156,25.834732820099774,-0.026928539857748984,-0.002709249556266252,-0.003113250165947981,-0.0009416658499946971,0.3247675268350371,0.1557147738460648,0.11588262956505264,0.10571015893761587,2.8100176848674656,0.11923053666869565,22.63224987092186
0.6910271392483265,0.5215123981907964,0.023035752514110237,0.45432042001187806,0.03750827900702755,0.0571391865514219,0.14678332050998982,0.00021398667149725298,53.505797250475986,0.04144815309725163,0.011267483980459842,-0.0014593494456010172,-0.003945797312389111,0.2547035755754466,0.10231047146904639,0.08413460216553903,0.0844251718926839,2.468023597967578,0.11071131457275962,26.014888369442403
0.6461164547130467,0.47068452382460235,0.06355014724076108,0.5529262828081847,0.026376674358304958,0.04121172435283662,0.28351782209056486,0.0002449270630847967,23.059166547609514,0.004752106655355197,-0.004057779956544153,-0.003034235705923906,-0.00042423389613164284,0.28559175755623406,0.11886563805687617,0.08972666497797575,0.09618635855261028,2.6331736455497508,0.11857165640623007,21.314470313929316
