t,log_price_med,log_price_p25,log_price_p75,log_fund_med,mispricing_med,mispricing_p25,mispricing_p75,log_ret_std
103,-0.9166399131629146,-23.025850929940457,12.76942506480181,1.6744547138791748,-2.6066177493354132,-24.671080678168366,11.077319037762509,39.65897802158419
104,5.519433572398649,-14.83606454537135,15.55091972470557,1.6753311193682112,3.8668273652957206,-16.529751223588825,13.89089513609783,37.71389976166174
105,-2.431362371804057,-19.72176640178421,14.492062785684915,1.6770859623761307,-4.084192867639067,-21.38214071279323,12.814077797108087,37.479568502437665
106,3.771001231024382,-17.865745774304376,22.858988249946016,1.6784448477495308,2.0946743252266673,-19.543749291320275,21.195099097975483,40.08666854299558
107,0.19375418735731315,-23.025850929940457,14.70038061553949,1.6802319382642792,-1.4784233236622335,-24.691609917897356,13.023241055720261,41.55516027813011
108,4.810253562635929,-18.200304191555546,18.756376630778398,1.6801010747612959,3.122152993137838,-19.878582305727907,17.08432927674277,40.35008989501984
109,-1.1523059654176282,-23.025850929940457,9.872520565563585,1.680691490191557,-2.838991544677291,-24.663739189507524,8.204862145735081,39.302914020942666
110,3.7956501617620093,-9.901504390894456,17.80597830738668,1.679109922476822,2.1326558121748866,-11.57354480775086,16.14741403638134,37.559165256084775
111,0.3658701375174056,-22.608494345282985,12.15019578484294,1.6811658300707606,-1.2969162005284627,-24.26603093977981,10.486235318060915,36.865093357420726
112,4.153895916098637,-13.863353133653344,22.93831955763686,1.6812403765083392,2.4613358273054637,-15.529505630639324,21.249332145155684,37.83109090450018
113,-0.19534831363899222,-23.025850929940457,18.678589284676494,1.68071602764592,-1.8859480730213665,-24.690830611414896,16.966218723162992,41.15680296610543
114,3.3097023877121714,-21.284530418663163,19.03744534087462,1.6803497425864693,1.642078749171102,-22.94623857121837,17.35708085574871,40.65207400394957
115,0.3474812314787412,-23.025850929940457,16.861968666146122,1.6823295685547284,-1.3287077129501919,-24.696987562065537,15.18910064020475,38.88352400354389
116,3.5929138643852516,-21.919631906553164,18.60703090052715,1.6861975007711618,1.9061436766886795,-23.582406850507795,16.91211852424768,40.17598654815787
117,0.5523755558973591,-23.025850929940457,24.62369378043177,1.6860263154058561,-1.126452847836097,-24.696996881889984,22.93012722852565,43.73768608063693
118,2.16536384583582,-23.025850929940457,26.85328850249057,1.6834909647471585,0.47144545334853416,-24.69764727614634,25.1485627074168,45.11152568939664
119,2.1674403022007307,-23.025850929940457,15.571633336567967,1.6845798680408135,0.4667880834076835,-24.694890036195645,13.846999035762057,42.84535137579373
120,1.2722543272557338,-19.590801002264133,19.869564474566076,1.686947291200358,-0.42538108429747845,-21.31714467367901,18.17000491922082,39.016046114004915
121,3.465488083841599,-23.025850929940457,20.417837015594934,1.686946115623768,1.7900907149769885,-24.674134144525482,18.759779880514312,40.16822871274505
122,0.8285690424898642,-21.17812877032969,19.36713910005809,1.688062565316051,-0.8654733246917777,-22.835139188514415,17.682204423459403,41.46364145839686
123,3.0984498564310803,-23.025850929940457,12.959607638275434,1.6892914108816723,1.4093921413573711,-24.673909308434197,11.26681315391428,37.63926216424241
124,0.9550821909842125,-15.135090568814459,16.18059167972637,1.691037327263822,-0.7159660434258575,-16.82618318302834,14.524261522578737,36.70053671226766
125,3.605901681498241,-20.83146068630166,21.595417430780422,1.6936867541657052,1.9201157097294428,-22.489567223751884,19.916496824115296,40.95644995216118
126,-0.9962283865546961,-23.025850929940457,18.149969068958693,1.6924151056517895,-2.6594332756895604,-24.698954580538665,16.444029612533743,43.36956560402021
127,6.586191125882721,-23.025850929940457,17.795558747260756,1.6927866031944383,4.89157268381001,-24.681615120546937,16.113404101182056,43.64884391302245
128,-4.182843887538965,-22.72873085133719,17.47761056762942,1.6930009781648643,-5.877900595273903,-24.381312344569743,15.798899308079426,42.568908477500706
129,3.8011650716417975,-22.40638305567834,13.77516779987209,1.6958234963959602,2.098547896303072,-24.06871526939431,12.068317877880165,40.89354999468951
130,0.5299608797554135,-16.52260066588672,15.440713846656907,1.695796866645799,-1.171854324200832,-18.23288226572153,13.760888950603396,39.54660903837271
131,4.559183447205606,-19.488639265777447,22.442415625657993,1.695895739926814,2.8605623926805284,-21.16783824264484,20.75618757924691,38.74448896900575
132,-0.804229356443471,-23.025850929940457,18.125671896480764,1.6974986169310893,-2.5022190725656315,-24.702392149904693,16.45782488735195,40.688746505305296
133,5.781509016115469,-22.50368803031034,22.154383575419764,1.6967518613762436,4.093164434596538,-24.16646903400089,20.471733490416497,41.82274847587124
134,-2.8535726058301445,-23.025850929940457,15.00269827179119,1.6977878686056698,-4.542194999182042,-24.714927255484646,13.294016397706871,41.77428318514343
135,6.447985892667372,-18.67918144500345,22.600816311772192,1.699488138274355,4.79419871679335,-20.386015189709966,20.91241099776755,42.08266913011097
136,-4.105115149819458,-23.025850929940457,15.96703241938912,1.6978182149784478,-5.756927656120768,-24.715161097541337,14.285616173876518,42.94674727352802
137,5.3158739300514455,-20.400682704852077,21.73502882786358,1.7000945847666673,3.6096704323363498,-22.084955353977158,20.02592256275102,42.333771470945514
138,-1.9198837272425622,-23.025850929940457,10.16045665478604,1.7019041709904568,-3.6059451258935447,-24.71055764730095,8.461005654122587,39.909427213112956
139,7.809343435141141,-10.289617793066757,18.438085047958975,1.7018422015178718,6.094089341924024,-11.991590248532045,16.748682669728748,38.365895285645855
140,-6.175201813132408,-23.025850929940457,10.044941427924321,1.7034693658915634,-7.891954004540338,-24.67988349298125,8.331025241200848,37.95787758934613
141,5.860648099937659,-10.181072442296594,19.758883941132552,1.7032339647023487,4.133959212107246,-11.895313377429622,18.08668487197486,38.108690657005155
142,-2.8180382385166043,-23.025850929940457,12.473008437620418,1.7040918227457955,-4.544661119501294,-24.71032806005435,10.795186296795151,40.62464938784602
143,7.085278956702304,-14.375403693447005,29.779190946457575,1.7061193978455884,5.38315071001805,-16.054622703643258,28.067822754465144,42.86065294293216
144,-4.999159032744773,-23.025850929940457,12.273673692701188,1.7067558028116077,-6.70260599598561,-24.710725556722664,10.579411013599918,40.79908275816322
145,5.109847101467281,-13.961276924657465,16.398769768326183,1.7059311565293416,3.420029543173293,-15.657127290881627,14.673494476445704,35.83281944235966
146,-1.5967409405826416,-21.03080033217182,15.704595951766779,1.7074078257922791,-3.2862197758147995,-22.758021605084863,14.003482289525005,37.81282014161888
147,9.01782089865642,-19.921979594875005,25.875701371802236,1.706475241109577,7.3270180658429735,-21.624385756896633,24.163556006658688,42.22125638067602
148,-8.358721648775635,-23.025850929940457,15.332040469294942,1.7079318501409388,-10.051629906724443,-24.715640579919665,13.623963569770853,42.75575752294626
149,5.603587118240636,-19.247288502684068,21.36555859531463,1.7078565562885317,3.8824646712164324,-20.95400264425945,19.688757544760207,41.563066116909866
150,-2.339048324484857,-23.025850929940457,13.944798093896447,1.7095387321928452,-4.06344690269724,-24.71707151895068,12.284680719329804,41.37632957414478
151,2.35307730713544,-16.976796257732065,17.727532625414014,1.7112793899119403,0.6403822821416557,-18.635824086903384,16.028081563441635,40.83512000235156
152,2.974479609690283,-22.86599833940097,15.028487760200067,1.7119231021200088,1.2606949646976209,-24.539454262001534,13.336127256663188,40.57198013360721
153,0.7294454280733256,-18.760717338045147,19.33820169300835,1.712801837201809,-0.9809141492259635,-20.45290187873086,17.621933399181934,39.46674618868038
154,3.915308691637956,-22.263635738624977,17.122548266992396,1.7123909498732117,2.1957435007904618,-23.94426977381931,15.404146121363272,41.35543157963968
155,0.0949210312341564,-22.306759284257303,23.155158784893956,1.7127022371835834,-1.6098627254525848,-24.004716661489454,21.485700776671678,42.26392667658176
156,4.478719787135624,-23.025850929940457,16.230986266869703,1.7151383067134516,2.774575897400612,-24.718617725046748,14.513460245029087,41.023357576051474
157,-0.6003008584517691,-20.75767282849274,11.458922861910771,1.7150671228565706,-2.30510923453231,-22.47512204415449,9.733172978800361,38.86307459158533
158,6.273660857661483,-12.465807208205002,21.699120876813865,1.7159499470723114,4.559645597727123,-14.192086347311669,19.99005912900299,40.15759514654913
159,-3.6961200129313165,-23.025850929940457,18.180609625456356,1.7154858634172103,-5.409379219158591,-24.719298120410773,16.451839746882893,41.977726622649996
160,4.34865275410613,-23.025850929940457,15.11250092177158,1.717264939459516,2.624265711707463,-24.70035235364891,13.389499780245021,41.49376798526428
161,-0.1751888753283981,-18.802565395471902,29.507686274891714,1.7165361519764097,-1.8996502471452081,-20.52860118326304,27.780262585057557,44.280404788884866
162,5.268637634217576,-23.025850929940457,15.140737335537569,1.7171698361550571,3.573259254306652,-24.731565376020928,13.412343400587499,43.59693268525915
163,-2.3080004668367486,-18.869502585047343,11.306607024602956,1.7157882690938684,-3.9750211378174587,-20.598135298766962,9.563279756682261,39.344580486864054
164,6.056899664669201,-12.159282647373201,20.903539849398328,1.7165473866424632,4.340091848452422,-13.904449192257792,19.175362463556958,38.819234934106426
165,-3.16152038788735,-23.025850929940457,15.388354778054397,1.7187204735824086,-4.878686093569421,-24.72267680031987,13.669919347756927,40.72708223332226
166,8.817026477116253,-19.27424052354011,22.335316400785132,1.7199428120492035,7.098931468222128,-20.993406156866197,20.66786463350195,41.46641778901402
167,-7.94261698154923,-23.025850929940457,5.864207828855068,1.7191729407291472,-9.662172302320126,-24.718865692161636,4.127133669278298,41.117773430811084
168,10.54315153386743,-2.853447297631058,22.00839958124546,1.7208136053958565,8.811436753224609,-4.589737572172456,20.309499381380096,39.544835354685524
169,-10.878940286805255,-23.025850929940457,4.981161975083122,1.7201926290981184,-12.610043241660595,-24.714637240195053,3.274521688372473,36.240605181599946
170,10.684078228836,-1.357485673404794,29.609017551519162,1.7208808483431646,8.968187467753133,-3.064778800902368,27.88665993361199,36.312724592476165
171,-11.139544692804638,-23.025850929940457,5.699372854153736,1.7239068619567668,-12.85572869732654,-24.742951730566514,3.9773161494605684,38.76302852082652
172,10.185746252021254,-2.6368505073616193,21.567505179784625,1.7248807534688124,8.475873680892892,-4.361334556733354,19.845033392286705,37.3394201535879
173,-10.289657886020327,-23.025850929940457,8.337201008437269,1.727257289024252,-11.99859105890463,-24.683599567690557,6.619299563360862,37.51018248545936
174,10.825200196190195,-7.182431215328165,28.094306602897934,1.7287672294387062,9.084871461207843,-8.902388986987848,26.408330629965768,38.6927324009505
175,-11.307143123037068,-23.025850929940457,11.352700076212336,1.729571774376395,-13.0506396993116,-24.743095818056805,9.63963339535125,40.89771302801913
176,9.561007222867172,-12.341744994274931,22.605709362388648,1.731078903191456,7.849284636674376,-14.056688424981067,20.918226457932924,40.83703970865123
177,-9.196498470311465,-23.025850929940457,7.6186861991739505,1.7298161871925615,-10.90845248319227,-24.708886331207097,5.90601543377017,41.74719483478839
178,5.187072496944834,-6.069482032177664,27.173030743657176,1.7294937695981292,3.461270501414918,-7.785091677033481,25.458326185543907,40.55576681441804
179,-1.715734952048551,-23.025850929940457,6.296423483244742,1.7308720880586919,-3.4681896818859865,-24.73770111744664,4.589640771776574,36.962358430959036
180,7.322109258404553,-3.6042274388767455,19.81551238808904,1.7305971685971682,5.562775599239788,-5.311449760355847,18.11208501841268,33.542791930544254
181,-5.481695811790647,-23.025850929940457,10.550545809135993,1.732464125637137,-7.2429816134625415,-24.71520637010027,8.873942981095084,37.63232037907158
182,12.29735588616824,-11.07462471719344,27.256964308551243,1.7336976330751654,10.582137722193327,-12.750886011040665,25.535413774898515,41.223631587655944
183,-13.983406522820886,-23.025850929940457,15.500069092221738,1.7343317285205089,-15.698078202114234,-24.740472642054677,13.80186577523053,39.429344873462554
184,8.982825898829033,-19.55534840380887,24.324275068627777,1.7350336670625908,7.255047439553226,-21.25185324391969,22.561767297607634,39.48422538791526
185,-8.185649198669719,-23.025850929940457,24.85857847293548,1.7363196324448122,-9.916070662745437,-24.746816437160096,23.115010713554316,45.45226514608842
186,9.798096923556525,-23.025850929940457,21.032935855601707,1.7366300950340319,8.055029552466218,-24.7296203819024,19.28929473315673,44.577817480263384
187,-9.548853459876035,-23.025850929940457,4.401780770320027,1.7373434876951073,-11.291893599298643,-24.74300981226493,2.689611941766309,38.86247453747323
188,11.382386611733892,-0.542875532429508,30.406496336638767,1.737712287936783,9.635666253126363,-2.2506835054232095,28.728389875765746,38.758909875501814
189,-12.342510113633015,-23.025850929940457,7.014288687992342,1.73646623566526,-14.08788272896078,-24.751215968883944,5.279552850844187,40.95659885188712
190,8.538341486720554,-4.782003510137234,20.099565430813005,1.7359085377918764,6.88311084106898,-6.518288168230488,18.359757374545993,38.37253597690637
191,-7.587284712513105,-23.025850929940457,4.366310712287059,1.7371795242712353,-9.243802469874584,-24.748344286422952,2.6394586683040933,36.3745276529556
192,8.873803747705786,-0.2468652878719692,24.91112582849447,1.738629986317946,7.108587580753314,-1.9737814212510132,23.160033623673804,36.643749103280626
193,-7.905981075716836,-23.025850929940457,6.33922036049781,1.739205008321809,-9.670468857010356,-24.742640266177723,4.6080187137369055,38.67554585855143
194,6.075122573551042,-3.6836100506533267,21.375567430349243,1.7423789549271471,4.3200786331026215,-5.414676055000831,19.625799985486903,37.904422184497314
195,-3.0914844902366805,-23.025850929940457,6.604359926810542,1.74154273734912,-4.845574749500818,-24.73899185952887,4.831556814358452,37.953575820388835
196,6.623595189600238,-3.9628225876527865,22.571035176556393,1.7425194492946687,4.882014572135807,-5.7320263841819195,20.825381763667927,37.111423225653645
197,-4.264659994474019,-23.025850929940457,10.629785284892264,1.7438192911315862,-6.007491164397674,-24.75093935581514,8.878945904893051,38.076347799343985
198,8.20568898540668,-10.987591336672375,18.302670868465803,1.7443341948077604,6.478063702796687,-12.739454655525606,16.537636160344434,38.233165058630235
199,-6.8925540814325945,-23.025850929940457,14.858649435798657,1.7442882015932704,-8.621242415107876,-24.741444446759612,13.098518761759358,37.94437310361618
200,11.630913458137035,-18.250499973816446,22.62644923831988,1.7458212778572464,9.886588847465406,-20.014946699714248,20.8779972388896,39.26739419698438
201,-12.760216509492944,-23.025850929940457,22.247751647953194,1.7461618136161916,-14.504178101893398,-24.761568130690698,20.554341048897946,44.44802427574648
202,10.751348966810522,-23.025850929940457,29.456766319211823,1.7448831245170089,9.027488705294385,-24.736796858290294,27.711380665484214,46.12840998782956
203,-11.303080770255605,-23.025850929940457,13.301588404382564,1.7453803626275348,-13.02569905175713,-24.773068114663985,11.542707825764237,44.08469986951987
204,7.080989909833402,-15.595928400235227,21.131169709646084,1.745562129635138,5.326868033976147,-17.352883100645148,19.379195624827577,40.58521551093584
205,-4.842631162488364,-23.025850929940457,9.436768452667708,1.7473977073722509,-6.593996475420309,-24.733453339342798,7.743774464793569,40.03137869924957
206,5.453965719944236,-9.056685254513415,26.091109918621818,1.748295189264505,3.7068183786552322,-10.751001912680897,24.335756050550913,39.900747228225846
207,-2.132256210478243,-23.025850929940457,10.035226204037368,1.749381414135898,-3.8783252811245976,-24.75254623897573,8.29489042373977,39.28890347619285
208,7.519377769629273,-9.924691984365568,18.297578272246888,1.7468760383897348,5.758053826478592,-11.665146344025054,16.534987234108335,37.594449367825206
209,-5.578764004937716,-23.025850929940457,12.857935850046408,1.748764844281907,-7.3424707993801235,-24.745915148870232,11.082413929216157,39.824241517701715
210,4.49976231532769,-14.738612020774966,23.163085017597517,1.7511746337933476,2.774303516574016,-16.517128615681393,21.394072058303095,41.452519237141026
211,-0.533449668376591,-23.025850929940457,14.465983273205913,1.7500754662126934,-2.274701659417907,-24.762253494568796,12.736918156147077,41.854350689157684
212,5.505120696190116,-17.68709631775136,27.449192889416082,1.7526878247447637,3.780234427921254,-19.418995981420416,25.697305463031373,43.085702918813844
213,-2.6640444997322517,-23.025850929940457,17.701146900713454,1.7540868952554867,-4.4012556117544674,-24.778083268713416,15.930713103513899,42.523377407454824
214,2.689404695010815,-22.641113402799334,15.276379035436051,1.7535411467400683,0.9272037957972394,-24.339503934645414,13.563842293878631,38.798813352873125
215,2.626006312865116,-19.121403888261067,20.345561572920815,1.7533908910995637,0.8655564936829282,-20.83461227552699,18.58354172559504,40.03264505764583
216,2.558861922981012,-23.025850929940457,23.664432739326937,1.7534268065036323,0.797207882450359,-24.73404516322463,21.905104490549846,43.2400690966014
217,0.9319068010790663,-23.025850929940457,19.483160732746967,1.754751811693273,-0.8385374019513966,-24.759842691931397,17.72410335039262,43.00469428723029
218,2.035884398576018,-23.025850929940457,20.28894189434068,1.7556481029494784,0.27381647658962216,-24.717834779887895,18.530030954970126,41.94498553774396
219,1.4486140985536566,-23.025850929940457,22.48939306999542,1.7570160616364752,-0.3342466205995196,-24.75641864880814,20.69804931301442,43.0039773346089
220,2.82278314918426,-23.025850929940457,21.55336737431577,1.7558864999018091,1.04196421240212,-24.74383103589565,19.792725674277992,43.533017910592164
221,0.8582219229856278,-23.025850929940457,17.809159465081187,1.7575727156470151,-0.8865826948293005,-24.70217037453201,16.063962158539766,41.79651733299534
222,1.0698361915129908,-21.845968597106513,27.21350794758991,1.7611393291632642,-0.6955676246615505,-23.561105598105808,25.476250247463234,42.027394374777295
223,2.716013232715145,-23.025850929940457,27.833932656168663,1.760265334735695,0.9277038102413386,-24.738560188354537,26.070681717156635,44.772219168162
224,1.3637404976287013,-23.025850929940457,14.695959139384016,1.7616472876022287,-0.4320170751118495,-24.764070489342345,12.940581590283054,40.99713698329085
225,3.3684084752968495,-18.01614409471104,20.405208940666107,1.7623257070779168,1.612338678359416,-19.772020759755215,18.70478219144907,38.063662344192544
226,1.5354446741006893,-23.025850929940457,25.263110367489222,1.7627369046756116,-0.22341268928027314,-24.74292035712506,23.48745831499813,42.5717114193329
227,2.0803031601631075,-23.025850929940457,24.92373607044573,1.7623114738596,0.3177399730486935,-24.776872457723886,23.195004383792135,45.50884388529035
228,2.398449104897545,-23.025850929940457,19.1402167445791,1.7631236995359625,0.6271613177450173,-24.761728855129366,17.380979101412148,44.00541791744866
229,0.7534778347831095,-22.755893778579363,17.852695848406274,1.7642978190884215,-1.0198030540025487,-24.4501713494414,16.08314045147303,41.158562501366575
230,3.075530753596737,-23.025850929940457,19.899187979909453,1.7644926275932804,1.2755790272322631,-24.758523685221412,18.13596748417151,40.75756848171766
231,2.10445358904613,-23.025850929940457,26.38980538588413,1.766720839846012,0.3031133710732732,-24.700705787693256,24.612346431399992,45.45590904636623
232,2.4351151936450703,-23.025850929940457,26.164879313856698,1.7667735791491839,0.6689654210663661,-24.782289907817745,24.41519478148302,48.03184160416179
233,0.2478143755818039,-23.025850929940457,17.828690032099196,1.7675816471127903,-1.5178153008268471,-24.78101595639675,16.08685239758482,44.02554579937825
234,4.0883947210624285,-22.30814431504568,20.163243925679993,1.7693367000393834,2.3177116131592577,-24.017275632712952,18.38829703277724,40.605407825690975
235,0.2889454467403885,-23.025850929940457,15.035142898281247,1.769001047645912,-1.4825782082808354,-24.69896374406357,13.263462150006125,41.01118703900381
236,5.000861387868278,-18.52149238592522,21.23774803448375,1.7690183091771954,3.206640716141189,-20.29336856443893,19.462852150490264,40.899466775380226
237,-1.2703320025014704,-23.025850929940457,15.227728268440558,1.769365008145881,-3.0634214034173457,-24.705609634076076,13.479382663123332,39.03791179200647
238,5.565649999412777,-18.929307093549575,24.82424779473888,1.7696885384910002,3.8195203452679554,-20.677868209459206,23.0964047292089,39.874322891218384
239,-2.5011953008076104,-23.025850929940457,18.438883698548565,1.7687555022165709,-4.246583652985056,-24.783621365064462,16.69260794175688,42.4193781561701
240,5.462442038040983,-23.025850929940457,21.504783263315616,1.76858261122754,3.718602459968712,-24.742248941131223,19.75580049924288,42.739003371862154
241,-2.3581701846632295,-23.025850929940457,19.461196973210612,1.77080926215146,-4.102384686131501,-24.786062163323187,17.669883715677788,43.65194457234577
242,3.876518465767437,-23.025850929940457,29.99100829034299,1.7698232254471544,2.100599425731295,-24.756587886529086,28.221392271745597,46.48289217367305
243,-2.0383572079292653,-23.025850929940457,19.502108116275032,1.7710852769196894,-3.78042901126955,-24.794459643531,17.734756314045388,46.42202194108326
244,3.7097865915285198,-23.025850929940457,17.61292856188852,1.7707404444378698,1.9453937663635266,-24.762780033790563,15.873408159637243,43.23255409635441
245,1.004146138819499,-23.023549927934138,19.106378979083246,1.772706486649069,-0.7600692561016598,-24.742209178968196,17.340000773944784,42.22992113403983
246,2.927773914687201,-23.025850929940457,19.31643043319824,1.773749509924552,1.1552039672026966,-24.743420916930432,17.531456797253444,42.524443062703455
247,1.4228659182345935,-23.025850929940457,13.949203061799262,1.7736172871906208,-0.3137704998378442,-24.77381457351212,12.20800068791122,40.216012038125214
248,1.1262458249067426,-16.756007900598945,16.49679059452039,1.774464077134506,-0.641262029712973,-18.49761962127453,14.736358387914766,37.596315414562426
249,3.3026639989470112,-21.11957252953762,14.171121351217492,1.775427658030867,1.5383882740836885,-22.88052942820891,12.368409695787898,38.61602258958112
250,1.6545656051065274,-16.974168600622313,21.76067267001104,1.7744454166887866,-0.12033380153229256,-18.776866387068026,19.98237683051255,40.75574174266958
251,2.8056784633428977,-23.025850929940457,15.16079308945422,1.774767177543659,1.0073183021348462,-24.74235895551514,13.36722274163624,39.9963933134394
252,0.09568287223675753,-18.744453221313016,16.052088144475363,1.774469228411486,-1.7231684107921046,-20.508208202584196,14.312894651980733,38.76414615904525
253,3.89954036747861,-20.387880388822673,24.28872859524012,1.7777573744198296,2.08383188630018,-22.127597627122086,22.531278552032894,41.65343526662464
254,0.28694336206362037,-23.025850929940457,15.738696732863861,1.7776482338281618,-1.511165090517548,-24.78491495343581,13.98377085924571,42.900146331234495
255,2.9789591139888403,-19.801287688763914,14.54857839830446,1.7790032271087313,1.180929812877018,-21.557491388818022,12.736292191579523,40.019788399771656
256,1.4568562855136404,-17.582102812902754,15.636443251310004,1.779677848372697,-0.3413297042922989,-19.3930996697959,13.876268671262727,39.3426756014406
257,3.3552586112106138,-19.5751917122265,20.55262123936109,1.7810638865584496,1.5593220797328269,-21.336614307948313,18.74370563815504,40.30782311109028
258,0.5860919094774812,-23.025850929940457,16.02431946916629,1.782025959031007,-1.2115724417328848,-24.787835607384796,14.278172296307124,41.20812281977605
259,4.0595614538817655,-20.337420404596212,17.797233627276896,1.7836140926173218,2.2639883163745678,-22.08341396658782,16.0204849807702,41.27292490845226
260,-0.650226997451955,-22.529751313303368,14.585134475333152,1.7842143832409851,-2.447512214292862,-24.296725024961994,12.853763499879536,39.17217323244541
261,4.22931361618015,-17.88878543899044,21.697362087216725,1.7859929032094635,2.453745325019275,-19.619447401141954,19.903192157302055,38.835835264014605
262,-1.1974533587278717,-23.025850929940457,23.47570540007113,1.7847478706231996,-2.9536982476872637,-24.792699896672303,21.702732333153758,42.228456618526884
263,3.6135003186086765,-23.025850929940457,19.19044742400743,1.7858226793713519,1.8330844188187148,-24.729856470599962,17.39250315630867,42.06977310059827
264,-0.30306928781976605,-22.981962518790596,13.67686371058808,1.7868629875441053,-2.0787122273418075,-24.74619397691405,11.89323742395442,39.69734499159848
265,4.86754514888046,-16.149833563368013,25.850636401187163,1.7885282143078751,3.0849603458795674,-17.9371517412959,24.06342918923463,41.192590593270815
266,-1.165207126620818,-23.025850929940457,17.317554551753734,1.7885174665315433,-2.9480276125385076,-24.790451383255252,15.53826829625286,42.10071646464425
267,3.767191020631852,-21.204736940146407,18.11118687687928,1.790950785398515,1.9849251718315268,-22.928662651680504,16.279437155949154,39.88541793561938
268,0.26060478166550816,-22.283495717946057,17.68611887177899,1.7924565115496578,-1.5224685353924245,-24.05445847062124,15.890348745858516,39.26859318363732
269,3.9617787997698484,-21.356775425684937,18.972347034410753,1.7918756129590467,2.177199228832761,-23.075564000001464,17.181243773991028,39.91158677737423
270,-0.03180744490240239,-22.772782604527855,18.817330328466717,1.7906068826208124,-1.818045788387047,-24.468713338974773,17.066768647521037,41.40986802151296
271,3.3926511436750637,-22.577559009914015,19.964313250473044,1.7910352287084432,1.608934770988084,-24.28774465545313,18.222861839656847,41.79217206439373
272,1.275048708385829,-23.025850929940457,18.72741682824894,1.791790794994529,-0.5086787758608273,-24.789510250763858,16.951553007255807,42.940344609500876
273,2.984221080923127,-22.234065096497446,22.97245986572141,1.7913954091144753,1.1817399331811256,-23.959019502786532,21.18603318544609,43.02131038543408
274,2.077217637970757,-23.025850929940457,9.226945088335082,1.7908842905056823,0.2701586552485894,-24.790733276363014,7.451318059486394,39.82064920660261
275,2.631010968822639,-8.47347035000194,18.237097002097272,1.7935061335237616,0.809917308449571,-10.24950280655834,16.452396137017583,37.37533228125867
276,2.6850208140813026,-21.925135336977455,13.393407594521683,1.7941612282788304,0.8524199108646313,-23.708710103592068,11.591379819240245,37.40476613019829
277,2.441492054944098,-15.629246183043213,16.22532752868349,1.7958466087033942,0.6049704118081365,-17.43075338992208,14.436732990499783,36.86965939399157
278,2.6134881631678075,-20.555152578726975,23.339833506184977,1.7965874964946622,0.7778613308595959,-22.346960132868485,21.557156473546918,40.05269524233599
279,2.2022438768800328,-23.025850929940457,22.101012562182532,1.7969909227054937,0.40224896800732346,-24.763918805937294,20.294231676011403,44.23324561255375
280,1.0394590397428582,-23.025850929940457,14.83260101224874,1.7960207773293837,-0.7313846589167732,-24.809551275338873,13.075987360960914,43.483647692703
281,2.0019497721814656,-18.21929811483432,20.665083883304113,1.7965899142702657,0.19093180656840714,-19.97868747206872,18.867193204541458,40.976328770038236
282,2.3596071251819444,-23.025850929940457,15.523834239638303,1.7961788567761605,0.5881630693680867,-24.795716406283425,13.71502607431888,38.864112836001866
283,2.4723837430467324,-19.296657338017265,14.156770809871622,1.7975294125073842,0.7099185834952446,-21.106541957230164,12.379072874932412,37.54684769802409
284,2.0224268063138107,-17.006251275432614,14.865284117574278,1.798762256854026,0.2602962390527517,-18.782314963109382,13.080863920137023,38.78184054682241
285,2.6501965627120274,-18.249574836663392,14.312893311736325,1.7988156543721652,0.8863224371129793,-20.027580270885608,12.543326223178008,39.159804990273194
286,-0.1711259822076516,-17.328458686085497,16.779347473736173,1.8001783823727124,-1.9341034581419538,-19.096053540882714,15.003945115852288,39.40869686954704
287,6.3105820569986655,-21.577286715557648,19.550628770936203,1.802074186800232,4.548360322723307,-23.353587064269092,17.713590628792304,41.11242450658627
288,-3.7140127490335724,-23.025850929940457,19.033723173583915,1.8013799161335096,-5.480530237868601,-24.78290253417576,17.249114270934978,42.85869500054295
289,6.590783574394969,-23.025850929940457,25.13948508434212,1.8023434288548386,4.846610996295652,-24.739488930139704,23.359396002547022,45.58734684310652
290,-4.0670831491985595,-23.025850929940457,15.322613574254733,1.8010295718842304,-5.810562829065578,-24.82606724502226,13.52147459919968,45.14612621225291
291,3.0945351177666076,-18.983725958504078,18.227407915392963,1.8027140915694102,1.3092575717236297,-20.782660193793717,16.400339222005552,41.28354153856683
292,1.6633535240178738,-22.634496667192302,8.646755349475962,1.8023606429747165,-0.135507091322018,-24.431936831110445,6.795610662099257,38.99285569897037
293,4.524016760515348,-7.570755725868441,17.178384967919236,1.8023635219078442,2.722579416649792,-9.419382967040617,15.367299422507953,37.55837130098947
294,-0.3361870390498973,-22.15854946869512,13.37730891165895,1.8027974181901867,-2.135208363257121,-23.970012154832155,11.578447426466251,36.77514312829438
