ft_sigma_c,zi_alpha,zi_delta,p_zi,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.5,0.13999999999999999,0.1625,0.15,16.241223814009725,5.988390341093653,2.7505672127906986,3.4298891187117793,2.749903064315351,1.322474077098245,0.0022558545432678086,38.33974134169308,-0.07757417369506305,-0.00518854730741046,-0.004124786380399563,-0.001456098709301484,0.3068027533707243,0.18318656510545647,0.13453126754552622,0.10532254055473066,2.9305737462762447,0.053404578369539824
0.5,0.13999999999999999,0.1625,0.3125,22.3267239834626,10.66712724509739,2.4812779084950667,3.848194105867643,3.4844761526095636,1.8456485713929374,0.0022134370388532834,56.98278602704947,-0.09050754499753245,0.0019430074262852752,-0.0024991412828972216,-0.0037205206979493157,0.34866435725850115,0.1820606583579537,0.14748688377136274,0.07819249432473117,2.8324868616170034,0.09512964260686757
0.5,0.13999999999999999,0.1625,0.475,29.11914479183148,15.070836927312238,3.1656975089649833,4.351866290014162,3.706334673685086,2.824409391855012,0.0023212444079586266,73.47343805852128,-0.0977366183354322,-0.007435449138151337,-0.0014753818221592905,-0.0007453613810564065,0.3809531523163168,0.21092109607353257,0.13953841621547883,0.07956688289364419,2.6489847972912695,0.13440200887643072
0.5,0.13999999999999999,0.1625,0.6375000000000001,35.808571706977425,18.164893172437168,3.7842481033800417,5.195539843151565,5.022489454016591,3.6414011339920633,0.0024186763228199906,141.5855521153411,-0.11636088905739428,-0.00824818372850754,-0.006158761191826209,-0.004793184773316923,0.40972918296790256,0.1865963490995649,0.10489456601893714,0.043056123813381884,2.4958118585252396,0.1619948610137818
0.5,0.13999999999999999,0.1625,0.8,37.2753467455766,21.03303419966409,3.7906890001866977,5.0266300349177335,3.3854925932657034,4.039500917542373,0.0024196908702393337,59.2458583099405,-0.1063813589472552,-0.007464981147478029,-0.005995078095415165,0.0051574419996869925,0.39380687993169977,0.20342307420484382,0.1574539684559292,0.10956440546086248,2.4211744899650416,0.1875729969633263
0.5,0.13999999999999999,0.275,0.15,13.963110421559128,6.705425597900393,1.7853527598980108,2.729796684463101,2.3441757129016336,0.3983596663959877,0.0021038173562594746,21.743918347404435,-0.06459017237527799,-0.002834915963643264,-0.0014513433572525339,-0.00240577821659787,0.2857949964048985,0.19607862421956848,0.13317372346918505,0.11018034577877671,3.1038304791693387,0.05979911235692603
0.5,0.13999999999999999,0.275,0.3125,23.8039774326078,11.148424883227934,1.8952677946890994,4.330270893880181,4.152123967186573,2.277889893624018,0.0021211307860879215,110.84371274892533,-0.0937355202976095,-0.005872776912778287,0.003021833739177204,-0.0011668032511621103,0.36337371016460346,0.17041169960094235,0.11676954169931271,0.06920078500361639,2.751448498353911,0.0994218640504555
0.5,0.13999999999999999,0.275,0.475,36.670627984679044,17.896414217833737,3.1492634457972155,5.566809523837993,5.46992335906522,4.588217438144879,0.002318655772109198,130.785935579257,-0.11620778984503403,-0.013492083516091496,0.0023584078440640464,0.0007526448618454595,0.4282964695079466,0.181438298558484,0.08919550199254735,0.040258320861342435,2.3182988822014843,0.15960056061667832
0.5,0.13999999999999999,0.275,0.6375000000000001,38.4128034460494,22.607892457764724,2.4159633298132195,4.444513677530824,4.6535522792762265,4.29088170166441,0.0022031489160597817,126.80196407873646,-0.10027371748004288,-0.00317884123159577,0.004024411167084052,-0.0055224215971742055,0.3496321428824585,0.1539300630296276,0.08283887967007493,0.05109828319221552,2.3740445968861197,0.20161761270731138
0.5,0.13999999999999999,0.275,0.8,43.059721084650455,25.855832981747717,1.9959939829674513,5.248402180161949,5.6455516567629545,4.31394028301038,0.002136996821120879,136.16812138228352,-0.11844857948769803,-0.006877052756246331,0.0012046489983802866,-0.004278633161239436,0.4203022663305897,0.17568019897084838,0.07888408015221286,0.029590308385795613,2.369721480156324,0.23058280775519735
0.5,0.13999999999999999,0.3875,0.15,18.334109634635176,7.183449102438205,2.3825110724119463,3.3784889446874877,3.6129172940316754,1.7767432210658605,0.002197879634089204,149.34528195340917,-0.07628725837286263,0.0005244693641886913,-0.006792316805692303,-0.004247834199843708,0.30832015884336333,0.15722021712187573,0.10261452688995604,0.07758678101471621,2.845405517292388,0.06406213501518337
0.5,0.13999999999999999,0.3875,0.3125,26.885835608902852,14.903856114083275,0.8214717993420323,3.6949918157043418,4.490952984062229,2.974562895710973,0.0019519902162755743,105.21152352444972,-0.08189788271771453,0.0069824173434535714,-0.0028168663041811034,-0.002329038098709448,0.35335450933387974,0.16773459552693062,0.09429414119361712,0.05048471153691508,2.6208334069339165,0.1329128708245737
0.5,0.13999999999999999,0.3875,0.475,38.40892010399267,20.83986031769333,2.172367957178452,4.735694132592944,6.220934422992322,4.440063273535632,0.0021647786294228134,147.19580935747206,-0.10585942834259758,-0.00858390191965759,-0.0036878150840001863,-0.0014513383679443266,0.42196463991639527,0.15032498920822163,0.05782859591972788,0.016725903204128905,2.346075428295163,0.18585026862882503
0.5,0.13999999999999999,0.3875,0.6375000000000001,41.88915879333821,24.64767768603227,2.023773526327425,4.661964170432803,5.204159322152894,5.351584088392823,0.0021413725571204478,219.58597142129923,-0.10188569424167461,0.0017177071018880429,-0.00022491419515244075,0.00420428012954685,0.3797080226973885,0.1430483703695714,0.06468120318925423,0.056818289622530736,2.1751797940346873,0.21980845596823173
0.5,0.13999999999999999,0.3875,0.8,46.01309445893177,27.322644831288425,2.1506548099588563,4.666029001127843,5.858804203657891,6.014961612898759,0.002161358450814348,123.63625473185114,-0.11063535359906969,-0.0022167998681211754,-0.001114239577094993,-0.003835666259265193,0.380292140779654,0.13654722974233482,0.04306491311471979,0.0248186176656514,2.0508070743372797,0.2436638635832749
0.5,0.13999999999999999,0.5,0.15,15.50037543121072,6.901873613463879,1.3634666132878397,2.6808533391124962,3.6621644720475177,0.8920173932989889,0.002037363333760987,100.53143283805433,-0.05749781464983844,5.6329738450879224e-05,-0.007607333339179706,-0.0012779710211516307,0.30519634078992636,0.13509405980541891,0.11522637500079337,0.07523624544343739,3.011277518258742,0.06155103947675783
0.5,0.13999999999999999,0.5,0.3125,29.372656044251897,15.123223064795836,0.8620380931211092,3.985674592238233,5.308078435729218,4.093641858367503,0.001958380076244041,233.68753839059815,-0.07928671717106733,0.007384138447368036,-0.007899676592632932,-0.014096784044079625,0.3872608931966859,0.11847411991287427,0.0739122477011646,0.06468169709516346,2.4110239259066453,0.13486918944171922
0.5,0.13999999999999999,0.5,0.475,39.14448962027611,22.5653287210593,1.080790480694348,3.9098463418941156,6.4858751925596305,5.102648884068722,0.0019928371832199244,218.70382080357646,-0.08986889386752539,-0.0010033448043204856,0.0013336176603847075,-0.0033057320839331122,0.39336855217534983,0.09702003269881826,0.036372369608531296,0.017336493556524075,2.221851179854213,0.20123802849801448
0.5,0.13999999999999999,0.5,0.6375000000000001,44.43780148885157,27.289903495361177,1.288489694226473,3.906692772847181,5.873546092766215,6.07916943365053,0.0020255532330828645,138.34169181843166,-0.08592544798379091,0.0006423547035541262,-0.0015416394431030753,0.005174972148180468,0.36145043352704037,0.11449045977109079,0.023780171865935718,0.03364081758333079,2.0387691306359326,0.2433718757299696
