ft_sigma_c,zi_alpha,zi_delta,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.5,0.34,0.27499999999999997,57.90108445421278,26.40093853843198,15.410774413645106,3.1021501781975425,8.971245680483332,4.0159756434548255,0.00043326976997364936,5.198300817161826,-0.029911318531110075,0.001194445238784475,0.007291675749633139,0.004969950932292559,0.23821062029373988,0.14549033017972032,0.13151434893010291,0.11016663921725188,3.228081808314171,0.21136199335844463
0.5,0.34,0.35,58.691017124455826,26.114861313241104,15.66682644231592,3.3483839161918763,9.868783319587703,3.692162133119226,0.0004355285200766453,6.411283543677168,-0.03325312922239274,0.006098308129328052,0.0007370376899052348,0.0029359289992485133,0.23073828775731217,0.13539934390967293,0.12033490126883033,0.10049474212404602,3.20627752426504,0.20907170157647725
0.5,0.34,0.425,61.28233285381942,26.586509814771453,15.284452698241857,3.717675789216272,11.004262522900593,4.689432028689246,0.0004321554293095317,6.926552527360977,-0.03272636686061287,0.004945546397550092,0.005506478013427626,0.002051883283916794,0.22318036168536967,0.11793864006667666,0.10579133001164882,0.09150541801310064,3.2734296207112936,0.21284764943919665
0.5,0.34,0.5,62.099509772419864,26.80592944303528,15.834044954532114,4.3214768574230895,9.888439630412748,5.249618887016636,0.0004370036297785752,7.517571598966439,-0.03720143337550986,0.0071060818506034846,0.005818758358626407,0.0015559254278956988,0.23686401768068632,0.12942540096466648,0.11549767345812285,0.10442194480261591,3.3111503241090667,0.21460429039892237
0.5,0.42000000000000004,0.05,49.30474486931029,23.06147883022144,12.760700288990103,0.3740524295389519,9.120233343372373,3.9882799771874264,0.0004098922742627801,13.604528211867763,-0.0017584772838847064,0.0004251175191693126,0.00045862805845000844,0.005578949732196262,0.255891810843946,0.12160664615797374,0.12267227060331769,0.11914119073644798,2.6891078075893105,0.18462677484944723
0.5,0.42000000000000004,0.125,47.58262654845109,23.89925823760141,12.847780988217762,0.6961725770249145,9.794621510283719,0.3447932353232773,0.0004106604522747665,7.2620304806081,-0.0012276249009736922,0.0008921142805581613,-0.002367604960946287,0.003030714846966353,0.21605516135677671,0.12598756480577766,0.1299186785934958,0.11811693767681573,2.9344453778670747,0.19133391237339237
0.5,0.42000000000000004,0.2,48.93125031954116,24.124029564115578,12.779605423982511,1.3338342542981292,9.712255563029533,0.9815255141153973,0.0004100590449610359,6.258001846165808,-0.005332719188259252,0.004690441594384733,0.003103638537361189,0.0020493460781972517,0.21679681563518985,0.13364023299309194,0.13789132151765912,0.1052616976709085,3.0237542850911043,0.19313339823457487
0.5,0.42000000000000004,0.27499999999999997,52.067198999269806,24.52005523464055,12.367904488820196,1.1358122252641298,10.93279666060588,3.1106303899390504,0.00040642724585157863,6.772046418047136,-0.0048647065786790395,0.0027898290818603928,0.004081647079310876,0.0030126388548378223,0.1984088084861496,0.13461736421947332,0.11439434657319274,0.09372171140698841,3.167119543182825,0.1963039209423727
0.5,0.42000000000000004,0.35,54.31422466111206,26.232598674748516,13.101432972986736,1.623222854336038,9.905431684410594,3.4515384746301754,0.0004128980305110968,6.295630944672894,-0.012613912219262688,0.0042312793302297395,0.0016870088056865802,0.003306652807583441,0.210489667373281,0.1389233730093342,0.1307161447065228,0.1050794351763194,3.1900749063038596,0.21001428940852518
0.5,0.42000000000000004,0.425,54.90494522785265,24.966163853880715,13.163443666131347,2.2609808404521146,11.091530327167789,3.422826540220689,0.0004134450547243176,6.188744060899557,-0.013393351006008233,0.006056706656790234,0.0041334480846698185,0.0010914447509558637,0.20359200600060903,0.12047317952943282,0.1078440016450846,0.10256516709130158,3.1881415614819724,0.1998754003001889
0.5,0.42000000000000004,0.5,57.57706496307921,25.714182999966457,13.74593228483655,2.71854615221377,11.390632772427802,4.007770753634627,0.00041858344880119417,12.798674184392814,-0.019019274116854328,0.007652138429847829,0.0020449491488093016,0.00036102418458567155,0.19783277943068608,0.12003979324133758,0.10605075477456284,0.0977048504576656,3.2275293244229153,0.20586393050175023
0.5,0.5,0.05,49.41106303412271,20.383192487129733,6.922805489006091,6.073440219302499,11.89428315162242,4.137341687061972,0.00035839357866878453,11.081523147250332,0.052603685555413386,0.009614427987828076,-0.0050331290597873625,0.0009481503545437818,0.18916243577561062,0.10316544590728371,0.11128525381135605,0.0965258394776611,2.679070598642762,0.16318481211632296
0.5,0.5,0.125,48.05728884882901,22.320507253751877,9.894744339200004,4.042503932224246,10.277127415089751,1.522405908563135,0.0003846103878806471,7.996820484628177,0.027822104054624947,0.007016906827779623,-0.006982184209299629,0.001411515942670755,0.21440645370683395,0.10890681874344536,0.12591591536962693,0.12030201514489343,2.855149732665097,0.17869466644365806
0.5,0.5,0.2,46.821488301838166,22.149252909741072,10.307090018912753,2.6224739840004694,11.288992824239662,0.45367856494420733,0.00038824787457175436,8.74617985863299,0.017793240328052195,0.003974163711365132,0.0005892620564511274,-0.0003101565640712571,0.1989426058298204,0.11222646284418271,0.10876540985756489,0.10610729346589497,2.988211219570868,0.17732362959704273
0.5,0.5,0.27499999999999997,49.26043096919617,22.692952997505326,10.646024520253222,2.288626390718857,11.590750825546547,2.0420762351722073,0.0003912377682421376,7.032367328100985,0.010306227672493342,0.006076825907938889,0.0015280522899350025,-0.00028735381473878643,0.18411402424046353,0.12319726794520462,0.1122061569049423,0.09342039120305952,3.09516745480866,0.18167641175937865
0.5,0.5,0.35,48.552406173713855,22.83427028578427,10.795426329957353,1.912415941930273,11.835768091578107,1.174525524463851,0.00039255570879823777,6.989266186750076,0.007388017517920228,0.0033753962302489264,0.004649819160321666,0.0018308834620121412,0.18139081837150628,0.12337337714034007,0.10975506002501306,0.08790905115410375,3.036750120387666,0.1828077769835038
0.5,0.5,0.425,52.72446720438102,24.584275613644593,10.783655817062332,2.200788292292165,11.722157011231001,3.4335904701509223,0.0003924518758102628,5.488888266143935,0.006928361602700276,0.005249676457373506,0.0054291324005059476,0.0007625830402631645,0.19193495778858682,0.11656886318042288,0.10907940086982214,0.08984934251201138,3.1888663607203998,0.19681805975985334
0.5,0.5,0.5,54.4698886305107,25.89008998672692,11.26013072040587,1.7355988179101478,11.726656269867924,3.857412835599848,0.00039665507522480765,6.223223057970474,0.0016816549627390778,0.006676401152300528,0.002590403681958085,-8.448297134850483e-05,0.1898881136182613,0.11459134823374045,0.10777604870181297,0.09497044684420357,3.2174048340936867,0.20727221571529464
0.6,0.02,0.05,109.98435008660243,22.50803848561001,63.040400386976465,16.427003710742916,5.76339876657256,2.2455087367004767,0.0008534321218651521,9.50697276804176,-0.1649634824542248,-0.03397448308446509,0.0023813752298564336,-0.0037631398703237185,0.4285495809865926,0.26239866625233116,0.2121754556905179,0.14050009496531726,3.1088657716069634,0.18019601363723603
0.6,0.02,0.125,81.59021251460818,20.187097316329414,42.73255984691857,10.285301441574012,8.31529611861529,0.06995779117089675,0.0006742875271138544,13.71361142759029,-0.12268216278944055,-0.002811621848353877,-0.0054906814125103695,0.007952425292979064,0.2873277592920946,0.16390149571909926,0.1129444572437368,0.08956660057660419,2.9623730241903403,0.16161490329933204
0.6,0.02,0.2,80.2103692566478,18.91339313274911,38.38008345525335,9.472557795534367,8.70616868066147,4.738166192449487,0.000635892375358973,15.778682053550572,-0.1138967099783485,-0.006631884313845585,-0.0037528808454098503,0.004633800980004199,0.28065909890834395,0.15573564515140423,0.1126345497567686,0.08798696251099476,2.638613521464077,0.1514178167526311
0.6,0.02,0.27499999999999997,77.99690473686019,17.4096082154608,33.455634846633636,8.138136900836157,13.480891068195286,5.512633705734307,0.0005924515994367559,25.77769745676052,-0.09729931665453673,-0.00661116338612099,-0.0008942155912158977,0.0022802187255732765,0.2245421839735601,0.09477289903891133,0.06496667733250283,0.04829600733140477,2.5864640307618973,0.13937873801920897
0.6,0.02,0.35,76.80448921938893,16.863734993926382,32.35565298432344,7.564549892472479,14.727061275402022,5.293490073264589,0.0005827481647180994,23.83242870963302,-0.08728132088758818,-0.0060757477373662855,0.005644129477735775,0.004210236243380007,0.1693306384492214,0.07578068951826974,0.07657994921787183,0.057218681667927075,2.601220271182428,0.13500855807062284
0.6,0.02,0.425,76.81786244743624,16.580094986658505,31.26058568290201,7.774439896330245,14.657695346223555,6.54504653532193,0.0005730880835513413,22.30887659156248,-0.08471005865117616,-0.00969259475060341,0.004180458236858843,0.001641829570849672,0.16643786749744985,0.08280581482057599,0.06496671957317844,0.067545039867006,2.5169455521506574,0.13273777829341638
0.6,0.02,0.5,73.57811355298963,16.631174751238866,28.18573274239431,6.3460104285782135,16.24437525554058,6.170820375237665,0.0005459634228637349,27.148696575828666,-0.06869271499418754,0.0024356277405126673,-0.007355446320566945,0.0034474954798538204,0.13070427146079885,0.06508196787553451,0.06147802108940078,0.056408849232870976,2.5421444188830438,0.13314671530322264
