run_id,t,price,fundamental,momentum,vol,log_price,log_fund,mispricing,log_return
0,0,5.191522931458052,5.197549528415477,-0.00019336335226891052,0.0017505779461777578,1.6470270898676813,1.6481872699812947,-0.0011601801136134071,
0,1,5.301906613514566,5.201425669210827,0.003345431272946853,0.005004410440965928,1.668066494266707,1.6489327551663633,0.01913373910034366,0.02103940439902563
0,2,5.269705473651234,5.202921358520045,0.0017725226228058044,0.005064341362418609,1.6619744736388076,1.6492202675523948,0.012754206086412756,-0.006092020627899375
0,3,5.047454454466036,5.21156378630657,-0.005704635457545492,0.010826098826454009,1.6188840477795057,1.6508799616515653,-0.03199591387205958,-0.043090425859301895
0,4,5.62652940367399,5.215257415929918,0.013347596675544398,0.026478997404884616,1.7274928051204996,1.6515884479114156,0.07590435720908406,0.10860875734099396
0,5,4.700145702475047,5.21301894223429,-0.018860218830110877,0.04779401929009147,1.5475935087621122,1.6511591394325975,-0.1035656306704853,-0.17989929635838742
0,6,5.920100914637564,5.219092693784387,0.022743148704906638,0.06951664140054029,1.7783534951421065,1.652323573335972,0.12602992180613448,0.2307599863799943
0,7,4.375573067400191,5.233927380072309,-0.031433375591948726,0.09571145889829687,1.4760374980658808,1.6551619293598678,-0.17912443129398703,-0.3023159970762257
0,8,6.7148858693607,5.2454777121594685,0.04518707623882329,0.13369456584608697,1.9043268334585643,1.6573663172354651,0.24696051622309922,0.42828933539268355
0,9,3.7842057625007506,5.241661279611456,-0.057925904261827074,0.18282535481201195,1.3308360266934853,1.6566384861807835,-0.32580245948729813,-0.573490806765079
0,10,7.7191169893855545,5.2326245316337054,0.07053907164649115,0.2390870249285925,2.043699977881568,1.654912974698137,0.38878700318343085,0.7128639511880825
0,11,3.230669730330632,5.229564787459641,-0.08638585950939084,0.3037061756071619,1.1726894625927666,1.6543280599794339,-0.48163859738666726,-0.8710105152888012
0,12,9.383565014112996,5.23268025754004,0.1057234993570491,0.38009496972077883,2.238959756282016,1.6549236243461805,0.5840361319358356,1.0662702936892494
0,13,2.4959334578660597,5.213836773839205,-0.13261324480895836,0.4742749196054124,0.91466279064302,1.6513160096586488,-0.7366532190156287,-1.324296965638996
0,14,12.050460744983004,5.214533061661316,0.15189564676934086,0.5810619128428621,2.4891028953038576,1.6514495468910504,0.8376533484128073,1.5744401046608376
0,15,1.890353882322375,5.205723484883742,-0.18214343509811468,0.7016475318555521,0.6367640508684644,1.649758690464032,-1.0129946395955676,-1.8523388444353932
0,16,17.79074834479094,5.201672351715118,0.22186622331807576,0.8479403462089073,2.878678566267493,1.6489801799822865,1.2296983862852067,2.2419145153990288
0,17,1.2127928147154048,5.199360381347343,-0.26273693972179013,1.0216242372911661,0.1929258113463725,1.6485356144347705,-1.455609803088398,-2.6857527549211206
0,18,30.637308267656994,5.19915418053418,0.3192679967976189,1.2300190399214632,3.422218490741038,1.6484959547676203,1.7737225359734177,3.2292926793946655
0,19,0.5937794027219967,5.2056744077259225,-0.39118765187307203,1.4882357541671918,-0.5212474044854901,1.6497492628812374,-2.1709966673667274,-3.9434658952265282
0,20,79.5782553024516,5.218046823141939,0.49034167100986215,1.8175857171507235,4.376740880939045,1.652123160062919,2.724617720876126,4.897988285424535
0,21,0.16548636502410724,5.219580391657506,-0.6206498333349995,2.246184154833242,-1.7988664741202642,1.6524170139235796,-3.4512834880438437,-6.175607355059309
0,22,474.27397759063854,5.234997249763976,0.8095670789917437,2.8216439927323176,6.161785166505198,1.6553663189668657,4.506418847538333,7.960651640625462
0,23,0.012415187685572888,5.231546564403097,-1.083797419006155,3.6234472679812835,-4.388834742490455,1.6547069445741018,-6.043541687064557,-10.550619908995653
0,24,27715.40514287497,5.23754808067876,1.5332652212312206,4.81228047325469,10.229743679927648,1.6558534652879828,8.573890214639665,14.618578422418103
0,25,1.065404110625792e-05,5.2486998098120505,-2.335498144159174,6.745352182535555,-11.449571291183506,1.6579803906580057,-13.107551681841512,-21.679314971111154
0,26,16375592778.738113,5.2523181824887795,3.8818563980714034,10.21592082741638,23.519057818040796,1.6586695377145266,21.86038828032627,34.9686291092243
0,27,4.547913090639894e-17,5.248126085937506,-6.956508990372469,16.914571700184815,-23.025850929940457,1.6578710768748082,-24.683722006815266,-46.54490874798125
0,28,77375707387757.27,5.2422775275038465,5.8044045253183105,22.673068801506457,31.979693989221175,1.6567560465565996,30.322937942664577,55.005544919161636
0,29,1.960348392702475e-24,5.240752963098417,-9.591098564276892,29.37806823183027,-23.025850929940457,1.656465183257567,-24.682316113198024,-55.005544919161636
0,30,3375316.283451274,5.245541403187867,3.6109044655267306,32.592498688825884,15.031999591513113,1.6573784592452545,13.374621132267858,38.057850521453574
0,31,1.0599425776427012e-09,5.238877781893253,-2.9404213943674042,32.754715594155044,-20.66505110232498,1.656107311635788,-22.32115841396077,-35.697050693838094
0,32,1.5487881589076746e+18,5.239666908298707,7.974491432759724,34.85465595291675,41.8840044660704,1.6562579291939086,40.227746536876495,62.54905556839538
0,33,4.80462618707419e-33,5.240921125176227,-12.737879354722335,42.783011671777444,-23.025850929940457,1.6564972701315546,-24.682348200072013,-64.90985539601085
0,34,0.008467062673877623,5.248698247925806,0.9924600717060397,44.512719698461325,-4.771571622214324,1.6579800930821236,-6.429551715296448,18.254279307726133
0,35,59554803.03944569,5.253442289289073,4.606046581138641,43.680871908441006,17.902407506087332,1.6588835358934502,16.24352397019388,22.673979128301657
0,36,3.4234710920236213e-12,5.2595050087354895,-3.5454234567937495,43.71217713390633,-23.025850929940457,1.660036917518345,-24.6858878474588,-40.92825843602779
0,37,5.845290572546194e+18,5.2561442824188,8.647569472831883,45.35980548496426,43.21216798059167,1.6593977317984603,41.55277024879321,66.23801891053213
0,38,3.5158921503728885e-34,5.257678971347842,-12.834153412138779,51.745072391553805,-23.025850929940457,1.6596896691656575,-24.685540599106115,-66.23801891053213
0,39,0.0005985565825663712,5.267755366664416,0.9064738831500758,52.78209718917499,-7.420989496806072,1.6616043451916167,-9.082593841997689,15.604861433134385
0,40,10042223745.293251,5.284506160494899,5.830570554636081,51.89427356386171,23.030064415260046,1.6647791732334316,21.365285242026616,30.45105391206612
0,41,1.2542104518595474e-16,5.275455104211233,-5.082011146234195,52.309087826983856,-23.025850929940457,1.6630649513204525,-24.68891588126091,-46.0559153452005
0,42,217281863876340.8,5.292423020250375,7.369502673773309,53.308771248419575,33.012216538485305,1.666276178857404,31.3459403596279,56.038067468425766
0,43,2.6760101452763877e-25,5.307860924011644,-8.79083392683361,55.68729470810146,-23.025850929940457,1.66918891492317,-24.695039844863626,-56.038067468425766
0,44,482227.37100402,5.318008328765874,4.285383627182584,56.46850373578961,13.086171005880644,1.6710988589658735,11.41507214691477,36.112021935821105
0,45,5.4926479644249715e-08,5.323285838541495,-1.3960871916080158,55.440685187631246,-16.717270279680385,1.6720907515167862,-18.389361031197172,-29.80344128556103
0,46,983154780711015.5,5.323097200730655,7.376437000468198,55.238194651944376,34.5217876811689,1.672055314540648,32.84973236662825,51.23905796084929
0,47,1.2642931472501573e-26,5.339688114166421,-9.545383651257485,57.80958926725726,-23.025850929940457,1.6751672456796183,-24.701018175620074,-57.54763861110936
0,48,23324.14198414699,5.361111179619415,3.660504202037159,58.46097494670051,10.057244239793377,1.6791712632275264,8.37807297656585,33.08309516973384
0,49,2.3850713291589873e-05,5.381103851804836,-0.39973661054675436,57.16841575005491,-10.643696433672954,1.6828935300431855,-12.32658996371614,-20.70094067346633
0,50,51334819369.54437,5.3965054692164545,5.551108079994908,56.27734618062826,24.66163509903028,1.6857516087574942,22.975883490272786,35.305331532703235
0,51,5.0397151036567434e-18,5.402752557169061,-6.122546136585867,56.71627618029451,-23.025850929940457,1.6869085565096764,-24.712759486450132,-47.68748602897074
0,52,9438068687462.477,5.393985154262996,6.515370654082088,57.43551357315966,29.875772486962404,1.6852844724451181,28.190488014517285,52.901623416902865
0,53,1.457873379047262e-22,5.396759717160566,-7.929802079708729,58.780463132086204,-23.025850929940457,1.6857987210890764,-24.711649651029532,-52.901623416902865
0,54,261991855.02240932,5.4058782570783315,5.002451139449696,59.37202521956788,19.38382397354141,1.687486927637365,17.696337045904045,42.40967490348187
0,55,2.0481928230360247e-13,5.396338508439568,-3.931369438432866,58.8802666881175,-23.025850929940457,1.6857206695949813,-24.71157159953544,-42.40967490348187
0,56,3.997104770162063e+17,5.402947591690547,8.348219672437336,59.47073139951089,40.529516872484095,1.6869446549612013,38.84257221752289,63.555367802424556
0,57,8.383564067182557e-32,5.409898597995337,-11.724144725947266,63.1513475334225,-23.025850929940457,1.6882303492437902,-24.71408127918425,-63.555367802424556
0,58,0.1587044261693064,5.419420208012861,1.8491690756628198,63.49568699802057,-1.8407117616729352,1.6899888370382143,-3.5307005987111495,21.185139168267522
0,59,439032.5132516691,5.410858342468399,4.013147648563095,61.976754582070356,12.992328751391543,1.6884077387703933,11.30392101262115,14.833040513064478
0,60,6.82765323954514e-08,5.407325277229691,-1.5710483723258966,60.76636561687397,-16.499699725379323,1.6877545671311387,-18.187454292510463,-29.492028476770866
0,61,573495758032444.6,5.405957145775083,7.104538253265,60.293844019163394,33.98277165584018,1.6875015206632136,32.29527013517697,50.482471381219504
0,62,3.917766967833036e-26,5.39755379991664,-9.493628494488963,62.29967121105535,-23.025850929940457,1.6859458509192875,-24.711796780859746,-57.00862258578064
0,63,74047.32947285107,5.417083210895449,3.707667976697026,62.69122521681423,11.212459755208371,1.689557517623953,9.522902237584418,34.23831068514883
