t,agent_id,mtype,capital_ratio,regime
17819,37,BCMo,0.20022656772488304,calm
17819,38,BCMo,0.20047493040312586,calm
17819,39,BCMo,0.5983604850880241,calm
17819,100,NBCM,0.10241894280612265,calm
17819,101,NBCM,0.09889151500688265,calm
17819,102,NBCM,0.14019146138244473,calm
17819,103,NBCM,0.15639992463044355,calm
17819,104,NBCM,0.10914334084983619,calm
17879,30,BCMc,0.08523362229169157,calm
17879,31,BCMc,0.09506454805882598,calm
17879,32,BCMc,0.09701522377344719,calm
17879,33,BCMc,0.08449191773064181,calm
17879,34,BCMc,0.12156423481912197,calm
17879,35,BCMo,0.20215899856071037,calm
17879,36,BCMo,0.1984072426646206,calm
17879,37,BCMo,0.19831361560928734,calm
17879,38,BCMo,0.19834129177822904,calm
17879,39,BCMo,0.6002495106701755,calm
17879,100,NBCM,0.10319877572890898,calm
17879,101,NBCM,0.09842265389954163,calm
17879,102,NBCM,0.14070809319107602,calm
17879,103,NBCM,0.15676736288631662,calm
17879,104,NBCM,0.1105694904504031,calm
17939,30,BCMc,0.08505017537618673,calm
17939,31,BCMc,0.09563160784724098,calm
17939,32,BCMc,0.09594289005560289,calm
17939,33,BCMc,0.08478254491739176,calm
17939,34,BCMc,0.12376948656942431,calm
17939,35,BCMo,0.19857335013492064,calm
17939,36,BCMo,0.20109914650609745,calm
17939,37,BCMo,0.2004134036078856,calm
17939,38,BCMo,0.20032454666902882,calm
17939,39,BCMo,0.6111607997139443,calm
17939,100,NBCM,0.10393101024316807,calm
17939,101,NBCM,0.09742464457414768,calm
17939,102,NBCM,0.14346038861066585,calm
17939,103,NBCM,0.1585114692367205,calm
17939,104,NBCM,0.10947323640760694,calm
17999,30,BCMc,0.08460803381604902,calm
17999,31,BCMc,0.09452622004337724,calm
17999,32,BCMc,0.09577938717014294,calm
17999,33,BCMc,0.08374696749281361,calm
17999,34,BCMc,0.12120084141597162,calm
17999,35,BCMo,0.19991912442617116,calm
17999,36,BCMo,0.19932552799788297,calm
17999,37,BCMo,0.1993795983479653,calm
17999,38,BCMo,0.1993626992897745,calm
17999,39,BCMo,0.5977313503986196,calm
17999,100,NBCM,0.10416986925120003,calm
17999,101,NBCM,0.0977584109125406,calm
17999,102,NBCM,0.13953269611315144,calm
17999,103,NBCM,0.1630595694427109,calm
17999,104,NBCM,0.10939342368156409,calm
18059,30,BCMc,0.08519601615977429,calm
18059,31,BCMc,0.09469205003189138,calm
18059,32,BCMc,0.09531948944022205,calm
18059,33,BCMc,0.08463543893157655,calm
18059,34,BCMc,0.12264027554414587,calm
18059,35,BCMo,0.2028081006871688,calm
18059,36,BCMo,0.19753110087309877,calm
18059,37,BCMo,0.19742188723747678,calm
18059,38,BCMo,0.19759516849458347,calm
18059,39,BCMo,0.602627090703951,calm
18059,100,NBCM,0.10350495929146873,calm
18059,101,NBCM,0.0985412097448857,calm
18059,102,NBCM,0.13711446028747082,calm
18059,103,NBCM,0.16117862371260802,calm
18059,104,NBCM,0.10984657461919949,calm
18119,30,BCMc,0.08501322435983433,calm
18119,31,BCMc,0.0961651376870194,calm
18119,32,BCMc,0.09431523788836718,calm
18119,33,BCMc,0.08474066379765187,calm
18119,34,BCMc,0.12474048856593337,calm
18119,35,BCMo,0.19773038281114264,calm
18119,36,BCMo,0.1999429745703402,calm
18119,37,BCMo,0.19972668402451407,calm
18119,38,BCMo,0.19996801690772384,calm
18119,39,BCMo,0.6135773621964494,calm
18119,100,NBCM,0.10638826153720739,calm
18119,101,NBCM,0.09773168811204018,calm
18119,102,NBCM,0.14170509524670546,calm
18119,103,NBCM,0.15793930813437912,calm
18119,104,NBCM,0.10887835890160327,calm
18179,30,BCMc,0.08513401309789312,calm
18179,31,BCMc,0.09491321686302208,calm
18179,32,BCMc,0.09265987575614167,calm
18179,33,BCMc,0.08374149316095503,calm
18179,34,BCMc,0.12177553864452431,calm
18179,35,BCMo,0.19815308440226914,calm
18179,36,BCMo,0.20024918354479912,calm
18179,37,BCMo,0.2002675647760794,calm
18179,38,BCMo,0.20023630596338224,calm
18179,39,BCMo,0.6011832172078772,calm
18179,100,NBCM,0.1052800706706486,calm
18179,101,NBCM,0.09666195824001401,calm
18179,102,NBCM,0.13678250348472215,calm
18179,103,NBCM,0.16045754127501882,calm
18179,104,NBCM,0.11027597765598747,calm
18239,30,BCMc,0.08459970745641471,calm
18239,31,BCMc,0.09511149518928819,calm
18239,32,BCMc,0.09154243039541307,calm
18239,33,BCMc,0.08267176728592766,calm
18239,34,BCMc,0.12135605336311348,calm
18239,35,BCMo,0.19394472900051046,calm
18239,36,BCMo,0.20373636306158038,calm
18239,37,BCMo,0.20392594992290802,calm
18239,38,BCMo,0.20367688358582248,calm
18239,39,BCMo,0.5927901737986053,calm
18239,100,NBCM,0.10555310762728967,calm
18239,101,NBCM,0.09589947967705617,calm
18239,102,NBCM,0.13700799121680587,calm
18239,103,NBCM,0.16053708438790468,calm
18239,104,NBCM,0.10992857715182026,calm
18299,30,BCMc,0.08215193711060564,calm
18299,31,BCMc,0.09267045856685313,calm
18299,32,BCMc,0.08856356747436488,calm
18299,33,BCMc,0.08057372974917121,calm
18299,34,BCMc,0.11772408323225209,calm
18299,35,BCMo,0.1930074756026574,calm
18299,36,BCMo,0.20083413880868023,calm
18299,37,BCMo,0.20064801516921257,calm
18299,38,BCMo,0.20171978699751902,calm
18299,39,BCMo,0.5701120551864681,calm
18299,100,NBCM,0.10245959123214984,calm
18299,101,NBCM,0.09362886472473508,calm
18299,102,NBCM,0.13968347902737394,calm
18299,103,NBCM,0.16300231471245097,calm
18299,104,NBCM,0.10750827707593369,calm
18359,30,BCMc,0.08098138362361629,calm
18359,31,BCMc,0.0915717940219062,calm
18359,32,BCMc,0.0872964498752631,calm
18359,33,BCMc,0.08079376417933222,calm
18359,34,BCMc,0.11507489318110857,calm
18359,35,BCMo,0.1938567314753497,calm
18359,36,BCMo,0.200113986152677,calm
18359,37,BCMo,0.19990276586848185,calm
18359,38,BCMo,0.20142740847658588,calm
18359,39,BCMo,0.5517557576833467,calm
18359,100,NBCM,0.10315640292107221,calm
18359,101,NBCM,0.09270411116247095,calm
18359,102,NBCM,0.13930020629457007,calm
18359,103,NBCM,0.16418171099560397,calm
18359,104,NBCM,0.1081946647646506,calm
18419,30,BCMc,0.08031605122196639,calm
18419,31,BCMc,0.09101141397062797,calm
18419,32,BCMc,0.08556865962094104,calm
18419,33,BCMc,0.08005200389039141,calm
18419,34,BCMc,0.1137537658555403,calm
18419,35,BCMo,0.1922360375722113,calm
18419,36,BCMo,0.2019275895360525,calm
18419,37,BCMo,0.20199887078305698,calm
18419,38,BCMo,0.20166800433224644,calm
18419,39,BCMo,0.5423003584151539,calm
18419,100,NBCM,0.10237627099349302,calm
18419,101,NBCM,0.09195210487484558,calm
18419,102,NBCM,0.14054059221070378,calm
18419,103,NBCM,0.16811451304554706,calm
18419,104,NBCM,0.10688950087514515,calm
18479,30,BCMc,0.08220593348007631,calm
18479,31,BCMc,0.09175769927966536,calm
18479,32,BCMc,0.08721396018083767,calm
18479,33,BCMc,0.08119590210816947,calm
18479,34,BCMc,0.11215152164677768,calm
18479,35,BCMo,0.1926168873478308,calm
18479,36,BCMo,0.2034134602890818,calm
18479,37,BCMo,0.20325951725505623,calm
18479,38,BCMo,0.20295609925336222,calm
18479,39,BCMo,0.513732979854854,calm
18479,100,NBCM,0.10763415340294495,calm
18479,101,NBCM,0.09359313841447275,calm
18479,102,NBCM,0.14415662862653605,calm
18479,103,NBCM,0.17057712370981823,calm
18479,104,NBCM,0.10732577463224469,calm
18539,30,BCMc,0.08245413515787539,calm
18539,31,BCMc,0.091340951558889,calm
18539,32,BCMc,0.08678646350037016,calm
18539,33,BCMc,0.08172350899648055,calm
18539,34,BCMc,0.10863909587593303,calm
18539,35,BCMo,0.19375872663438906,calm
18539,36,BCMo,0.20321779375385013,calm
18539,37,BCMo,0.2027150923069747,calm
18539,38,BCMo,0.2024133404313358,calm
18539,39,BCMo,0.4878074830374175,calm
18539,100,NBCM,0.10656778946473063,calm
18539,101,NBCM,0.09431002201675477,calm
18539,102,NBCM,0.14557923498708966,calm
18539,103,NBCM,0.17097194408293737,calm
18539,104,NBCM,0.10864688619205848,calm
18599,30,BCMc,0.08197649105662107,calm
18599,31,BCMc,0.08994681488269132,calm
18599,32,BCMc,0.08566588323499029,calm
18599,33,BCMc,0.08097692860437221,calm
18599,34,BCMc,0.10493096376607046,calm
18599,35,BCMo,0.19444329239587024,calm
18599,36,BCMo,0.20120538858790557,calm
18599,37,BCMo,0.20083003444536496,calm
18599,38,BCMo,0.2008251572073003,calm
18599,39,BCMo,0.4695924403831632,calm
18599,100,NBCM,0.10488658367907587,calm
18599,101,NBCM,0.09383218338938952,calm
18599,102,NBCM,0.14385728231968772,calm
18599,103,NBCM,0.17057712370981823,calm
18599,104,NBCM,0.1085858265635133,calm
18659,30,BCMc,0.08118498829784777,calm
18659,31,BCMc,0.0892638089545988,calm
18659,32,BCMc,0.08399742888741138,calm
18659,33,BCMc,0.080514081312835,calm
18659,34,BCMc,0.10280977514875765,calm
18659,35,BCMo,0.1948187567058089,calm
18659,36,BCMo,0.20036001456044084,calm
18659,37,BCMo,0.20038719506044483,calm
18659,38,BCMo,0.20043521724010827,calm
18659,39,BCMo,0.4582935186034913,calm
18659,100,NBCM,0.10296668854643691,calm
18659,101,NBCM,0.09245610605002703,calm
18659,102,NBCM,0.14288062179981298,calm
18659,103,NBCM,0.174083089074045,calm
18659,104,NBCM,0.10702622372377615,calm
18719,30,BCMc,0.08259303663496521,calm
18719,31,BCMc,0.09014154433406008,calm
18719,32,BCMc,0.08471268087123252,calm
18719,33,BCMc,0.0815048615231334,calm
18719,34,BCMc,0.1037993145029624,calm
18719,35,BCMo,0.1963980445124558,calm
18719,36,BCMo,0.2014722980466357,calm
18719,37,BCMo,0.20042404648127934,calm
18719,38,BCMo,0.20181367453095458,calm
18719,39,BCMo,0.4452162728713293,calm
18719,100,NBCM,0.10735911516262095,calm
18719,101,NBCM,0.09481676220091202,calm
18719,102,NBCM,0.14454668798498857,calm
18719,103,NBCM,0.17649450056719757,calm
18719,104,NBCM,0.10989347209951984,calm
18779,30,BCMc,0.08168203599311293,calm
18779,31,BCMc,0.08909911027149045,calm
18779,32,BCMc,0.08255281653264757,calm
18779,33,BCMc,0.08023571386769826,calm
18779,34,BCMc,0.10058300658199339,calm
18779,35,BCMo,0.19669438729959904,calm
18779,36,BCMo,0.20114043633353065,calm
18779,37,BCMo,0.20109808775745444,calm
18779,38,BCMo,0.20103605486845216,calm
18779,39,BCMo,0.4331114525890037,calm
18779,100,NBCM,0.10332508690187378,calm
18779,101,NBCM,0.09281960513441571,calm
18779,102,NBCM,0.14417630079236418,calm
18779,103,NBCM,0.17630809717132426,calm
18779,104,NBCM,0.10870496756066235,calm
18839,30,BCMc,0.08142443972638803,calm
18839,31,BCMc,0.08891860632667119,calm
18839,32,BCMc,0.08257386473660416,calm
18839,33,BCMc,0.08062522640760589,calm
18839,34,BCMc,0.09968436701251604,calm
18839,35,BCMo,0.1959075473353515,calm
18839,36,BCMo,0.2046712194798293,calm
18839,37,BCMo,0.20074323426921487,calm
18839,38,BCMo,0.20345011961349327,calm
18839,39,BCMo,0.41560549551123804,calm
18839,100,NBCM,0.10691238164644971,calm
18839,101,NBCM,0.09310394425968975,calm
18839,102,NBCM,0.14647310621255538,calm
18839,103,NBCM,0.18097832987165147,calm
18839,104,NBCM,0.10962712282064498,calm
18899,30,BCMc,0.08217789084640237,calm
18899,31,BCMc,0.08853431244352447,calm
18899,32,BCMc,0.08302985784090026,calm
18899,33,BCMc,0.0817847272168513,calm
18899,34,BCMc,0.10030892526323693,calm
18899,35,BCMo,0.19649448418994978,calm
18899,36,BCMo,0.20571265923737858,calm
18899,37,BCMo,0.2006817098202818,calm
18899,38,BCMo,0.2043597375252711,calm
18899,39,BCMo,0.3975063130760777,calm
18899,100,NBCM,0.10844421831599498,calm
18899,101,NBCM,0.0947741677700527,calm
18899,102,NBCM,0.14876592451417917,calm
18899,103,NBCM,0.18345985938167306,calm
18899,104,NBCM,0.11141172177163404,calm
18959,30,BCMc,0.08101132245827562,calm
18959,31,BCMc,0.08643905053015323,calm
18959,32,BCMc,0.08089504856510642,calm
18959,33,BCMc,0.08043968583934179,calm
18959,34,BCMc,0.09676086439767681,calm
18959,35,BCMo,0.19599230573578139,calm
18959,36,BCMo,0.20159531348110324,calm
18959,37,BCMo,0.20064815971024003,calm
18959,38,BCMo,0.20238354611012763,calm
18959,39,BCMo,0.38346668592389843,calm
18959,100,NBCM,0.10430310290554894,calm
18959,101,NBCM,0.0919479320289605,calm
18959,102,NBCM,0.14769596028037632,calm
18959,103,NBCM,0.18355867238711254,calm
18959,104,NBCM,0.11024570965788137,calm
19019,30,BCMc,0.08124107678278393,calm
19019,31,BCMc,0.08587287226385532,calm
19019,32,BCMc,0.08081255509546105,calm
19019,33,BCMc,0.08058003547830134,calm
19019,34,BCMc,0.0960628017137881,calm
19019,35,BCMo,0.19675243304552217,calm
19019,36,BCMo,0.20022361410740766,calm
19019,37,BCMo,0.2002187346379475,calm
19019,38,BCMo,0.2016529595029078,calm
19019,39,BCMo,0.3672629511729613,calm
19019,100,NBCM,0.10586090606998637,calm
19019,101,NBCM,0.09249227971037151,calm
19019,102,NBCM,0.14825938551774162,calm
19019,103,NBCM,0.1844192370934057,calm
19019,104,NBCM,0.11013927647529825,calm
19079,30,BCMc,0.08216988286399497,calm
19079,31,BCMc,0.08651538988381968,calm
19079,32,BCMc,0.08225080044168145,calm
19079,33,BCMc,0.08116785720568691,calm
19079,34,BCMc,0.09611521159604107,calm
19079,35,BCMo,0.19468429345623156,calm
19079,36,BCMo,0.20300425838637065,calm
19079,37,BCMo,0.20228795466597438,calm
19079,38,BCMo,0.20339181991342234,calm
19079,39,BCMo,0.3499141391159911,calm
19079,100,NBCM,0.10888595476530824,calm
19079,101,NBCM,0.09262348994551446,calm
19079,102,NBCM,0.14993483040394398,calm
19079,103,NBCM,0.18474761114746857,calm
19079,104,NBCM,0.11131789943744054,calm
19139,30,BCMc,0.08383308507883869,calm
19139,31,BCMc,0.0864877269691638,calm
19139,32,BCMc,0.08409837570215986,calm
19139,33,BCMc,0.08317804504734867,calm
19139,34,BCMc,0.09697185039458872,calm
19139,35,BCMo,0.19863441044377855,calm
19139,36,BCMo,0.20269599977217354,calm
19139,37,BCMo,0.20227691298031555,calm
19139,38,BCMo,0.2031560669881209,calm
19139,39,BCMo,0.33628203104315113,calm
19139,100,NBCM,0.11354762928051249,calm
19139,101,NBCM,0.09451672125405422,calm
19139,102,NBCM,0.15272247831930028,calm
19139,103,NBCM,0.18482297416628227,calm
19139,104,NBCM,0.1146572031722481,calm
19199,30,BCMc,0.08365216840497407,calm
19199,31,BCMc,0.08583654293800916,calm
19199,32,BCMc,0.08275928283509293,calm
19199,33,BCMc,0.0829175065264516,calm
19199,34,BCMc,0.09762650395858648,calm
19199,35,BCMo,0.20217010643961453,calm
19199,36,BCMo,0.19919190432714792,calm
19199,37,BCMo,0.1993947472506165,calm
19199,38,BCMo,0.20125321589534814,calm
19199,39,BCMo,0.3317106187063483,calm
19199,100,NBCM,0.11272039297974341,calm
19199,101,NBCM,0.0942472487490314,calm
19199,102,NBCM,0.14635947460512022,calm
19199,103,NBCM,0.18057368817498315,calm
19199,104,NBCM,0.11577995875258283,calm
19259,30,BCMc,0.08246663269658179,calm
19259,31,BCMc,0.08534750839658793,calm
19259,32,BCMc,0.08048668059243694,calm
19259,33,BCMc,0.08214811453554062,calm
19259,34,BCMc,0.09560325655976167,calm
19259,35,BCMo,0.19774462696617978,calm
19259,36,BCMo,0.20171978233785962,calm
19259,37,BCMo,0.20150937214753709,calm
19259,38,BCMo,0.201522390013184,calm
19259,39,BCMo,0.33363013251953655,calm
19259,100,NBCM,0.10377385412714478,calm
19259,101,NBCM,0.0916440109297731,calm
19259,102,NBCM,0.14096310497961656,calm
19259,103,NBCM,0.17972182567236472,calm
19259,104,NBCM,0.11423517621578996,calm
19319,30,BCMc,0.0827340706110286,calm
19319,31,BCMc,0.08526554241499378,calm
19319,32,BCMc,0.08045493606127312,calm
19319,33,BCMc,0.08221151323611493,calm
19319,34,BCMc,0.09520595538535431,calm
19319,35,BCMo,0.19895082570868616,calm
19319,36,BCMo,0.2024323565678277,calm
19319,37,BCMo,0.19936898864113742,calm
19319,38,BCMo,0.20239491498651258,calm
19319,39,BCMo,0.32286340758424575,calm
19319,100,NBCM,0.10548604368500494,calm
19319,101,NBCM,0.09192237546661414,calm
19319,102,NBCM,0.1434072554487955,calm
19319,103,NBCM,0.18071453433394538,calm
19319,104,NBCM,0.11759335179009264,calm
19379,30,BCMc,0.08209962188532345,calm
19379,31,BCMc,0.08435669403453373,calm
19379,32,BCMc,0.07921825800328616,calm
19379,33,BCMc,0.08214766720046081,calm
19379,34,BCMc,0.09418382582268352,calm
19379,35,BCMo,0.19873805867186753,calm
19379,36,BCMo,0.20102287774883398,calm
19379,37,BCMo,0.20107460256811707,calm
19379,38,BCMo,0.20036236836407118,calm
19379,39,BCMo,0.31723407242435303,calm
19379,100,NBCM,0.10564968405322447,calm
19379,101,NBCM,0.09197122307018703,calm
19379,102,NBCM,0.143631258472363,calm
19379,103,NBCM,0.1817656329327623,calm
19379,104,NBCM,0.11749917539815728,calm
19439,30,BCMc,0.08375406833609197,calm
19439,31,BCMc,0.08651178523640954,calm
19439,32,BCMc,0.1027800252877558,calm
19439,33,BCMc,0.08667464791400058,calm
19439,34,BCMc,0.09759751179564922,calm
19439,35,BCMo,0.2007701470620444,calm
19439,36,BCMo,0.19965627754118975,calm
19439,37,BCMo,0.1994793040300293,calm
19439,38,BCMo,0.19963499060162185,calm
19439,39,BCMo,0.3274501495525973,calm
19439,100,NBCM,0.10658681746363495,calm
19439,101,NBCM,0.09264578428710843,calm
19439,102,NBCM,0.15246557555131734,calm
19439,103,NBCM,0.19323906110325592,calm
19439,104,NBCM,0.11665505113410803,calm
19499,30,BCMc,0.08406431267544784,calm
19499,31,BCMc,0.08614964874219873,calm
19499,32,BCMc,0.10172538830214821,calm
19499,33,BCMc,0.08824883366360674,calm
19499,34,BCMc,0.0980009603454008,calm
19499,35,BCMo,0.20378511899446947,calm
19499,36,BCMo,0.19686488274821312,calm
19499,37,BCMo,0.19700951119704713,calm
19499,38,BCMo,0.19701740488731687,calm
19499,39,BCMo,0.3334440775670242,calm
19499,100,NBCM,0.10669290200272177,calm
19499,101,NBCM,0.09367684573483888,calm
19499,102,NBCM,0.15137648202186801,calm
19499,103,NBCM,0.19466677702006133,calm
19499,104,NBCM,0.11650419534330847,calm
19559,30,BCMc,0.08506526151812698,calm
19559,31,BCMc,0.08734063992207028,calm
19559,32,BCMc,0.10321837968466868,calm
19559,33,BCMc,0.0904257426686981,calm
19559,34,BCMc,0.09877219301998715,calm
19559,35,BCMo,0.19999478617953134,calm
19559,36,BCMo,0.19944312358850272,calm
19559,37,BCMo,0.19902040574560503,calm
19559,38,BCMo,0.19914516757654124,calm
19559,39,BCMo,0.33733633948773434,calm
19559,100,NBCM,0.10876977917079003,calm
19559,101,NBCM,0.09456973760295345,calm
19559,102,NBCM,0.1543701173370754,calm
19559,103,NBCM,0.1943768648374045,calm
19559,104,NBCM,0.11644125919879188,calm
19619,30,BCMc,0.0842892192036583,calm
19619,31,BCMc,0.08691517678719103,calm
19619,32,BCMc,0.10101574998412631,calm
19619,33,BCMc,0.0895840803907244,calm
19619,34,BCMc,0.09967916821658772,calm
19619,35,BCMo,0.1990450072803993,calm
19619,36,BCMo,0.20110247815932736,calm
19619,37,BCMo,0.20105564616878563,calm
19619,38,BCMo,0.20082127187963136,calm
19619,39,BCMo,0.34020189491566566,calm
19619,100,NBCM,0.10838083421404335,calm
19619,101,NBCM,0.09412611283174094,calm
19619,102,NBCM,0.15767050334979918,calm
19619,103,NBCM,0.1863813736930298,calm
19619,104,NBCM,0.11672791724367639,calm
19679,30,BCMc,0.08431348131041058,calm
19679,31,BCMc,0.08641621609873226,calm
19679,32,BCMc,0.09928527903462638,calm
19679,33,BCMc,0.08803810577676145,calm
19679,34,BCMc,0.09827072634060463,calm
19679,35,BCMo,0.2007221679671064,calm
19679,36,BCMo,0.19968049925873466,calm
19679,37,BCMo,0.19935417772716515,calm
19679,38,BCMo,0.19942529278482546,calm
19679,39,BCMo,0.33599865517733213,calm
19679,100,NBCM,0.10889301388397808,calm
19679,101,NBCM,0.09479779401771678,calm
19679,102,NBCM,0.15224881023260461,calm
19679,103,NBCM,0.188891723143076,calm
19679,104,NBCM,0.1185858178962603,calm
19739,30,BCMc,0.08650430751602836,calm
19739,31,BCMc,0.08627341357251396,calm
19739,32,BCMc,0.09892889730795643,calm
19739,33,BCMc,0.0895911842988843,calm
19739,34,BCMc,0.09995392951177641,calm
19739,35,BCMo,0.20712127120008902,calm
19739,36,BCMo,0.1939442500660265,calm
19739,37,BCMo,0.19407842462026534,calm
19739,38,BCMo,0.194819744335456,calm
19739,39,BCMo,0.3408538217618285,calm
19739,100,NBCM,0.11026465335920942,calm
19739,101,NBCM,0.09637267651593016,calm
19739,102,NBCM,0.14798491799346403,calm
19739,103,NBCM,0.1854312408253342,calm
19739,104,NBCM,0.11970674182178084,calm
19799,30,BCMc,0.08545105031949654,calm
19799,31,BCMc,0.08881872139976447,calm
19799,32,BCMc,0.09747614047729482,calm
19799,33,BCMc,0.09222000876446469,calm
19799,34,BCMc,0.10145223494424582,calm
19799,35,BCMo,0.20614705269875855,calm
19799,36,BCMo,0.19607345133973558,calm
19799,37,BCMo,0.1958868334811713,calm
19799,38,BCMo,0.19694129159460833,calm
19799,39,BCMo,0.3508988697494401,calm
19799,100,NBCM,0.10813576954808446,calm
19799,101,NBCM,0.09412187827102968,calm
19799,102,NBCM,0.14701008702466134,calm
19799,103,NBCM,0.17995551820551234,calm
19799,104,NBCM,0.11401243286579837,calm
19859,30,BCMc,0.08512518998474534,calm
19859,31,BCMc,0.09004458435015296,calm
19859,32,BCMc,0.09684293168436252,calm
19859,33,BCMc,0.09194206890048419,calm
19859,34,BCMc,0.10162004403818317,calm
19859,35,BCMo,0.19737118834814563,calm
19859,36,BCMo,0.20056056411696138,calm
19859,37,BCMo,0.2001337412159503,calm
19859,38,BCMo,0.2015443968076296,calm
19859,39,BCMo,0.35565217812266925,calm
19859,100,NBCM,0.10725565079779534,calm
19859,101,NBCM,0.09392494186202051,calm
19859,102,NBCM,0.1483299397718715,calm
19859,103,NBCM,0.17679078608484247,calm
19859,104,NBCM,0.11177115001482277,calm
19919,30,BCMc,0.08620305902224144,calm
19919,31,BCMc,0.08915105417826476,calm
19919,32,BCMc,0.09426089599526077,calm
19919,33,BCMc,0.08958777865063593,calm
19919,34,BCMc,0.1003099098544382,calm
19919,35,BCMo,0.1990710821341323,calm
19919,36,BCMo,0.19952356469152116,calm
19919,37,BCMo,0.19937823389063242,calm
19919,38,BCMo,0.19956014026481153,calm
19919,39,BCMo,0.34828236647564703,calm
19919,100,NBCM,0.10674943245213614,calm
19919,101,NBCM,0.09563706747923698,calm
19919,102,NBCM,0.1404285624716451,calm
19919,103,NBCM,0.18054135616913078,calm
19919,104,NBCM,0.11545556643143819,calm
19979,30,BCMc,0.08706440063811137,calm
19979,31,BCMc,0.08952173555700249,calm
19979,32,BCMc,0.09338477663653359,calm
19979,33,BCMc,0.09016289203789137,calm
19979,34,BCMc,0.10167510621580941,calm
19979,35,BCMo,0.2043344906222184,calm
19979,36,BCMo,0.19613003852726793,calm
19979,37,BCMo,0.19619194820947006,calm
19979,38,BCMo,0.19629476753296035,calm
19979,39,BCMo,0.3564100208674584,calm
19979,100,NBCM,0.10656677037779357,calm
19979,101,NBCM,0.09610333594218176,calm
19979,102,NBCM,0.13609283852529486,calm
19979,103,NBCM,0.17509723033774713,calm
19979,104,NBCM,0.11618495142188112,calm
20039,30,BCMc,0.08660687770672522,calm
20039,31,BCMc,0.09083284434681385,calm
20039,32,BCMc,0.09274541304608025,calm
20039,33,BCMc,0.09207157125490596,calm
20039,34,BCMc,0.1031507327449,calm
20039,35,BCMo,0.20279006940308839,calm
20039,36,BCMo,0.19838514250124747,calm
20039,37,BCMo,0.1977506783268008,calm
20039,38,BCMo,0.1978685961537032,calm
20039,39,BCMo,0.36282559643659223,calm
20039,100,NBCM,0.10660118446090229,calm
20039,101,NBCM,0.0952136285672974,calm
20039,102,NBCM,0.13747086714366263,calm
20039,103,NBCM,0.1714293469597317,calm
20039,104,NBCM,0.11563099859685123,calm
20099,30,BCMc,0.0864356591803451,calm
20099,31,BCMc,0.09207592194991303,calm
20099,32,BCMc,0.09154941829705057,calm
20099,33,BCMc,0.092306788240651,calm
20099,34,BCMc,0.10331225360712,calm
20099,35,BCMo,0.19942542321208645,calm
20099,36,BCMo,0.1998822505284905,calm
20099,37,BCMo,0.1988743156519016,calm
20099,38,BCMo,0.19890914688263306,calm
20099,39,BCMo,0.3703900773781361,calm
20099,100,NBCM,0.10530952954730889,calm
20099,101,NBCM,0.09551475201698849,calm
20099,102,NBCM,0.1342396021772919,calm
20099,103,NBCM,0.16707004869414926,calm
20099,104,NBCM,0.11513174631977222,calm
20159,30,BCMc,0.08635998100465128,calm
20159,31,BCMc,0.09245107774849136,calm
20159,32,BCMc,0.09026449407113392,calm
20159,33,BCMc,0.09233220708960223,calm
20159,34,BCMc,0.1026073559248463,calm
20159,35,BCMo,0.19898455636694878,calm
20159,36,BCMo,0.20107998366814328,calm
20159,37,BCMo,0.20041960394762645,calm
20159,38,BCMo,0.20127167478662872,calm
20159,39,BCMo,0.37012104273398516,calm
20159,100,NBCM,0.10456224178965655,calm
20159,101,NBCM,0.09409512017968989,calm
20159,102,NBCM,0.1343146682971752,calm
20159,103,NBCM,0.1712027508536209,calm
20159,104,NBCM,0.11426340057953506,calm
20219,30,BCMc,0.08554025027734366,calm
20219,31,BCMc,0.09168626159194238,calm
20219,32,BCMc,0.0889285487906163,calm
20219,33,BCMc,0.091118606114918,calm
20219,34,BCMc,0.10169890932008864,calm
20219,35,BCMo,0.19961178177647054,calm
20219,36,BCMo,0.2003321699915069,calm
20219,37,BCMo,0.20019193618115635,calm
20219,38,BCMo,0.2002491946302259,calm
20219,39,BCMo,0.36475598596047076,calm
20219,100,NBCM,0.10418269326086632,calm
20219,101,NBCM,0.0932188319522342,calm
20219,102,NBCM,0.13433441014734646,calm
20219,103,NBCM,0.17194593291602514,calm
20219,104,NBCM,0.11177268312533489,calm
20279,30,BCMc,0.08550662251215138,calm
20279,31,BCMc,0.0909278461650604,calm
20279,32,BCMc,0.0881163195172062,calm
20279,33,BCMc,0.0896551048411856,calm
20279,34,BCMc,0.10063101196388931,calm
20279,35,BCMo,0.19974542327603478,calm
20279,36,BCMo,0.2002622093395806,calm
20279,37,BCMo,0.2002719038773804,calm
20279,38,BCMo,0.20026631114896126,calm
20279,39,BCMo,0.35738889519295003,calm
20279,100,NBCM,0.10580852448238262,calm
20279,101,NBCM,0.09355019136589278,calm
20279,102,NBCM,0.13425428613307008,calm
20279,103,NBCM,0.17327541664393167,calm
20279,104,NBCM,0.11361587947920916,calm
20339,30,BCMc,0.08556162347501899,calm
20339,31,BCMc,0.09100671145943767,calm
20339,32,BCMc,0.0863759541186932,calm
20339,33,BCMc,0.08955250561850363,calm
20339,34,BCMc,0.10043371169901524,calm
20339,35,BCMo,0.2000501962864128,calm
20339,36,BCMo,0.2007546082923079,calm
20339,37,BCMo,0.20023314203009743,calm
20339,38,BCMo,0.20033615206476174,calm
20339,39,BCMo,0.35497713823158356,calm
20339,100,NBCM,0.10510535321615255,calm
20339,101,NBCM,0.09382723464917805,calm
20339,102,NBCM,0.13400074728830683,calm
