regime,t,mtype,p50,p25,p75
calm,15479,BCMc,0.09865247056990219,0.09079437519621786,0.11123153965073454
calm,15479,BCMo,0.20217798339027399,0.1981310524247343,0.23095019626734026
calm,15479,NBCM,0.13718250285175948,0.12012105154912556,0.17241975110876023
calm,15539,BCMc,0.0985499531855017,0.09044918723635575,0.11072187680126151
calm,15539,BCMo,0.20003903198258655,0.1992885372024718,0.22951065689145547
calm,15539,NBCM,0.13747879778546052,0.11988558094936959,0.16913849777789017
calm,15599,BCMc,0.09845503014017518,0.09031899491987282,0.11084945935764011
calm,15599,BCMo,0.2018092724301377,0.19878999848736587,0.22734212615424065
calm,15599,NBCM,0.1373609724658183,0.11976205313197077,0.16793534970829513
calm,15659,BCMc,0.09764790392322176,0.08956969955218874,0.1100329634027356
calm,15659,BCMo,0.19997575305389526,0.1993575227278451,0.2261243865658581
calm,15659,NBCM,0.13559007612052304,0.11842162553555448,0.16741753348181299
calm,15719,BCMc,0.09709752041552615,0.08888329030925303,0.1096090537361342
calm,15719,BCMo,0.20171491784897663,0.1987547241092162,0.22615999848668472
calm,15719,NBCM,0.13418368176918036,0.11765884951174205,0.16655280052503788
calm,15779,BCMc,0.09764851500203611,0.08913714625559349,0.10901994403837453
calm,15779,BCMo,0.1999424653294754,0.19954802616544348,0.22657939740603195
calm,15779,NBCM,0.13437067891637489,0.11770652128253126,0.16802970026638836
calm,15839,BCMc,0.09758406877711279,0.088987118037487,0.10956197029680795
calm,15839,BCMo,0.20437778053477226,0.19625177015939943,0.228656811029825
calm,15839,NBCM,0.13445439524113803,0.11754594662726103,0.16846792461749538
calm,15899,BCMc,0.09784230827057992,0.08905004585152987,0.10988135670233319
calm,15899,BCMo,0.20369605815286296,0.19621613396275298,0.22744420855362701
calm,15899,NBCM,0.1355366446953024,0.11732992932808639,0.1695116303878358
calm,15959,BCMc,0.09814669526683174,0.08937150893691287,0.11013296422529027
calm,15959,BCMo,0.20139860187282782,0.1969922074837888,0.23090106992366755
calm,15959,NBCM,0.1359775917990565,0.11779561703433958,0.1723966829711936
calm,16019,BCMc,0.09824663582096003,0.08887421060197247,0.1096924892320345
calm,16019,BCMo,0.20042629184305666,0.19864904910365935,0.23232832638269782
calm,16019,NBCM,0.13613045280882502,0.11748195078366731,0.174183638584347
calm,16079,BCMc,0.09942212471913546,0.08996236257973855,0.11086435825737488
calm,16079,BCMo,0.20034719114278737,0.19937288508047965,0.2319042727116738
calm,16079,NBCM,0.13708131702566112,0.11827296271312324,0.17457396883827558
calm,16139,BCMc,0.09903340680893633,0.08977959369041313,0.11078408862567427
calm,16139,BCMo,0.20030484932912218,0.199593035899596,0.23043848064874967
calm,16139,NBCM,0.1373157321065818,0.11742739128220285,0.1735193693509144
calm,16199,BCMc,0.09890231529269168,0.08971254159676989,0.1107728592364088
calm,16199,BCMo,0.20149469340943899,0.19849462276094665,0.23136825701999988
calm,16199,NBCM,0.1376120330899638,0.1180573415282445,0.1704565103787527
calm,16259,BCMc,0.09925291989732021,0.09022519605439853,0.1111430039495033
calm,16259,BCMo,0.20180270990355306,0.19877924232147637,0.23045176304531784
calm,16259,NBCM,0.13787638604329738,0.1187363582847991,0.17208986482385225
calm,16319,BCMc,0.09858166574440572,0.08943381054248097,0.11006804100476882
calm,16319,BCMo,0.20040072665611783,0.199611705020413,0.22837887375909013
calm,16319,NBCM,0.13647080167849834,0.1179769254794721,0.16882818058538762
calm,16379,BCMc,0.09869071536671004,0.08949191708620434,0.11054001649863555
calm,16379,BCMo,0.20048583109706394,0.1999132336119239,0.22709237053345976
calm,16379,NBCM,0.1361033110230483,0.11829937527914926,0.16805536742590077
calm,16439,BCMc,0.09809352515456116,0.08907382545984899,0.10978020076331524
calm,16439,BCMo,0.20151200318450327,0.19865347038495287,0.22692094320994505
calm,16439,NBCM,0.13450765829013261,0.1176115702418407,0.1675817658153042
calm,16499,BCMc,0.0990261616788535,0.0898665714947523,0.10996028042064213
calm,16499,BCMo,0.20010072276053276,0.19964405789983758,0.22781460054214156
calm,16499,NBCM,0.13598213810468734,0.11791788249673325,0.16898971935963703
calm,16559,BCMc,0.0991771366081256,0.0900929861046124,0.11039181103109348
calm,16559,BCMo,0.2006223144227689,0.19994974741041574,0.22778661496764152
calm,16559,NBCM,0.1366173053379739,0.11874416979184844,0.17078130555739285
calm,16619,BCMc,0.09829027480407648,0.08989613035021818,0.11009449156914253
calm,16619,BCMo,0.20158613427513816,0.19864038911473259,0.22682000419726853
calm,16619,NBCM,0.13499150630916806,0.11724019685371193,0.16785080234213842
calm,16679,BCMc,0.09882788767194103,0.09048942245576613,0.11068560707933359
calm,16679,BCMo,0.20028195181821573,0.19974508462941873,0.22592394643360839
calm,16679,NBCM,0.13596546401559487,0.11783592965745392,0.1698991287541992
calm,16739,BCMc,0.09838886047766293,0.0904018122794723,0.11011201759682906
calm,16739,BCMo,0.20147645562524447,0.19990521018172697,0.2268785126770877
calm,16739,NBCM,0.13602664648555518,0.11752604763653852,0.16768514058536327
calm,16799,BCMc,0.09896931038641657,0.09024522441325215,0.11038560202133268
calm,16799,BCMo,0.2003026002300492,0.19956684247237266,0.22675922166467577
calm,16799,NBCM,0.13714005264824528,0.11795367925132982,0.17132454461303895
calm,16859,BCMc,0.09835512966220808,0.08989246640649429,0.11023624726438108
calm,16859,BCMo,0.20090713432686924,0.2003091607274815,0.2264312834736267
calm,16859,NBCM,0.13605486962319896,0.11723060087324683,0.16864844827509617
calm,16919,BCMc,0.09783093917056221,0.0893145289697736,0.10945847772311035
calm,16919,BCMo,0.20065200170134814,0.2003916314055119,0.22588784691680586
calm,16919,NBCM,0.13515818990504966,0.11598413688837074,0.167644622489361
calm,16979,BCMc,0.09876984922338206,0.08954633944793189,0.11099334289030861
calm,16979,BCMo,0.20048304020927019,0.19971993644154062,0.22640971466930948
calm,16979,NBCM,0.13600008282565715,0.11700420501432053,0.16959786686635894
calm,17039,BCMc,0.09888328960790133,0.08992316764185573,0.11122156968457513
calm,17039,BCMo,0.20059444534995835,0.1998297967234448,0.2259519276880745
calm,17039,NBCM,0.13682270612839703,0.11816588515932645,0.17089673111891093
calm,17099,BCMc,0.0981029208738727,0.08893081854947918,0.10953796132447867
calm,17099,BCMo,0.20191129699863103,0.19854882605662216,0.22494928825430494
calm,17099,NBCM,0.13487755162671822,0.11659614985174588,0.16895629381498012
calm,17159,BCMc,0.09767065634502278,0.088062435202041,0.1093667008500954
calm,17159,BCMo,0.20165236865333266,0.19738606540718828,0.23015983327526565
calm,17159,NBCM,0.13436238156545607,0.11635050513531597,0.1695634740878872
calm,17219,BCMc,0.10004758538395836,0.09034637967896993,0.11103585791720132
calm,17219,BCMo,0.20108516637060264,0.19907064517098907,0.22702151697024556
calm,17219,NBCM,0.13841995765203965,0.11905771314931736,0.17521103007538058
calm,17279,BCMc,0.09956690549086888,0.09002183399462242,0.11107071096260421
calm,17279,BCMo,0.2007944979455354,0.19949364887255,0.22599866339583363
calm,17279,NBCM,0.13778557910954248,0.11917554033971019,0.17577535009209624
calm,17339,BCMc,0.09862916063363128,0.08905628359626096,0.11096589785936779
calm,17339,BCMo,0.20098707389504433,0.19910940669417834,0.2243619297611822
calm,17339,NBCM,0.1361572470618523,0.11726091907208425,0.17121385599518513
calm,17399,BCMc,0.10009727641543681,0.09070565880374708,0.1120674526225104
calm,17399,BCMo,0.20345982248179914,0.19846707982162284,0.22593185483071737
calm,17399,NBCM,0.1388480498461753,0.11956870716852916,0.17479736436497975
calm,17459,BCMc,0.09858811766503506,0.08992299402066199,0.11024919986907639
calm,17459,BCMo,0.20224781542908937,0.19800485087086064,0.22237483733316848
calm,17459,NBCM,0.13662402785418426,0.11767849844114678,0.16968250157321235
calm,17519,BCMc,0.09845953877505813,0.09014946882269774,0.1105135597823716
calm,17519,BCMo,0.20076201011352796,0.19878770135107413,0.22234419085525994
calm,17519,NBCM,0.1360397968486009,0.11789445405710766,0.1696199846284681
calm,17579,BCMc,0.09887719906435685,0.08988811807038968,0.11056893826951185
calm,17579,BCMo,0.20129765015219783,0.19874485077366497,0.2230530745035665
calm,17579,NBCM,0.13644570120118868,0.11864746710786234,0.17146502966306448
calm,17639,BCMc,0.09909885780539285,0.09002149218726439,0.11087673076584426
calm,17639,BCMo,0.20070508915334212,0.1993066489644817,0.22581318491028
calm,17639,NBCM,0.13674119985427408,0.11925584884461064,0.17320522151121698
calm,17699,BCMc,0.09829589881346959,0.08932584409432587,0.11026507927673185
calm,17699,BCMo,0.20066707861630817,0.1994599807599359,0.2243402836647119
calm,17699,NBCM,0.13644371984617593,0.11891412385428224,0.17270587699969076
calm,17759,BCMc,0.09945961991467211,0.08977402294842313,0.1115050463332731
calm,17759,BCMo,0.20183694201723967,0.1991203801031705,0.22551430647195075
calm,17759,NBCM,0.13759653854908,0.11897474898012171,0.17290424899301488
calm,17819,BCMc,0.09775205434116324,0.08852550338852008,0.10941514349353611
calm,17819,BCMo,0.20064434160381756,0.19984119126610517,0.2204666719553326
calm,17819,NBCM,0.13524343107269912,0.11683428185362758,0.16883016776180476
calm,17879,BCMc,0.0975792478181137,0.08870729202144433,0.10972025613154279
calm,17879,BCMo,0.20136621253284553,0.198549548331141,0.21858845807650695
calm,17879,NBCM,0.13547097830558255,0.11628933572457986,0.17102331406276408
calm,17939,BCMc,0.09783513687689782,0.08844633602011662,0.1093255715684944
calm,17939,BCMo,0.20085875897003544,0.1983844451110161,0.21913443988418463
calm,17939,NBCM,0.13538297511680397,0.11583825280523549,0.17049957285386694
calm,17999,BCMc,0.09802397793406417,0.08837731933538348,0.10996099166173837
calm,17999,BCMo,0.2000449781532929,0.19934127772904664,0.22186601344153523
calm,17999,NBCM,0.13456421074682923,0.1161997646136951,0.17321318381969117
calm,18059,BCMc,0.09848155459724708,0.0891383920691595,0.11046439002436033
calm,18059,BCMo,0.20258439280792684,0.1976102598261821,0.22044494167603162
calm,18059,NBCM,0.13574396615207496,0.11622360454842048,0.17421128050331974
calm,18119,BCMc,0.0979630657300447,0.0890593911334866,0.10944098023552937
calm,18119,BCMo,0.19960396336778624,0.1988680414800026,0.21772354946530356
calm,18119,NBCM,0.13468819845580485,0.11606338828974867,0.17167055787555158
calm,18179,BCMc,0.09799327630215651,0.08875819160029888,0.109411908070522
calm,18179,BCMo,0.2003239424075438,0.19968263109812653,0.21752954099560382
calm,18179,NBCM,0.13489290292385264,0.1160669849133496,0.1718919340222142
calm,18239,BCMc,0.09795810452977832,0.08849187677334454,0.10909458455470827
calm,18239,BCMo,0.20343412211312906,0.19519841859255208,0.21698092257822985
calm,18239,NBCM,0.13454875764610957,0.11479704515327607,0.17039524984199053
calm,18299,BCMc,0.09735145320451746,0.08773863764396912,0.10884682738780146
calm,18299,BCMo,0.20120221282098175,0.19473376244333407,0.2177289440939797
calm,18299,NBCM,0.13300434609769574,0.11410689562351782,0.17173253251450887
calm,18359,BCMc,0.09863054803607077,0.08914224812599152,0.10968331172691737
calm,18359,BCMo,0.20016100163856704,0.1963637245917936,0.21915573453870482
calm,18359,NBCM,0.1354457836769668,0.11578359077160302,0.17279435048449476
calm,18419,BCMc,0.09826711639624698,0.08895756843378211,0.10897059644780945
calm,18419,BCMo,0.20165418391384704,0.19590920406795276,0.22024278170457093
calm,18419,NBCM,0.1341273045877785,0.11505894596077897,0.171366544839269
calm,18479,BCMc,0.09954995512520498,0.09045141276476115,0.11039615612908392
calm,18479,BCMo,0.20061698535780653,0.19684923588768283,0.22280732267581194
calm,18479,NBCM,0.13721111627980787,0.11707492917664473,0.173092964678143
calm,18539,BCMc,0.10015691955965603,0.09077405456044935,0.11138730414938114
calm,18539,BCMo,0.20065803170389007,0.19868526482927226,0.22330777552854625
calm,18539,NBCM,0.138047167019921,0.11770488474029872,0.17583376551954716
calm,18599,BCMc,0.0993558608386462,0.09009214832198713,0.1112053066616632
calm,18599,BCMo,0.20078322814476046,0.1993729008684338,0.2238832159249794
calm,18599,NBCM,0.13774167585018393,0.11741402511586044,0.175282728047903
calm,18659,BCMc,0.09829417987044281,0.089042140220606,0.11040819229056852
calm,18659,BCMo,0.20048999142180574,0.19934483526275165,0.22366743661663463
calm,18659,NBCM,0.13446058561985647,0.11523531422657829,0.1741538926830101
calm,18719,BCMc,0.09994099163875614,0.08999427302031018,0.11178123258342969
calm,18719,BCMo,0.20097023042890683,0.19911715218522286,0.2259359805427121
calm,18719,NBCM,0.13854052227603075,0.11685521247982693,0.17818539256022403
calm,18779,BCMc,0.09941107200205662,0.088948836821346,0.11092249096978671
calm,18779,BCMo,0.2008262260765974,0.19892298830669375,0.2261673759779455
calm,18779,NBCM,0.1368299015314432,0.11566800297294753,0.17751084191900418
calm,18839,BCMc,0.09976047628419935,0.08912250634716744,0.11112018457877643
calm,18839,BCMo,0.20075962541962628,0.1990892386392851,0.2285980473286879
calm,18839,NBCM,0.13676867412912794,0.11564407242370742,0.17713162195317672
calm,18899,BCMc,0.10050473848667556,0.089574911394812,0.11198472520284457
calm,18899,BCMo,0.2002131118799904,0.19963162365987888,0.23053138836355014
calm,18899,NBCM,0.1389092367330565,0.11570856677929599,0.18117158798444322
calm,18959,BCMc,0.09955719330352687,0.08791089604846616,0.1115439962571266
calm,18959,BCMo,0.2006354521806335,0.19974335238717472,0.22957700431285188
calm,18959,NBCM,0.13686311760669578,0.11481092031501261,0.17868881193385663
calm,19019,BCMc,0.0998152841507832,0.0888344900300524,0.11160321407367026
calm,19019,BCMo,0.20012133626121503,0.19986560380617774,0.23115737387715377
calm,19019,NBCM,0.13853226156662557,0.11444620900377811,0.17807849320416935
calm,19079,BCMc,0.1003138735634946,0.0896778168852752,0.11303273056144907
calm,19079,BCMo,0.20193195368020195,0.1983366087054087,0.2320841844238737
calm,19079,NBCM,0.14010771932407767,0.11602790551086148,0.1831903640972542
calm,19139,BCMc,0.10195862281033113,0.0912651847003288,0.11493208939844987
calm,19139,BCMo,0.2024300279469563,0.20013374152182428,0.23168917662357125
calm,19139,NBCM,0.14391141894987464,0.11846991550647659,0.18571932137491096
calm,19199,BCMc,0.10119593346001626,0.09073707536482853,0.11403359607478869
calm,19199,BCMo,0.20182572802921064,0.1981116948709853,0.23094140550920433
calm,19199,NBCM,0.14228852521050697,0.11779551996670444,0.18564969864355255
calm,19259,BCMc,0.09954382220456867,0.08908043257444215,0.1127581104684045
calm,19259,BCMo,0.1999085954009126,0.19835649196809754,0.22632231640733708
calm,19259,NBCM,0.13857894042211527,0.11603067802712927,0.18003809628320025
calm,19319,BCMc,0.10080065531158613,0.09014989772016094,0.11376626083897462
calm,19319,BCMo,0.20015438621502013,0.19943807497015373,0.2311951765405033
calm,19319,NBCM,0.1403636535024937,0.11642190709973971,0.18267031098441894
calm,19379,BCMc,0.10051660919689615,0.08946899102619088,0.11345917259009158
calm,19379,BCMo,0.20085284193056027,0.19934560507021945,0.23087629299291712
calm,19379,NBCM,0.13948986424566792,0.11673108724689782,0.18148640823307383
calm,19439,BCMc,0.10072730123343143,0.08968903788698436,0.11383119684821397
calm,19439,BCMo,0.200638198060206,0.20014687073759635,0.2331815597352282
calm,19439,NBCM,0.14094046372679167,0.11658698427193286,0.18602552429874306
calm,19499,BCMc,0.10039057482705917,0.0893567951311502,0.11310060747933579
calm,19499,BCMo,0.20323755076162758,0.19716563232550455,0.2305583350585439
calm,19499,NBCM,0.14035917131299985,0.11576191741718676,0.18435599725725138
calm,19559,BCMc,0.10008388821226787,0.08938075755891599,0.11317174100393289
calm,19559,BCMo,0.200160498429159,0.1986209520418472,0.2284818666606815
calm,19559,NBCM,0.1396685407705764,0.11756859923887833,0.18201967181313838
calm,19619,BCMc,0.10048344847873336,0.089753299562634,0.1134567024181344
calm,19619,BCMo,0.2007433572633694,0.19919140994218348,0.22853404742455677
calm,19619,NBCM,0.14054172242282953,0.11768534955867728,0.18379803580377446
calm,19679,BCMc,0.10084591113981081,0.09006981863095698,0.11414336399075424
calm,19679,BCMo,0.20073354297742108,0.19937545712405677,0.23392054817533733
calm,19679,NBCM,0.1420504269121869,0.1174696052785183,0.1864107419124158
calm,19739,BCMc,0.10212647025611798,0.09137543993064148,0.11584212607514449
calm,19739,BCMo,0.20705088109550668,0.19470952425173976,0.2299386332086621
calm,19739,NBCM,0.14437766005865382,0.11970066931578037,0.1894565052515192
calm,19799,BCMc,0.10087581286208036,0.09017476753275001,0.1137675976028742
calm,19799,BCMo,0.20531464150897344,0.19662549305052526,0.22305442973216222
calm,19799,NBCM,0.1415838103088603,0.11835737149175209,0.1813965032114212
calm,19859,BCMc,0.09995165710844109,0.08972085038518271,0.11376821347273915
calm,19859,BCMo,0.20131417051437253,0.19873905078921106,0.22056408465053026
calm,19859,NBCM,0.13944896977547266,0.11834614207497653,0.1810415041095245
calm,19919,BCMc,0.10071045314191304,0.089776715753288,0.11349843328559556
calm,19919,BCMo,0.20025748688807532,0.1991178231386407,0.22337228981948928
calm,19919,NBCM,0.14055597288975596,0.11822025757964903,0.18320500027685824
calm,19979,BCMc,0.10161395586266722,0.0903815982947889,0.11427088194681853
calm,19979,BCMo,0.2038495890330722,0.19645262330231308,0.22192457884050307
calm,19979,NBCM,0.14208383702334598,0.11971120502105158,0.18335717647783423
calm,20039,BCMc,0.10032884411376895,0.09030880094999802,0.11343383240335356
calm,20039,BCMo,0.20145760668836465,0.19791287620363013,0.2226189433791524
calm,20039,NBCM,0.14011450707202822,0.11980783750399705,0.18002957217041873
calm,20099,BCMc,0.09979035514305393,0.09011045894327355,0.11318269795957653
calm,20099,BCMo,0.19976741031753592,0.19887129694924222,0.22325844627316274
calm,20099,NBCM,0.14013157718818517,0.11915717738331058,0.17877770907953536
calm,20159,BCMc,0.10004321475541814,0.09063725889113494,0.11310097604132863
calm,20159,BCMo,0.2009119047217615,0.19914941233504693,0.22407424138801635
calm,20159,NBCM,0.14067893226333955,0.1188353605811162,0.17991745452506538
calm,20219,BCMc,0.09987634660185946,0.09040264267753617,0.11272204442328149
calm,20219,BCMo,0.20034976687555733,0.19966797350716733,0.2227684044789728
calm,20219,NBCM,0.14021506249136362,0.1182557597415376,0.18027050386610727
calm,20279,BCMc,0.09987552894820528,0.08997504112185148,0.11306871746701742
calm,20279,BCMo,0.20021467237281815,0.19992346712802223,0.22131727981729785
calm,20279,NBCM,0.14036206368442256,0.11855913293958262,0.1822089621541582
calm,20339,BCMc,0.10044460779669634,0.0905970722014684,0.11394347423724935
calm,20339,BCMo,0.20066609954634118,0.20002794037152938,0.22136610433349155
calm,20339,NBCM,0.14110814671367714,0.11873238116274795,0.18224353239953373
calm,20399,BCMc,0.10079321792138278,0.09021538880651084,0.11416026601254009
calm,20399,BCMo,0.2012736988623885,0.1989893910080553,0.22157530884232712
calm,20399,NBCM,0.14157101834302088,0.11856349356614958,0.1827039663874536
calm,20459,BCMc,0.09998642509007884,0.09008860355105808,0.11378113047165853
calm,20459,BCMo,0.19996214401598078,0.1996557724003064,0.2216052985360356
calm,20459,NBCM,0.14127733684783966,0.11773592825140285,0.1786388626315026
calm,20519,BCMc,0.0999630063026829,0.08957850884301835,0.11291149173145562
calm,20519,BCMo,0.20099781373252693,0.19905281619588866,0.22423490014573863
calm,20519,NBCM,0.14090552534732387,0.11736790195722384,0.17967668739466786
calm,20579,BCMc,0.09972180737708183,0.08953350133690668,0.11342346591628347
calm,20579,BCMo,0.20036388604628047,0.19976353035155092,0.22426608406786958
calm,20579,NBCM,0.14014418404371673,0.11687842142427529,0.17992429373821298
calm,20639,BCMc,0.10055598310791955,0.08964167122145658,0.11313500500632191
calm,20639,BCMo,0.20016656586143855,0.19998684311431245,0.2245553080310996
calm,20639,NBCM,0.1395438851671354,0.11723047820647392,0.17984427452752885
calm,20699,BCMc,0.09978433136107269,0.08924189290232434,0.11259822624794352
calm,20699,BCMo,0.20308922939853497,0.19698465555718087,0.22142316067696238
calm,20699,NBCM,0.13907649009068807,0.1155531641501604,0.1787425220344963
calm,20759,BCMc,0.0995116798460659,0.08841438981756115,0.11157426487890063
calm,20759,BCMo,0.2025557502497309,0.1964270088986689,0.2180437302716407
calm,20759,NBCM,0.13701087068450862,0.11418617819100922,0.17838190191699874
calm,20819,BCMc,0.09986528265971073,0.08940483154750715,0.11245260113497901
calm,20819,BCMo,0.20114298267307829,0.19653811172249497,0.22188137912302294
calm,20819,NBCM,0.13876154465053342,0.11502304087599301,0.17956133007237043
calm,20879,BCMc,0.09966120322146288,0.08949612222026133,0.11248014219186725
calm,20879,BCMo,0.2002250306663052,0.1981491994203282,0.2233324094352508
calm,20879,NBCM,0.13916950446863632,0.11461930743593235,0.1808407295646674
calm,20939,BCMc,0.09995558200744405,0.08987331459105642,0.11288535502722725
calm,20939,BCMo,0.20056483399630395,0.1995786924189768,0.222809426117105
calm,20939,NBCM,0.13930516243494834,0.1150380203140008,0.18167501786785137
calm,20999,BCMc,0.10031246649620228,0.09025112268067513,0.11342410814150583
calm,20999,BCMo,0.2003010222744094,0.19987582994775838,0.225308504742337
calm,20999,NBCM,0.14009843975220165,0.11591041414250318,0.1843736483661293
calm,21059,BCMc,0.1003217043572834,0.09006933547266203,0.11352115248106083
calm,21059,BCMo,0.20039886665790294,0.20000111865398015,0.2254585697390969
calm,21059,NBCM,0.141148901880002,0.11577952579256497,0.18486368088220728
calm,21119,BCMc,0.09991218797221355,0.0895047215169806,0.1133832146380635
calm,21119,BCMo,0.20143398993180095,0.19869704493475818,0.22626896313355968
calm,21119,NBCM,0.1402999445232055,0.11499410538296706,0.18730865195553117
calm,21179,BCMc,0.10061503043395613,0.08991779371223421,0.11440211338059755
calm,21179,BCMo,0.20086957707058123,0.19922780412774582,0.2264947874870635
calm,21179,NBCM,0.14181225835633102,0.11582392993188009,0.18827621673710723
calm,21239,BCMc,0.1002457479095201,0.08919506487698074,0.11361188423230192
calm,21239,BCMo,0.2003127499904313,0.1998138109665063,0.22733987469199884
calm,21239,NBCM,0.1419377914573444,0.11472173729839068,0.18779222849599733
calm,21299,BCMc,0.09994995340001822,0.0894177374062091,0.11361219295221078
calm,21299,BCMo,0.20062793822423264,0.19943900554478391,0.22723424378304152
calm,21299,NBCM,0.14116876930493233,0.11399091510136544,0.18786671177221853
calm,21359,BCMc,0.10148673210132184,0.09046075402619407,0.11475009470697578
calm,21359,BCMo,0.20053233082143468,0.20003755672479148,0.23038461810039598
calm,21359,NBCM,0.14298585477736114,0.11661598557378389,0.19062059067231396
calm,21419,BCMc,0.10138943760674608,0.08991372309182856,0.1147488488425568
calm,21419,BCMo,0.20065965102952238,0.19966034790019332,0.22937855090413342
calm,21419,NBCM,0.14266251342360337,0.1156225404705759,0.1906118986495583
calm,21479,BCMc,0.10191437740691114,0.09068256378869641,0.1159754599983287
calm,21479,BCMo,0.20109571692806655,0.20034751875146625,0.22843764400363936
calm,21479,NBCM,0.1437709336263852,0.11704953682774961,0.19110890415063508
calm,21539,BCMc,0.1016615603854372,0.09014447137211212,0.11535267191901226
calm,21539,BCMo,0.2028111774866338,0.19598252384215029,0.2259307364168554
calm,21539,NBCM,0.14368434547656514,0.11614719490276303,0.1900159582578092
calm,21599,BCMc,0.10257442315504223,0.09083982939461292,0.11644107782583675
calm,21599,BCMo,0.20002728033118988,0.1972829454804008,0.22794480413338494
calm,21599,NBCM,0.14524300329358042,0.11736720413035397,0.19362398449867857
calm,21659,BCMc,0.10289996426291745,0.09117366067653258,0.1173593495376047
calm,21659,BCMo,0.20034981791253326,0.19900079029309425,0.22861751002650185
calm,21659,NBCM,0.1467823843435872,0.11762434786628378,0.19684527487255127
calm,21719,BCMc,0.10153266828829292,0.09018504056776089,0.11601963958213549
calm,21719,BCMo,0.20103854389897635,0.19884328926912376,0.22751062873242686
calm,21719,NBCM,0.14360154647596263,0.11546153896535057,0.19166233690263992
calm,21779,BCMc,0.10056208859403645,0.09005791655834022,0.11515891463060912
calm,21779,BCMo,0.2009692450834295,0.19895180096393186,0.22692965512086297
calm,21779,NBCM,0.14250438154412914,0.1140737804842494,0.19027946504833132
calm,21839,BCMc,0.10113424894245712,0.0902384774492072,0.11551039037288369
calm,21839,BCMo,0.20017582479547852,0.19983382026650362,0.23033070285032722
calm,21839,NBCM,0.14382661101433525,0.11480947184189078,0.19201440128504468
calm,21899,BCMc,0.10124141717154417,0.09019534471780985,0.1153972837193399
calm,21899,BCMo,0.20155303725604778,0.19923753929788865,0.22913967671875185
calm,21899,NBCM,0.1436943786755468,0.11473747919466162,0.19274307574902444
calm,21959,BCMc,0.10169394539231222,0.09029843992444923,0.11547824430568117
calm,21959,BCMo,0.20046676784040912,0.1997199383282025,0.22847462397251872
calm,21959,NBCM,0.14475376453647143,0.11575804184046132,0.19372903424978757
calm,22019,BCMc,0.10156733817283989,0.09055856395595568,0.1153875848937198
calm,22019,BCMo,0.20027104277974025,0.1999294816998372,0.22889171099703406
calm,22019,NBCM,0.14393278576693863,0.11572706652407938,0.194372967012163
calm,22079,BCMc,0.1011095993988411,0.09004234941054606,0.1148387956936967
calm,22079,BCMo,0.20072482525165453,0.19976851559251688,0.22872936968128196
calm,22079,NBCM,0.14300391462212214,0.11517363205329509,0.19422508472744257
calm,22139,BCMc,0.10104979415904616,0.08987107657965805,0.11475630874142828
calm,22139,BCMo,0.20076551053104255,0.19998224802797732,0.2292743587472597
calm,22139,NBCM,0.142977068076154,0.11570220142974601,0.19305523762737412
calm,22199,BCMc,0.10071291348944386,0.08946719678301432,0.11510050426406922
calm,22199,BCMo,0.20087957468815693,0.2002497055907137,0.22839979153592105
calm,22199,NBCM,0.14186428353996772,0.11511661461200487,0.1922539441783196
calm,22259,BCMc,0.10032449192219697,0.08903156795176537,0.11446308841697098
calm,22259,BCMo,0.2002405146311327,0.19967595698956633,0.22888996084579102
calm,22259,NBCM,0.14258838545792918,0.11458134809538986,0.19122881566743963
calm,22319,BCMc,0.10154738413575043,0.08992397839791212,0.11598850532022674
calm,22319,BCMo,0.2010759101103284,0.19983498970644858,0.23035119136783036
calm,22319,NBCM,0.14403728318742637,0.11593887217662345,0.1947387389689969
calm,22379,BCMc,0.10157923313774785,0.08973745684214002,0.11544087692884637
calm,22379,BCMo,0.20008001884552284,0.1998706668864076,0.2284567384498382
calm,22379,NBCM,0.1442067532985032,0.11581340398363534,0.19519035543882726
calm,22439,BCMc,0.10229220780236148,0.09020929963521256,0.11664918504766446
calm,22439,BCMo,0.20104098820831146,0.19936079653905295,0.22894151914643746
calm,22439,NBCM,0.14624725429364532,0.11738653539420314,0.19570923359246617
calm,22499,BCMc,0.10148324082049504,0.08951222757806637,0.11560183282835736
calm,22499,BCMo,0.2003154106697328,0.1990772923549248,0.2258126479511694
calm,22499,NBCM,0.1441069592682273,0.11634341736182653,0.19061697935280097
calm,22559,BCMc,0.10322148293526229,0.09132831439643585,0.1162920298883741
calm,22559,BCMo,0.20833523621684266,0.1950109119680577,0.22388847705630813
calm,22559,NBCM,0.14710564227372083,0.11846315586960783,0.19679734907994295
calm,22619,BCMc,0.10179850711978676,0.09108173590110462,0.11514333728699568
calm,22619,BCMo,0.2092622584557465,0.19408107935370492,0.2171549657063487
calm,22619,NBCM,0.14594780956621617,0.1182955846335253,0.1879728826836302
calm,22679,BCMc,0.10125753190335167,0.09006418370030472,0.11413225558908599
calm,22679,BCMo,0.2052329783239441,0.19570547629961615,0.217096801131885
calm,22679,NBCM,0.14395139115919264,0.11844310899099292,0.18508422678808123
calm,22739,BCMc,0.10122897555417937,0.09025065020424375,0.11346791532844369
calm,22739,BCMo,0.20176516320029197,0.1965877839983485,0.219218004084047
calm,22739,NBCM,0.1436199023642639,0.11812071637141494,0.18298111189822094
calm,22799,BCMc,0.10077221698335619,0.08989438687835635,0.11296237003958101
calm,22799,BCMo,0.2011058996903171,0.19794101157201122,0.2201149020783641
