ft_sigma_c,zi_alpha,zi_delta,p_zi,zi_mu,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.25,0.08,0.21999999999999997,0.27999999999999997,0.0125,22.855075772175294,10.007991898887884,2.4221979515358703,4.5285749164558275,3.6366914573808873,2.259619547914825,0.0015023760757837692,66.769765844363,-0.10033438101574543,-0.0024871988591909917,-0.0014546161354934536,-0.006366283219505016,0.4392000743427245,0.2956545741645684,0.23809862525546607,0.202096370892156,2.4496612494080465,0.0916522938944464
0.25,0.08,0.21999999999999997,0.27999999999999997,0.058333333333333334,22.285339309985538,9.794548338128763,3.3666973452278333,4.587507853634087,2.6935518886741714,1.8430338843206833,0.0016067419946730267,44.39265780690103,-0.09642766471626492,-0.0024407170063836213,0.005051941130596528,-0.0006363902765959643,0.4056226574235777,0.29752344434514316,0.2605651816314792,0.23271123124379386,2.5032196532113584,0.0896975968724848
0.25,0.08,0.21999999999999997,0.27999999999999997,0.10416666666666666,22.295660121008805,9.813381593489854,3.585017893278529,4.217661798878031,2.6626993237767658,2.016899511585623,0.0016308661230333974,47.48378307637417,-0.09728424862356222,-0.0026051280763276616,0.002725607551149728,-0.007289229123142288,0.41233958231267165,0.29705908327613706,0.266598485269272,0.23712222277770342,2.480866590476958,0.0898700701391284
0.25,0.08,0.21999999999999997,0.27999999999999997,0.15,20.62653588141788,9.24085063051246,3.441704431985141,4.246986379815826,1.9841553443149627,1.712839094789491,0.0016150301773705646,37.48017415539731,-0.09480213559034817,-0.0018420505678723882,0.0019539061225923725,-0.002353757249306117,0.3965924015414861,0.3081177177263675,0.2831618912523275,0.25893883753883223,2.5199581675678973,0.08462688283316089
0.25,0.08,0.21999999999999997,0.38,0.0125,23.16022490832875,9.911314521367578,2.240209001362973,4.676751513296569,3.702298000497196,2.629651871804433,0.0014822665403628494,71.33887058625747,-0.09970717801706612,-0.007819912614072505,0.0026838512371895828,-0.010749095349325102,0.42688663686669437,0.28671172216777635,0.22548171068147826,0.20292463785350087,2.4020879833187325,0.09076693112567558
0.25,0.08,0.21999999999999997,0.38,0.058333333333333334,22.94637827211355,9.055029177616285,3.4125268248362253,4.8653853785103145,3.028875295584193,2.5845615955665293,0.0016118060908317865,42.632441522787296,-0.10236931692657537,-0.009116941079305284,0.0033340617994126105,-0.004719006861915082,0.4256355846669366,0.3015728522655894,0.2534092969159683,0.22513311604790812,2.4078850220394536,0.08292514660227668
0.25,0.08,0.21999999999999997,0.38,0.10416666666666666,20.65314327094411,8.457387207490743,3.324955138370772,4.254043436164076,2.9034153540505834,1.7133421348679378,0.0016021295366829018,42.413640788007946,-0.09583222626684268,0.0018942213554744881,0.0023696861055329194,-0.007900278127244526,0.39174486497979116,0.2796821480495222,0.24919368751944523,0.22518958581172469,2.519893494138144,0.07745199494078414
0.25,0.08,0.21999999999999997,0.38,0.15,20.75304623332155,8.461153858562962,3.5459588853823556,4.3649393737145825,2.6112807531237703,1.7697133625378814,0.0016265501549372692,41.4898911060962,-0.09550102997324462,0.0007335801212799004,0.004549341089460345,-0.0057349527390707184,0.4049997764615177,0.2941153229754729,0.26097576125003935,0.242137610287659,2.5126461180561463,0.07748648959411286
0.25,0.08,0.32,0.08,0.0125,27.203408403805803,14.77029440453105,3.9892456488384864,4.063241352284219,1.705518335155408,2.675108662996639,0.0016755327490061782,30.60688735065252,-0.09237570022262127,-0.0031615745391746918,0.001273066787615982,-0.005822600883171766,0.40351686993553537,0.3094978635494252,0.2867547707299447,0.28690378853435955,3.0840953869137517,0.13526503391974243
0.25,0.08,0.32,0.08,0.058333333333333334,27.64910842457013,14.9900157170772,4.429320625411071,4.153058817126735,2.0192774313939075,2.05743583356122,0.0017241604449230964,28.21357721728526,-0.09362064360031204,-0.0034108902012212512,0.0009782680710083871,-0.005689312321549139,0.39572396316732633,0.29934224952473126,0.27823851074597,0.2668145684755258,3.0046841788279495,0.13727722203058523
0.25,0.08,0.32,0.08,0.10416666666666666,28.31750204166689,14.536762038053432,4.434967861086161,4.286436765230072,2.3961558943357923,2.663179482961436,0.0017247844569069591,20.76353411099296,-0.09388394625448086,-0.0042659913912136424,0.0009826388562246932,-0.0037234355013482747,0.36653982477606917,0.27578282619130956,0.25203966366531694,0.25412884650045825,3.082561709936355,0.13312636541336098
