ft_sigma_c,zi_alpha,zi_delta,D,dKS,dV,dACF1,dACF2,dHill,ret_std,ret_kurtosis,acf_r_1,acf_r_5,acf_r_10,acf_r_20,acf_absr_1,acf_absr_5,acf_absr_10,acf_absr_20,hill_tail_index,ks_stat
0.5,0.5,0.35,54.903696712089264,24.954882166340727,0.6449001996056756,2.373271449733982,9.876673932329776,17.053968964079104,0.0003030133526551791,1.603446009225669,-0.020244570703420627,0.005841421956310433,-0.001907444259303932,0.0031078381892902895,0.18790056090550533,0.14587848116255472,0.13484399100647412,0.11755199207880314,4.106007221305545,0.19978508078509183
0.5,0.5,0.425,54.43079242644301,25.705761754181598,1.1696107336106902,2.979480008988265,9.101717412365746,15.474222517296717,0.0003076420602615171,1.5464700943878906,-0.027544313518962634,0.0033556142390206503,0.002285515386215111,0.0011621680305378983,0.19602830635450585,0.15371012796185882,0.14391412420361838,0.12571128883646965,3.9996335242490204,0.20579651125856468
0.5,0.5,0.5,55.81586954423345,26.01616025270116,1.538351572939929,2.7343038335919916,9.374795614525654,16.152258270474714,0.0003108948890445474,1.63660426721923,-0.030052605188863702,0.0025217977168492806,-0.0017877273937880285,0.0051639401060547185,0.18410682485193655,0.1545164358594959,0.14246881147818571,0.1264670846756544,4.04528969264804,0.20828151554305474
0.75,0.02,0.05,85.96916435987445,22.834337011673405,29.4250361685482,14.145701678928484,5.171350464151901,14.392739036572465,0.0005568958757562176,3.7882075059512266,-0.14934358686613314,-0.022368188024788255,0.007195962105014674,0.0078124509026279015,0.35840100214986564,0.2310856473939801,0.17264700223134333,0.1509585711708331,3.9268108276798888,0.18280831118106333
0.75,0.02,0.125,67.09528045885163,21.416136975333995,19.446503622384526,10.510324095221572,7.560497882531611,8.161817883379925,0.00046887075237251637,5.221060277400436,-0.12469358252330502,-0.008649085131502377,0.0030537694378736124,0.003937475119120684,0.26245292333715503,0.17033348020872965,0.13528051103260486,0.11771652553412267,3.50724595353012,0.17145441229503078
0.75,0.02,0.2,61.45846857376644,19.38371024916729,16.179818928884714,9.811157529905474,9.510445472655082,6.573336393153882,0.0004400538575164165,5.929817788699317,-0.1100429459530744,-0.005931601068150962,0.007700480391569284,0.0011541055367737662,0.24014989711434379,0.1267595397742823,0.11566017105733555,0.11984372872542777,3.4002840741947593,0.1551831057438552
0.75,0.02,0.27499999999999997,55.89752080373897,18.0907724063558,14.36859203590384,8.8924452799107,11.075373860795604,3.4703372207730174,0.00042407621050339803,6.305446972755433,-0.10544259632155727,-0.0024701119500258567,-0.00628193090343956,0.0024968522424554827,0.2252950943881158,0.12068878820493904,0.09950270491829331,0.08987094698500127,3.1913407373689107,0.14483203737757755
0.75,0.02,0.35,54.41255189763396,17.46414644866198,14.001618660790509,8.498854110408493,12.465439002531008,1.9824936752419673,0.00042083897331712426,9.913095168513415,-0.10021400035238598,0.0023024949926325738,0.00026791845320177685,0.00032496340655051824,0.19696877632072426,0.10448479642227908,0.09524598914352668,0.07904269882682156,2.8241692947525507,0.13981536301520558
0.75,0.02,0.425,53.59145014607339,17.184162268278616,13.081691951066464,8.372185583746775,13.330705600116072,1.6227047428654593,0.00041272388607831444,8.255235863533107,-0.09840290563374204,-0.00020885695479138083,-0.005769701526033434,0.002902989998486321,0.1668868695979465,0.09880465988285465,0.08644312129999555,0.08631804206499016,2.8483960173224045,0.13757385124514054
0.75,0.02,0.5,52.16299146582446,16.896866434126217,11.353812761283656,8.0475342036603,14.055725684055908,1.809052382698384,0.0003974814866404095,8.216106375819768,-0.08723724806371182,0.001989490785071674,-0.008290207311730314,0.0013405860763072788,0.14792951547129704,0.08884030356826085,0.0891449198936431,0.0814290920753183,2.835848125584993,0.13527380346079254
