path,t,client_id,kind,cm_id,cm_kind,shortfall,closeout_loss,im_posted,assumed_pos
46,5399,12,FundamentalTrader,30,BCM,0.0,0.0,905590066.8545343,1528
46,5399,17,FundamentalTrader,30,BCM,0.0,0.0,593378226.2119297,997
46,5399,14,FundamentalTrader,31,BCM,0.0,0.0,858729002.5929801,1430
46,5399,26,FundamentalTrader,32,BCM,0.0,0.0,950108077.9030108,1622
46,5399,21,FundamentalTrader,32,BCM,0.0,0.0,685343064.8252298,1170
46,5399,5,FundamentalTrader,34,BCM,0.0,0.0,1247675835.9638796,2111
46,5399,3,FundamentalTrader,34,BCM,0.0,0.0,718731573.1115872,1227
46,5399,16,FundamentalTrader,34,BCM,0.0,0.0,305182681.00337154,512
46,5399,99,ZeroIntelligenceTrader,34,BCM,0.0,0.0,132382506.53889054,204
46,5399,9,FundamentalTrader,101,NBCM,0.0,0.0,434050607.72264546,741
46,5399,11,FundamentalTrader,102,NBCM,0.0,0.0,785508589.6843019,1322
46,5399,27,FundamentalTrader,103,NBCM,0.0,0.0,475054038.9515054,806
46,5399,28,FundamentalTrader,104,NBCM,0.0,0.0,578734143.6301941,988
46,5399,10,FundamentalTrader,104,NBCM,0.0,0.0,197987996.5050664,338
46,5579,85,ZeroIntelligenceTrader,34,BCM,0.0,0.0,83285914.22830346,153
46,5579,90,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,77891661.77552782,134
46,5639,65,ZeroIntelligenceTrader,30,BCM,0.0,0.0,89053938.46622801,162
46,5639,1,FundamentalTrader,33,BCM,0.0,0.0,252869207.99052396,460
48,14519,20,FundamentalTrader,33,BCM,0.0,0.0,304526460.1828392,791
48,14519,19,FundamentalTrader,34,BCM,0.0,0.0,501640932.5135771,1303
48,14639,21,FundamentalTrader,32,BCM,0.0,0.0,307893570.9888799,824
48,14639,3,FundamentalTrader,34,BCM,0.0,0.0,315740373.16214025,845
48,14639,23,FundamentalTrader,102,NBCM,0.0,0.0,150210213.03098267,402
48,14699,28,FundamentalTrader,104,NBCM,0.0,0.0,221934411.53541005,601
48,14759,9,FundamentalTrader,101,NBCM,0.0,0.0,167509647.93092197,453
51,9059,20,FundamentalTrader,33,BCM,0.0,0.0,589009865.0322642,1208
51,9059,19,FundamentalTrader,34,BCM,0.0,0.0,886927934.183517,1819
51,9179,23,FundamentalTrader,102,NBCM,0.0,0.0,290816799.89321786,612
51,9599,3,FundamentalTrader,34,BCM,0.0,0.0,455013564.96156204,1018
51,11279,21,FundamentalTrader,32,BCM,0.0,0.0,347968163.60764086,849
51,11339,26,FundamentalTrader,32,BCM,0.0,0.0,461113364.7395178,1140
51,13259,8,FundamentalTrader,33,BCM,0.0,0.0,1203979903.4412138,3128
51,15179,67,ZeroIntelligenceTrader,30,BCM,0.0,0.0,349785985.333863,-735
51,15179,72,ZeroIntelligenceTrader,30,BCM,0.0,0.0,104071331.84802191,-213
51,15179,65,ZeroIntelligenceTrader,30,BCM,0.0,0.0,274799185.863597,-592
51,15179,84,ZeroIntelligenceTrader,30,BCM,0.0,0.0,288516283.32767004,-587
51,15179,77,ZeroIntelligenceTrader,30,BCM,0.0,0.0,112937435.78753486,-247
51,15179,69,ZeroIntelligenceTrader,31,BCM,0.0,0.0,154088728.17975405,-302
51,15179,92,ZeroIntelligenceTrader,32,BCM,0.0,0.0,119338747.93743561,-235
51,15179,48,MomentumTrader,32,BCM,0.0,0.0,376762943.67987335,-736
51,15179,62,ZeroIntelligenceTrader,34,BCM,0.0,0.0,418091573.61549264,-874
51,15179,99,ZeroIntelligenceTrader,34,BCM,0.0,0.0,87332187.18793182,-191
51,15179,52,MomentumTrader,34,BCM,0.0,0.0,262911034.72806695,-505
51,15179,73,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,223131452.0822551,-460
51,15479,91,ZeroIntelligenceTrader,31,BCM,0.0,0.0,322213287.6196901,-581
51,15479,56,MomentumTrader,31,BCM,0.0,0.0,326905714.13842344,-555
51,15479,42,MomentumTrader,32,BCM,0.0,0.0,711684688.6745583,-1249
51,15479,98,ZeroIntelligenceTrader,32,BCM,0.0,0.0,341387692.80923295,-552
51,15479,97,ZeroIntelligenceTrader,32,BCM,0.0,0.0,247134463.31995648,-463
51,15479,61,ZeroIntelligenceTrader,32,BCM,0.0,0.0,241920656.07691947,-453
51,15479,74,ZeroIntelligenceTrader,33,BCM,0.0,0.0,142554900.70692858,-256
51,15479,44,MomentumTrader,103,NBCM,0.0,0.0,686658413.9079803,-1219
51,15479,89,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,225732627.1022735,-425
51,15479,80,ZeroIntelligenceTrader,104,NBCM,0.0,0.0,170249393.64123765,-290
51,15539,49,MomentumTrader,30,BCM,0.0,0.0,874299493.6610478,-1384
51,15539,95,ZeroIntelligenceTrader,30,BCM,0.0,0.0,196838582.51949593,-318
51,15539,63,ZeroIntelligenceTrader,31,BCM,0.0,0.0,474145767.9557669,-766
51,15539,55,MomentumTrader,32,BCM,0.0,0.0,1081534343.6887708,-1597
51,15539,43,MomentumTrader,32,BCM,0.0,0.0,886392610.5909376,-1432
51,15539,60,ZeroIntelligenceTrader,32,BCM,0.0,0.0,294577977.1423502,-467
51,15539,71,ZeroIntelligenceTrader,32,BCM,0.0,0.0,203028475.05155557,-328
51,15539,81,ZeroIntelligenceTrader,33,BCM,0.0,0.0,271736282.15741736,-439
51,15539,51,MomentumTrader,34,BCM,0.0,0.0,957562151.939718,-1481
51,15539,46,MomentumTrader,34,BCM,0.0,0.0,789040102.3917996,-1247
51,15539,70,ZeroIntelligenceTrader,34,BCM,0.0,0.0,370155573.4171653,-598
51,15539,75,ZeroIntelligenceTrader,34,BCM,0.0,0.0,217934416.97862342,-324
51,15539,41,MomentumTrader,100,NBCM,0.0,0.0,627655102.7508456,-1014
51,15539,82,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,196219593.26628995,-317
51,15539,90,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,185077786.70858264,-299
51,15539,94,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,253785593.81444445,-410
51,15539,45,MomentumTrader,102,NBCM,0.0,0.0,774092857.4309838,-1243
51,15539,66,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,361087248.6923595,-570
51,15779,57,MomentumTrader,30,BCM,0.0,0.0,1206129020.6010041,-1343
51,15779,59,MomentumTrader,30,BCM,0.0,0.0,999622619.3930559,-1128
51,15779,96,ZeroIntelligenceTrader,30,BCM,0.0,0.0,446199891.2912732,-458
51,15779,54,MomentumTrader,31,BCM,0.0,0.0,1200369877.9378343,-1355
51,15779,58,MomentumTrader,31,BCM,0.0,0.0,711665486.2345624,-740
51,15779,87,ZeroIntelligenceTrader,31,BCM,0.0,0.0,97715828.52519737,-97
51,15779,50,MomentumTrader,33,BCM,0.0,0.0,955194947.4200312,-1053
51,15779,40,MomentumTrader,33,BCM,0.0,0.0,833430216.8272969,-907
51,15779,86,ZeroIntelligenceTrader,33,BCM,0.0,0.0,319221050.4728442,-340
51,15779,64,ZeroIntelligenceTrader,33,BCM,0.0,0.0,168469681.68768775,-176
51,15779,68,ZeroIntelligenceTrader,33,BCM,0.0,0.0,108395013.35653032,-124
51,15779,85,ZeroIntelligenceTrader,34,BCM,0.0,0.0,217884114.22830334,-280
51,15779,47,MomentumTrader,100,NBCM,0.0,0.0,1058036780.6909217,-1203
51,15779,88,ZeroIntelligenceTrader,100,NBCM,0.0,0.0,102328011.75058505,-116
51,15779,53,MomentumTrader,101,NBCM,0.0,0.0,1167460491.2911491,-1321
51,16019,83,ZeroIntelligenceTrader,33,BCM,0.0,0.0,201205577.19887966,-197
51,16019,78,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,209376362.05974787,-205
51,16019,79,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,120519076.6978061,-118
51,16019,76,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,376877451.70754623,-369
51,16019,93,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,173629178.29344946,-170
51,16079,24,FundamentalTrader,31,BCM,0.0,0.0,133192912.54759678,70
52,10979,19,FundamentalTrader,34,BCM,0.0,0.0,326957836.0498377,1085
52,11159,20,FundamentalTrader,33,BCM,0.0,0.0,200105032.97842002,636
52,11819,23,FundamentalTrader,102,NBCM,0.0,0.0,84761662.06491135,298
52,12539,2,FundamentalTrader,30,BCM,0.0,0.0,224196879.5681581,793
52,12539,17,FundamentalTrader,30,BCM,0.0,0.0,158323143.20071694,560
52,12539,24,FundamentalTrader,31,BCM,0.0,0.0,57392139.410259895,203
52,12539,26,FundamentalTrader,32,BCM,0.0,0.0,224479599.46673083,794
52,12539,21,FundamentalTrader,32,BCM,0.0,0.0,163977541.17217112,580
52,12539,3,FundamentalTrader,34,BCM,0.0,0.0,167370179.9550436,592
52,12539,16,FundamentalTrader,34,BCM,0.0,0.0,70114534.84603179,248
52,12539,11,FundamentalTrader,102,NBCM,0.0,0.0,192814970.82658744,682
52,12539,27,FundamentalTrader,103,NBCM,0.0,0.0,109695320.64621103,388
52,12539,28,FundamentalTrader,104,NBCM,0.0,0.0,140794509.489209,498
52,12599,14,FundamentalTrader,31,BCM,0.0,0.0,193057094.30721116,686
52,12599,9,FundamentalTrader,101,NBCM,0.0,0.0,100468487.85375273,357
52,12599,10,FundamentalTrader,104,NBCM,0.0,0.0,43057923.36589403,153
53,15659,19,FundamentalTrader,34,BCM,0.0,0.0,345156963.53339344,1185
54,9419,19,FundamentalTrader,34,BCM,0.0,0.0,416894954.9886956,1205
55,11219,20,FundamentalTrader,33,BCM,0.0,0.0,186901950.50855982,559
55,15239,8,FundamentalTrader,33,BCM,0.0,0.0,1082823365.8050153,3148
56,4499,13,FundamentalTrader,30,BCM,0.0,0.0,1888022783.9528353,-3907
56,4499,96,ZeroIntelligenceTrader,30,BCM,0.0,0.0,186061832.79596317,-348
56,4499,4,FundamentalTrader,31,BCM,0.0,0.0,1183680186.9345253,-2459
56,4499,56,MomentumTrader,31,BCM,0.0,0.0,131733700.73926073,-218
56,4499,25,FundamentalTrader,32,BCM,0.0,0.0,1607247305.004922,-3330
56,4499,48,MomentumTrader,32,BCM,0.0,0.0,114425623.26986884,-171
56,4499,7,FundamentalTrader,33,BCM,0.0,0.0,1405800514.4583883,-2893
56,4499,29,FundamentalTrader,33,BCM,0.0,0.0,637514186.7892691,-1298
56,4499,81,ZeroIntelligenceTrader,33,BCM,0.0,0.0,114425623.26986884,-181
56,4499,73,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,62501390.86169305,-92
56,4499,78,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,137503059.8957247,-236
56,4499,79,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,70674649.66668369,-135
56,4499,44,MomentumTrader,103,NBCM,0.0,0.0,222120327.52386302,-374
57,5339,20,FundamentalTrader,33,BCM,0.0,0.0,503134437.06499475,1238
57,5339,19,FundamentalTrader,34,BCM,0.0,0.0,748605519.4456545,1842
58,13559,25,FundamentalTrader,32,BCM,0.0,0.0,1413850568.7217112,-3272
58,13679,4,FundamentalTrader,31,BCM,0.0,0.0,1009326488.8226066,-2267
58,13739,13,FundamentalTrader,30,BCM,0.0,0.0,1654771706.1471593,-3673
59,14459,20,FundamentalTrader,33,BCM,0.0,0.0,291168327.2782593,781
59,14459,19,FundamentalTrader,34,BCM,0.0,0.0,479943700.5903789,1289
59,14879,26,FundamentalTrader,32,BCM,0.0,0.0,328644078.1269225,877
59,14879,21,FundamentalTrader,32,BCM,0.0,0.0,204980970.05179775,543
59,14879,3,FundamentalTrader,34,BCM,0.0,0.0,246202006.0768393,657
59,14879,23,FundamentalTrader,102,NBCM,0.0,0.0,126286264.91308197,337
59,14999,5,FundamentalTrader,34,BCM,0.0,0.0,695764342.252677,1930
59,15059,2,FundamentalTrader,30,BCM,0.0,0.0,260559549.61613852,731
59,15059,12,FundamentalTrader,30,BCM,0.0,0.0,449117691.5408133,1260
59,15059,17,FundamentalTrader,30,BCM,0.0,0.0,191409682.8233466,537
59,15059,6,FundamentalTrader,31,BCM,0.0,0.0,901086923.9802984,2528
59,15059,14,FundamentalTrader,31,BCM,0.0,0.0,340046252.1666158,954
59,15059,24,FundamentalTrader,31,BCM,0.0,0.0,61664571.93377833,173
59,15059,18,FundamentalTrader,34,BCM,0.0,0.0,638032276.0778221,1790
59,15059,0,FundamentalTrader,100,NBCM,0.0,0.0,767777386.9673903,2154
59,15059,11,FundamentalTrader,102,NBCM,0.0,0.0,235965009.36509398,662
59,15059,28,FundamentalTrader,104,NBCM,0.0,0.0,145428585.83226335,408
59,15119,15,FundamentalTrader,101,NBCM,0.0,0.0,732984004.4762057,2102
59,15239,22,FundamentalTrader,32,BCM,0.0,0.0,363271190.7055865,898
59,15239,8,FundamentalTrader,33,BCM,0.0,0.0,1067062501.6516253,2861
59,15239,1,FundamentalTrader,33,BCM,0.0,0.0,127928150.32034513,343
59,15239,9,FundamentalTrader,101,NBCM,0.0,0.0,99209585.96271662,266
59,15239,27,FundamentalTrader,103,NBCM,0.0,0.0,110025668.64286242,274
59,15239,10,FundamentalTrader,104,NBCM,0.0,0.0,40280583.77433608,97
60,3119,23,FundamentalTrader,102,NBCM,0.0,0.0,435235964.0846495,916
60,3179,2,FundamentalTrader,30,BCM,0.0,0.0,883573598.0006822,1809
60,3179,24,FundamentalTrader,31,BCM,0.0,0.0,246923470.92260388,523
60,3179,26,FundamentalTrader,32,BCM,0.0,0.0,953700595.1504011,2020
60,3179,21,FundamentalTrader,32,BCM,0.0,0.0,698278802.0927938,1462
60,3179,20,FundamentalTrader,33,BCM,0.0,0.0,724245897.5053046,1534
60,3179,19,FundamentalTrader,34,BCM,0.0,0.0,1101476974.4979634,2333
60,3179,9,FundamentalTrader,101,NBCM,0.0,0.0,434358686.9001828,907
60,3179,11,FundamentalTrader,102,NBCM,0.0,0.0,773143236.7340759,1578
60,3179,27,FundamentalTrader,103,NBCM,0.0,0.0,479161851.3641511,990
60,3179,28,FundamentalTrader,104,NBCM,0.0,0.0,576941647.1652428,1192
60,3179,10,FundamentalTrader,104,NBCM,0.0,0.0,205376118.26258639,435
60,3239,17,FundamentalTrader,30,BCM,0.0,0.0,622299979.2681817,1265
60,3239,3,FundamentalTrader,34,BCM,0.0,0.0,709372782.6914766,1442
60,3539,14,FundamentalTrader,31,BCM,0.0,0.0,794287941.8337975,1397
60,3539,16,FundamentalTrader,34,BCM,0.0,0.0,281047651.37637675,463
60,15539,12,FundamentalTrader,30,BCM,0.0,0.0,185549002.0300928,549
60,15539,6,FundamentalTrader,31,BCM,0.0,0.0,368774492.4068571,1026
60,15539,22,FundamentalTrader,32,BCM,0.0,0.0,236002397.93094096,646
60,15539,1,FundamentalTrader,33,BCM,0.0,0.0,52444977.317986876,136
60,15539,5,FundamentalTrader,34,BCM,0.0,0.0,286455793.8317891,830
60,15539,18,FundamentalTrader,34,BCM,0.0,0.0,235006607.2223716,675
60,15539,0,FundamentalTrader,100,NBCM,0.0,0.0,292098607.8470155,846
60,15539,15,FundamentalTrader,101,NBCM,0.0,0.0,310686701.0736438,881
60,15599,13,FundamentalTrader,30,BCM,0.0,0.0,2290624598.639312,7776
60,15599,8,FundamentalTrader,33,BCM,0.0,0.0,426840926.36681616,1449
60,15599,7,FundamentalTrader,33,BCM,0.0,0.0,1054288250.8397758,3579
60,15599,29,FundamentalTrader,33,BCM,0.0,0.0,199428093.27145243,677
60,15599,76,ZeroIntelligenceTrader,34,BCM,0.0,0.0,48015922.01365841,163
61,13259,19,FundamentalTrader,34,BCM,0.0,0.0,349674235.67713326,1038
61,13679,26,FundamentalTrader,32,BCM,0.0,0.0,248496026.94704774,802
61,13679,21,FundamentalTrader,32,BCM,0.0,0.0,171344517.3338122,553
61,13679,20,FundamentalTrader,33,BCM,0.0,0.0,159880236.7888736,516
61,13799,24,FundamentalTrader,31,BCM,0.0,0.0,55744996.73170112,187
61,13799,3,FundamentalTrader,34,BCM,0.0,0.0,160378653.69869092,538
61,13799,9,FundamentalTrader,101,NBCM,0.0,0.0,101056437.92538331,339
61,13799,23,FundamentalTrader,102,NBCM,0.0,0.0,81083631.60974708,272
61,13799,28,FundamentalTrader,104,NBCM,0.0,0.0,132357104.5394401,444
61,13799,10,FundamentalTrader,104,NBCM,0.0,0.0,42628526.91247733,143
61,13859,5,FundamentalTrader,34,BCM,0.0,0.0,480377956.45306915,1615
61,13919,2,FundamentalTrader,30,BCM,0.0,0.0,207197333.47724095,703
61,13919,12,FundamentalTrader,30,BCM,0.0,0.0,350732328.36119026,1190
61,13919,17,FundamentalTrader,30,BCM,0.0,0.0,155029583.79662693,526
61,13919,6,FundamentalTrader,31,BCM,0.0,0.0,538182547.552549,1826
61,13919,14,FundamentalTrader,31,BCM,0.0,0.0,226060248.615994,767
61,13919,8,FundamentalTrader,33,BCM,0.0,0.0,727106431.9891227,2467
61,13919,0,FundamentalTrader,100,NBCM,0.0,0.0,331574680.17339414,1125
61,13919,15,FundamentalTrader,101,NBCM,0.0,0.0,408500005.97362155,1386
61,13919,11,FundamentalTrader,102,NBCM,0.0,0.0,193344880.17221916,656
61,13919,27,FundamentalTrader,103,NBCM,0.0,0.0,116714287.42103474,396
61,14039,22,FundamentalTrader,32,BCM,0.0,0.0,199249937.48194763,684
61,14039,7,FundamentalTrader,33,BCM,0.0,0.0,1095449514.0365968,3865
61,14039,18,FundamentalTrader,34,BCM,0.0,0.0,154184873.3857461,532
61,14099,29,FundamentalTrader,33,BCM,0.0,0.0,268441800.2100696,997
61,14099,1,FundamentalTrader,33,BCM,0.0,0.0,51426663.83161816,191
62,12119,20,FundamentalTrader,33,BCM,0.0,0.0,181116433.9946049,655
62,14879,19,FundamentalTrader,34,BCM,0.0,0.0,177891111.7157237,655
62,15899,3,FundamentalTrader,34,BCM,0.0,0.0,85777641.13751653,306
63,4259,56,MomentumTrader,31,BCM,0.0,0.0,200253596.543021,-347
63,4259,48,MomentumTrader,32,BCM,0.0,0.0,166318906.62472415,-278
63,4259,52,MomentumTrader,34,BCM,0.0,0.0,127539034.1095321,-221
63,4319,4,FundamentalTrader,31,BCM,0.0,0.0,1430214416.4374516,-2312
63,4319,25,FundamentalTrader,32,BCM,0.0,0.0,1879940143.4054565,-3039
63,4319,44,MomentumTrader,103,NBCM,0.0,0.0,296311723.820735,-479
63,5639,19,FundamentalTrader,34,BCM,0.0,0.0,987647021.6757262,1654
63,5639,23,FundamentalTrader,102,NBCM,0.0,0.0,363052835.05371314,608
63,6659,20,FundamentalTrader,33,BCM,0.0,0.0,587061025.4087172,1051
63,7079,9,FundamentalTrader,101,NBCM,0.0,0.0,302650881.76509875,558
64,14819,27,FundamentalTrader,103,NBCM,0.0,0.0,921546676.6743,2197
64,14879,19,FundamentalTrader,34,BCM,0.0,0.0,618744903.7765982,1497
64,15059,20,FundamentalTrader,33,BCM,0.0,0.0,358299853.3286968,900
65,3899,4,FundamentalTrader,31,BCM,0.0,0.0,1318120624.4161286,-2901
65,4799,25,FundamentalTrader,32,BCM,0.0,0.0,1681708261.5258546,-3485
65,12539,19,FundamentalTrader,34,BCM,0.0,0.0,577097813.7684504,1709
67,14099,71,ZeroIntelligenceTrader,32,BCM,0.0,0.0,38189110.44099373,-70
68,14879,19,FundamentalTrader,34,BCM,0.0,0.0,281307944.0255543,1030
70,5579,19,FundamentalTrader,34,BCM,0.0,0.0,1094666434.8872898,2185
70,5879,20,FundamentalTrader,33,BCM,0.0,0.0,657732344.8581719,1331
70,5879,23,FundamentalTrader,102,NBCM,0.0,0.0,350362308.41806453,709
71,2039,13,FundamentalTrader,30,BCM,0.0,0.0,1529540746.3135393,-2491
71,2039,4,FundamentalTrader,31,BCM,0.0,0.0,997047569.3256322,-1629
71,2039,25,FundamentalTrader,32,BCM,0.0,0.0,1377749587.815837,-2251
71,2039,7,FundamentalTrader,33,BCM,0.0,0.0,1148838727.8233342,-1865
71,2099,6,FundamentalTrader,31,BCM,0.0,0.0,1289473987.020521,-1904
71,2099,22,FundamentalTrader,32,BCM,0.0,0.0,702302796.502248,-1037
71,2099,8,FundamentalTrader,33,BCM,0.0,0.0,1244098589.3680131,-1837
71,2099,29,FundamentalTrader,33,BCM,0.0,0.0,524187429.59762776,-774
71,2099,18,FundamentalTrader,34,BCM,0.0,0.0,805243997.1467433,-1165
71,2099,0,FundamentalTrader,100,NBCM,0.0,0.0,946014618.303635,-1320
71,2099,15,FundamentalTrader,101,NBCM,0.0,0.0,1046343124.9720088,-1545
71,2159,65,ZeroIntelligenceTrader,30,BCM,0.0,0.0,127461855.69202724,-168
71,2159,95,ZeroIntelligenceTrader,30,BCM,0.0,0.0,103942108.51076032,-137
71,2159,1,FundamentalTrader,33,BCM,0.0,0.0,292100085.9608958,-385
71,2159,74,ZeroIntelligenceTrader,33,BCM,0.0,0.0,125185751.12609822,-149
71,2159,81,ZeroIntelligenceTrader,33,BCM,0.0,0.0,149550619.58435023,-145
71,2159,64,ZeroIntelligenceTrader,33,BCM,0.0,0.0,104410481.68768777,-109
71,2159,68,ZeroIntelligenceTrader,33,BCM,0.0,0.0,43245986.7526521,-36
71,2159,99,ZeroIntelligenceTrader,34,BCM,0.0,0.0,111529123.73052384,-147
71,2159,85,ZeroIntelligenceTrader,34,BCM,0.0,0.0,59937420.23613186,-79
71,2159,88,ZeroIntelligenceTrader,100,NBCM,0.0,0.0,74352749.15368257,-98
71,2159,73,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,64447318.85707151,-68
71,2159,87,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,111365828.5251974,-132
71,2159,97,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,141877184.60957795,-187
71,2159,78,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,122909646.56016913,-154
71,2159,66,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,91802884.15913868,-101
71,2159,79,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,68283136.97787175,-83
71,2159,89,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,93320287.20309137,-106
71,2159,80,ZeroIntelligenceTrader,104,NBCM,0.0,0.0,85733271.98332785,-113
73,11759,19,FundamentalTrader,34,BCM,0.0,0.0,400341189.8906235,1150
73,11819,20,FundamentalTrader,33,BCM,0.0,0.0,262036068.63834026,746
73,14879,23,FundamentalTrader,102,NBCM,0.0,0.0,88027380.9628206,249
73,15779,63,ZeroIntelligenceTrader,31,BCM,0.0,0.0,33017047.935041152,-94
73,15779,69,ZeroIntelligenceTrader,31,BCM,0.0,0.0,118867458.69696839,-324
73,15779,71,ZeroIntelligenceTrader,32,BCM,0.0,0.0,23227951.956730917,-55
73,15779,81,ZeroIntelligenceTrader,33,BCM,0.0,0.0,60533450.55390482,-172
73,15779,90,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,21820197.29268662,-61
73,15779,79,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,56081202.63013046,-126
73,15779,89,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,25545827.102273192,-70
73,15839,85,ZeroIntelligenceTrader,34,BCM,0.0,0.0,66695530.55231048,-146
73,15839,52,MomentumTrader,34,BCM,0.0,0.0,280943501.98404765,-615
73,15839,82,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,148922896.98666587,-326
74,10559,19,FundamentalTrader,34,BCM,0.0,0.0,359403063.624735,1123
74,10919,20,FundamentalTrader,33,BCM,0.0,0.0,219494719.2668212,717
74,12539,8,FundamentalTrader,33,BCM,0.0,0.0,657545585.1376396,2255
75,4859,19,FundamentalTrader,34,BCM,0.0,0.0,479941898.97632474,1387
75,5159,20,FundamentalTrader,33,BCM,0.0,0.0,302425810.169736,909
75,16259,24,FundamentalTrader,31,BCM,0.0,0.0,15684330.47100547,75
77,9179,19,FundamentalTrader,34,BCM,0.0,0.0,562393495.2847483,1168
77,9239,20,FundamentalTrader,33,BCM,0.0,0.0,352477591.7842358,737
78,1079,13,FundamentalTrader,30,BCM,0.0,0.0,1411896582.5016642,-2215
78,1079,4,FundamentalTrader,31,BCM,0.0,0.0,872634953.2482067,-1369
78,1079,25,FundamentalTrader,32,BCM,0.0,0.0,1148002593.7180574,-1801
78,1079,7,FundamentalTrader,33,BCM,0.0,0.0,1040820616.0748601,-1598
78,11579,19,FundamentalTrader,34,BCM,0.0,0.0,531215903.24403816,1323
78,11699,27,FundamentalTrader,103,NBCM,0.0,0.0,612080036.8176953,1548
78,12059,20,FundamentalTrader,33,BCM,0.0,0.0,313776503.81330776,820
78,12479,11,FundamentalTrader,102,NBCM,0.0,0.0,1179057578.2001534,3220
78,14459,2,FundamentalTrader,30,BCM,0.0,0.0,990503062.2072537,3160
78,14459,23,FundamentalTrader,102,NBCM,0.0,0.0,128828088.1541713,411
80,9419,20,FundamentalTrader,33,BCM,0.0,0.0,356387728.113175,1014
80,9419,19,FundamentalTrader,34,BCM,0.0,0.0,586950203.1055248,1670
