ts,V_smooth,sigma_t
2020-02-24 13:30:00,3387.375000000002,0.0007098364266847783
2020-02-24 13:31:00,3388.8158317096804,0.0007190244955014904
2020-02-24 13:32:00,3393.2155123555985,0.0007883971809016105
2020-02-24 13:33:00,3390.2038372652623,0.0008475493032690953
2020-02-24 13:34:00,3388.40216814458,0.0007954905973939815
2020-02-24 13:35:00,3391.745011005109,0.0007888726745540642
2020-02-24 13:36:00,3388.4296994147703,0.0007597362495683237
2020-02-24 13:37:00,3385.7167284231027,0.0007719105148436049
2020-02-24 13:38:00,3386.8292772373375,0.0007519458904491532
2020-02-24 13:39:00,3386.7793327532822,0.0007672373050864393
2020-02-24 13:40:00,3388.147421832502,0.0006947830079305649
2020-02-24 13:41:00,3384.3476226324274,0.0007624749935914726
2020-02-24 13:42:00,3386.1810898008093,0.0007696096520234899
2020-02-24 13:43:00,3384.2098652228833,0.0008028822782879962
2020-02-24 13:44:00,3387.1802195446926,0.0008097281033158213
2020-02-24 13:45:00,3389.2149356812633,0.0007894896273557257
2020-02-24 13:46:00,3387.6646855969466,0.0007986201689926131
2020-02-24 13:47:00,3390.7272308816077,0.0008530984508809147
2020-02-24 13:48:00,3389.9779146422547,0.000848763970619312
2020-02-24 13:49:00,3387.003591312052,0.0008375249838606469
2020-02-24 13:50:00,3385.6148576836185,0.0008748887680133096
2020-02-24 13:51:00,3381.670499120386,0.0008281861498023075
2020-02-24 13:52:00,3380.9259740524567,0.0007825397858972882
2020-02-24 13:53:00,3378.2344199627178,0.0007840730934424894
2020-02-24 13:54:00,3381.0578363038467,0.0007519453326529511
2020-02-24 13:55:00,3378.559001490313,0.0006801643824430653
2020-02-24 13:56:00,3381.168682430449,0.0006506624434940028
2020-02-24 13:57:00,3382.6270984738003,0.0006247403054745549
2020-02-24 13:58:00,3379.2325728100764,0.0005946088805771544
2020-02-24 13:59:00,3378.8736821260272,0.000555744742450449
2020-02-24 14:00:00,3378.2736302314897,0.0005571118485963758
