ts,V_smooth,sigma_t
2020-02-24 13:30:00,3387.375000000002,0.0010184733761936773
2020-02-24 13:31:00,3384.881605666612,0.000994446172474333
2020-02-24 13:32:00,3383.5611676400063,0.001019972860115418
2020-02-24 13:33:00,3381.0314707509065,0.0010619607454407979
2020-02-24 13:34:00,3382.314020084984,0.0011035334326034338
2020-02-24 13:35:00,3386.919470061962,0.001176824560461092
2020-02-24 13:36:00,3381.224581619013,0.0011609816125382586
2020-02-24 13:37:00,3372.2651010012787,0.001182713766345093
2020-02-24 13:38:00,3367.164310586993,0.0011676266723131621
2020-02-24 13:39:00,3366.7631451038033,0.0011097971805187781
2020-02-24 13:40:00,3368.2885239715356,0.0010811987466344596
2020-02-24 13:41:00,3371.025302628552,0.0010865884568638867
2020-02-24 13:42:00,3372.5493256440245,0.001049493935709803
2020-02-24 13:43:00,3377.5941341717007,0.001041703329760669
2020-02-24 13:44:00,3376.1057280728596,0.0010869208916900743
2020-02-24 13:45:00,3373.8942185992914,0.0011098460029446949
2020-02-24 13:46:00,3378.5804321421224,0.0011328068606349688
2020-02-24 13:47:00,3380.772924407648,0.0011465470872452726
2020-02-24 13:48:00,3382.5908175953514,0.0011392385175114854
2020-02-24 13:49:00,3383.9329230862577,0.0010635662058771428
2020-02-24 13:50:00,3392.2087342032264,0.0011035417065083217
2020-02-24 13:51:00,3396.373981658689,0.0010425207225191122
2020-02-24 13:52:00,3393.6195379742203,0.001051208009400128
2020-02-24 13:53:00,3392.4824608751255,0.0010467708157998882
2020-02-24 13:54:00,3390.315625745534,0.001052266480854579
2020-02-24 13:55:00,3390.1738082451,0.001062401061891047
2020-02-24 13:56:00,3390.701585498862,0.0010488356484808885
2020-02-24 13:57:00,3382.214332948161,0.0010851820473878448
2020-02-24 13:58:00,3380.8743491713126,0.0010331447603700653
2020-02-24 13:59:00,3381.9778957481917,0.0010651121528031467
2020-02-24 14:00:00,3381.882318943653,0.0009966736749235717
2020-02-24 14:01:00,3380.9419860895164,0.001044640925687442
2020-02-24 14:02:00,3381.846747323689,0.0010240318687777014
2020-02-24 14:03:00,3382.403608955395,0.001039133951148657
2020-02-24 14:04:00,3380.5340378307883,0.0011000236417776968
2020-02-24 14:05:00,3384.313593822114,0.0010125051949219231
2020-02-24 14:06:00,3381.7957097214257,0.000999804615737827
2020-02-24 14:07:00,3382.041606634545,0.0010230074333728214
2020-02-24 14:08:00,3383.784787870915,0.0010593307758700293
2020-02-24 14:09:00,3387.584416058743,0.0011141335467088089
2020-02-24 14:10:00,3390.9785840691525,0.001138452418974429
2020-02-24 14:11:00,3390.1890418405933,0.001159010879066703
2020-02-24 14:12:00,3387.9967513351635,0.001163057556377763
2020-02-24 14:13:00,3390.2845016052593,0.0011735299499834137
2020-02-24 14:14:00,3397.038731507897,0.001176122404686034
2020-02-24 14:15:00,3400.9526184943966,0.0012159123258277448
2020-02-24 14:16:00,3391.9741430678137,0.001221999073944466
2020-02-24 14:17:00,3387.1541889636223,0.0012486606734604454
