ts,V_smooth,sigma_t
2020-02-24 13:30:00,3387.375000000002,0.0009478911985303405
2020-02-24 13:31:00,3389.262526780513,0.0008953179521859295
2020-02-24 13:32:00,3384.2826669860997,0.000894383786475472
2020-02-24 13:33:00,3381.5948006927256,0.0008181580990941031
2020-02-24 13:34:00,3378.063648607066,0.0008200364568484796
2020-02-24 13:35:00,3375.6064916382284,0.0008757480781277401
2020-02-24 13:36:00,3377.2835238091084,0.0008228037594300098
2020-02-24 13:37:00,3376.7613617524253,0.0008429788502703928
2020-02-24 13:38:00,3376.131234340838,0.000858676616459864
2020-02-24 13:39:00,3376.2038327410523,0.0008530698609796371
2020-02-24 13:40:00,3385.1078100002974,0.0008131743279588914
2020-02-24 13:41:00,3380.8440105822183,0.0007119529773904471
2020-02-24 13:42:00,3380.4471868492265,0.0007427127380550922
2020-02-24 13:43:00,3383.7763531545843,0.000726674892941004
2020-02-24 13:44:00,3383.0349484062117,0.0008376441036610559
2020-02-24 13:45:00,3377.697138362659,0.0008552372312384984
2020-02-24 13:46:00,3378.4848358141326,0.0008677896339593555
2020-02-24 13:47:00,3423.2071403248706,0.0008276169398135129
2020-02-24 13:48:00,3426.5885114930347,0.0008746924682499165
2020-02-24 13:49:00,3428.4755433579967,0.0008762551036478486
2020-02-24 13:50:00,3431.6366326042494,0.0009251019425702699
2020-02-24 13:51:00,3433.484436191964,0.0009168028048657479
2020-02-24 13:52:00,3428.822014901159,0.0009196016179550424
2020-02-24 13:53:00,3431.268703242487,0.0008438480178450723
2020-02-24 13:54:00,3430.964427748138,0.0009128829213079998
2020-02-24 13:55:00,3429.666496461502,0.0009047213261930912
2020-02-24 13:56:00,3433.4957251951064,0.0009070754594981647
2020-02-24 13:57:00,3433.593897842675,0.0009463957567124614
2020-02-24 13:58:00,3432.2520911699717,0.000888377701563596
2020-02-24 13:59:00,3432.0562184793907,0.0009301578730318436
2020-02-24 14:00:00,3438.8300302870744,0.0008698960267809841
2020-02-24 14:01:00,3435.034131368055,0.0009245682557239216
2020-02-24 14:02:00,3436.0143056259553,0.0008787619300464593
2020-02-24 14:03:00,3432.160777144078,0.0008348665348723039
2020-02-24 14:04:00,3431.1585103663624,0.0008149605456552317
2020-02-24 14:05:00,3428.204477641131,0.0007649536868746915
2020-02-24 14:06:00,3435.1885037425645,0.0007741910926235526
2020-02-24 14:07:00,3434.6060574014477,0.0007764497276422976
2020-02-24 14:08:00,3436.1041297870775,0.0008066173737659974
2020-02-24 14:09:00,3435.052966341835,0.0007997410321207993
2020-02-24 14:10:00,3434.807417223521,0.0007813636359032922
2020-02-24 14:11:00,3436.227698284331,0.000782310079498008
2020-02-24 14:12:00,3433.543113558516,0.000813692566076264
2020-02-24 14:13:00,3436.0640597087577,0.0008138652320889441
2020-02-24 14:14:00,3436.304670501975,0.000796919590860139
2020-02-24 14:15:00,3441.4223156244766,0.0007434438006195431
2020-02-24 14:16:00,3442.7415489154755,0.0007257156398609
2020-02-24 14:17:00,3437.9991067382066,0.0006867145726876767
2020-02-24 14:18:00,3436.6755630885295,0.0007777462277407961
2020-02-24 14:19:00,3439.5118992219277,0.0007210865137890845
2020-02-24 14:20:00,3442.0426496327696,0.0006736581752133068
2020-02-24 14:21:00,3443.3610703339355,0.0006561133299759758
2020-02-24 14:22:00,3442.6190784804,0.0006895316675703258
2020-02-24 14:23:00,3441.0986700801045,0.0006656819440710718
2020-02-24 14:24:00,3444.9600576740795,0.0006651503246560238
2020-02-24 14:25:00,3445.4433570718356,0.0006389174305863412
2020-02-24 14:26:00,3448.810677086785,0.0006668058680669013
2020-02-24 14:27:00,3447.6915548372963,0.0007213151442318016
2020-02-24 14:28:00,3448.6598722968592,0.0006807089748488882
2020-02-24 14:29:00,3450.264113007884,0.0007029564415551377
2020-02-24 14:30:00,3448.15445752339,0.0006895799452705354
2020-02-24 14:31:00,3448.8571947797604,0.0007013279376989824
2020-02-24 14:32:00,3448.5111236140915,0.0007259249165934725
2020-02-24 14:33:00,3452.437449785101,0.0006797884113869621
2020-02-24 14:34:00,3452.8362765008774,0.0007878172791029927
2020-02-24 14:35:00,3455.6512928102516,0.0007972100603111667
2020-02-24 14:36:00,3455.4376473011657,0.0007447830455764701
