ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2019-06-10T00:00:00.000000000Z,35,1,736,2887.250000000,2905.750000000,2880.500000000,2886.750000000,1311687,ESM9
2019-06-10T00:00:00.000000000Z,35,1,2993,6.850000000,6.950000000,6.850000000,6.950000000,2,ESM9-ESH0
2019-06-10T00:00:00.000000000Z,35,1,9625,0.850000000,1.250000000,0.850000000,1.250000000,3,ESU9-ESZ9
2019-06-10T00:00:00.000000000Z,35,1,16145,2892.000000000,2909.750000000,2885.500000000,2893.000000000,122,ESZ9
2019-06-10T00:00:00.000000000Z,35,1,37699,2891.000000000,2910.000000000,2884.500000000,2891.000000000,20266,ESU9
2019-06-10T00:00:00.000000000Z,35,1,10571,2895.000000000,2906.000000000,2895.000000000,2906.000000000,2,ESH0
2019-06-10T00:00:00.000000000Z,35,1,15686,3.800000000,4.150000000,3.600000000,4.000000000,28760,ESM9-ESU9
2019-06-10T00:00:00.000000000Z,35,1,7352,4.450000000,5.200000000,4.200000000,4.850000000,1105,ESM9-ESZ9
2019-06-11T00:00:00.000000000Z,35,1,9625,2.750000000,2.750000000,1.500000000,1.500000000,26,ESU9-ESZ9
2019-06-11T00:00:00.000000000Z,35,1,10571,2894.000000000,2894.000000000,2894.000000000,2894.000000000,1,ESH0
2019-06-11T00:00:00.000000000Z,35,1,37699,2890.750000000,2915.750000000,2883.500000000,2889.750000000,33237,ESU9
2019-06-11T00:00:00.000000000Z,35,1,15686,3.950000000,4.200000000,3.450000000,3.950000000,34325,ESM9-ESU9
2019-06-11T00:00:00.000000000Z,35,1,7352,5.250000000,5.700000000,4.750000000,5.400000000,689,ESM9-ESZ9
2019-06-11T00:00:00.000000000Z,35,1,736,2886.750000000,2911.500000000,2879.250000000,2885.500000000,1328014,ESM9
2019-06-11T00:00:00.000000000Z,35,1,16145,2891.500000000,2916.000000000,2885.500000000,2893.000000000,109,ESZ9
2019-06-11T00:00:00.000000000Z,35,1,2993,7.200000000,8.000000000,7.200000000,8.000000000,5,ESM9-ESH0
2019-06-12T00:00:00.000000000Z,35,1,3175,1.500000000,1.500000000,1.500000000,1.500000000,1,ESZ9-ESH0
2019-06-12T00:00:00.000000000Z,35,1,9625,1.450000000,1.600000000,1.250000000,1.250000000,5,ESU9-ESZ9
2019-06-12T00:00:00.000000000Z,35,1,7352,5.600000000,5.600000000,5.150000000,5.400000000,106,ESM9-ESZ9
2019-06-12T00:00:00.000000000Z,35,1,37699,2889.000000000,2894.500000000,2879.250000000,2889.500000000,54807,ESU9
2019-06-12T00:00:00.000000000Z,35,1,16145,2892.000000000,2895.500000000,2882.500000000,2891.000000000,75,ESZ9
2019-06-12T00:00:00.000000000Z,35,1,736,2885.500000000,2891.000000000,2875.250000000,2885.500000000,1104229,ESM9
2019-06-12T00:00:00.000000000Z,35,1,15686,3.900000000,4.050000000,3.850000000,3.950000000,61692,ESM9-ESU9
2019-06-12T00:00:00.000000000Z,35,1,10571,2889.500000000,2889.500000000,2882.750000000,2882.750000000,2,ESH0
2019-06-13T00:00:00.000000000Z,35,1,37699,2889.250000000,2900.500000000,2871.500000000,2895.250000000,242026,ESU9
2019-06-13T00:00:00.000000000Z,35,1,3175,1.500000000,1.500000000,1.350000000,1.500000000,52,ESZ9-ESH0
2019-06-13T00:00:00.000000000Z,35,1,9625,1.550000000,1.550000000,1.000000000,1.100000000,52,ESU9-ESZ9
2019-06-13T00:00:00.000000000Z,35,1,736,2885.500000000,2896.500000000,2867.250000000,2891.250000000,1126381,ESM9
2019-06-13T00:00:00.000000000Z,35,1,10571,2884.000000000,2892.750000000,2884.000000000,2892.500000000,4,ESH0
2019-06-13T00:00:00.000000000Z,35,1,2255,2.400000000,2.400000000,2.400000000,2.400000000,2,ESU9-ESH0
2019-06-13T00:00:00.000000000Z,35,1,2993,6.000000000,6.000000000,6.000000000,6.000000000,1,ESM9-ESH0
2019-06-13T00:00:00.000000000Z,35,1,15686,4.000000000,4.050000000,3.900000000,3.950000000,283308,ESM9-ESU9
2019-06-13T00:00:00.000000000Z,35,1,7352,5.650000000,5.650000000,4.950000000,5.000000000,135,ESM9-ESZ9
2019-06-13T00:00:00.000000000Z,35,1,16145,2892.250000000,2901.750000000,2878.500000000,2897.500000000,263,ESZ9
2019-06-14T00:00:00.000000000Z,35,1,3175,1.250000000,1.250000000,1.250000000,1.250000000,1,ESZ9-ESH0
2019-06-14T00:00:00.000000000Z,35,1,37699,2895.250000000,2902.750000000,2884.250000000,2896.250000000,735892,ESU9
2019-06-14T00:00:00.000000000Z,35,1,9625,0.950000000,1.100000000,0.850000000,1.100000000,53,ESU9-ESZ9
2019-06-14T00:00:00.000000000Z,35,1,16145,2896.000000000,2903.500000000,2885.500000000,2895.750000000,126,ESZ9
2019-06-14T00:00:00.000000000Z,35,1,10571,2891.500000000,2891.500000000,2890.500000000,2890.500000000,2,ESH0
2019-06-14T00:00:00.000000000Z,35,1,736,2891.250000000,2898.750000000,2880.500000000,2891.750000000,635276,ESM9
2019-06-14T00:00:00.000000000Z,35,1,7352,4.800000000,5.400000000,4.550000000,5.100000000,567,ESM9-ESZ9
2019-06-14T00:00:00.000000000Z,35,1,15686,3.950000000,4.250000000,3.950000000,4.250000000,563242,ESM9-ESU9
2019-06-16T00:00:00.000000000Z,35,1,15686,4.250000000,4.250000000,4.150000000,4.200000000,2527,ESM9-ESU9
2019-06-16T00:00:00.000000000Z,35,1,736,2890.750000000,2897.750000000,2890.750000000,2895.500000000,5632,ESM9
2019-06-16T00:00:00.000000000Z,35,1,37699,2895.000000000,2901.750000000,2895.000000000,2899.500000000,8520,ESU9
2019-06-17T00:00:00.000000000Z,35,1,16145,2901.000000000,2905.000000000,2894.750000000,2899.000000000,526,ESZ9
2019-06-17T00:00:00.000000000Z,35,1,9625,1.100000000,1.350000000,1.050000000,1.250000000,665,ESU9-ESZ9
2019-06-17T00:00:00.000000000Z,35,1,37699,2899.750000000,2904.750000000,2892.000000000,2896.500000000,810126,ESU9
2019-06-17T00:00:00.000000000Z,35,1,2993,6.700000000,6.700000000,6.700000000,6.700000000,1,ESM9-ESH0
2019-06-17T00:00:00.000000000Z,35,1,7352,4.550000000,5.600000000,4.550000000,5.500000000,455,ESM9-ESZ9
2019-06-17T00:00:00.000000000Z,35,1,10571,2900.000000000,2902.000000000,2900.000000000,2902.000000000,2,ESH0
2019-06-17T00:00:00.000000000Z,35,1,736,2895.500000000,2900.750000000,2887.750000000,2892.000000000,294949,ESM9
2019-06-17T00:00:00.000000000Z,35,1,15686,4.150000000,4.500000000,4.050000000,4.350000000,828015,ESM9-ESU9
2019-06-17T00:00:00.000000000Z,35,1,3175,1.100000000,1.100000000,1.100000000,1.100000000,1,ESZ9-ESH0
2019-06-18T00:00:00.000000000Z,35,1,3175,1.600000000,1.750000000,1.500000000,1.500000000,4,ESZ9-ESH0
2019-06-18T00:00:00.000000000Z,35,1,37699,2896.500000000,2936.500000000,2889.000000000,2928.750000000,1574158,ESU9
2019-06-18T00:00:00.000000000Z,35,1,16145,2900.000000000,2937.250000000,2892.500000000,2929.250000000,317,ESZ9
2019-06-18T00:00:00.000000000Z,35,1,15686,4.350000000,4.800000000,4.350000000,4.500000000,662656,ESM9-ESU9
2019-06-18T00:00:00.000000000Z,35,1,10571,2915.000000000,2931.000000000,2915.000000000,2928.000000000,7,ESH0
2019-06-18T00:00:00.000000000Z,35,1,736,2891.750000000,2931.750000000,2884.500000000,2924.250000000,383781,ESM9
2019-06-18T00:00:00.000000000Z,35,1,9625,1.250000000,1.600000000,0.850000000,1.600000000,67,ESU9-ESZ9
2019-06-18T00:00:00.000000000Z,35,1,7352,5.400000000,6.250000000,5.400000000,6.000000000,551,ESM9-ESZ9
2019-06-18T00:00:00.000000000Z,35,1,2993,7.950000000,7.950000000,7.950000000,7.950000000,1,ESM9-ESH0
2019-06-19T00:00:00.000000000Z,35,1,9625,1.300000000,1.600000000,0.650000000,0.900000000,557,ESU9-ESZ9
2019-06-19T00:00:00.000000000Z,35,1,2993,8.450000000,8.450000000,4.950000000,4.950000000,2,ESM9-ESH0
2019-06-19T00:00:00.000000000Z,35,1,3175,1.250000000,1.250000000,0.500000000,0.500000000,8,ESZ9-ESH0
2019-06-19T00:00:00.000000000Z,35,1,2255,1.350000000,1.350000000,0.850000000,0.850000000,2,ESU9-ESH0
2019-06-19T00:00:00.000000000Z,35,1,37699,2928.500000000,2943.000000000,2915.250000000,2941.000000000,1299025,ESU9
2019-06-19T00:00:00.000000000Z,35,1,21336,2937.750000000,2940.750000000,2937.750000000,2940.750000000,4,ESM0
2019-06-19T00:00:00.000000000Z,35,1,15686,4.500000000,4.600000000,4.200000000,4.350000000,352138,ESM9-ESU9
2019-06-19T00:00:00.000000000Z,35,1,10571,2925.000000000,2933.000000000,2925.000000000,2933.000000000,4,ESH0
2019-06-19T00:00:00.000000000Z,35,1,736,2924.000000000,2938.500000000,2909.000000000,2936.750000000,256037,ESM9
2019-06-19T00:00:00.000000000Z,35,1,7352,6.300000000,6.850000000,4.850000000,5.050000000,440,ESM9-ESZ9
2019-06-19T00:00:00.000000000Z,35,1,35269,4.950000000,4.950000000,4.950000000,4.950000000,1,ESH0-ESM0
2019-06-19T00:00:00.000000000Z,35,1,16145,2929.750000000,2940.000000000,2917.500000000,2937.750000000,506,ESZ9
2019-06-20T00:00:00.000000000Z,35,1,16145,2942.750000000,2963.750000000,2937.000000000,2958.500000000,666,ESZ9
2019-06-20T00:00:00.000000000Z,35,1,3175,0.700000000,0.700000000,0.700000000,0.700000000,3,ESZ9-ESH0
2019-06-20T00:00:00.000000000Z,35,1,15686,4.300000000,4.500000000,3.900000000,4.000000000,193864,ESM9-ESU9
2019-06-20T00:00:00.000000000Z,35,1,9625,1.050000000,1.050000000,0.250000000,0.250000000,491,ESU9-ESZ9
2019-06-20T00:00:00.000000000Z,35,1,736,2936.750000000,2960.000000000,2931.500000000,2953.500000000,203185,ESM9
2019-06-20T00:00:00.000000000Z,35,1,7352,5.050000000,5.300000000,4.600000000,4.700000000,286,ESM9-ESZ9
2019-06-20T00:00:00.000000000Z,35,1,37699,2941.250000000,2964.500000000,2935.750000000,2957.750000000,1623212,ESU9
2019-06-20T00:00:00.000000000Z,35,1,10571,2960.000000000,2962.750000000,2940.250000000,2962.250000000,10,ESH0
2019-06-20T00:00:00.000000000Z,35,1,2993,8.950000000,8.950000000,8.950000000,8.950000000,2,ESM9-ESH0
2019-06-20T00:00:00.000000000Z,35,1,21336,2950.000000000,2955.000000000,2946.500000000,2946.500000000,5,ESM0
2019-06-21T00:00:00.000000000Z,35,1,16145,2955.250000000,2969.000000000,2949.000000000,2950.500000000,1543,ESZ9
2019-06-21T00:00:00.000000000Z,35,1,3175,0.950000000,0.950000000,0.950000000,0.950000000,2,ESZ9-ESH0
2019-06-21T00:00:00.000000000Z,35,1,9625,0.300000000,0.900000000,-0.250000000,0.900000000,3422,ESU9-ESZ9
2019-06-21T00:00:00.000000000Z,35,1,37699,2957.750000000,2969.250000000,2947.750000000,2948.250000000,1437700,ESU9
2019-06-21T00:00:00.000000000Z,35,1,736,2953.500000000,2956.000000000,2944.000000000,2951.500000000,24349,ESM9
2019-06-21T00:00:00.000000000Z,35,1,7352,4.500000000,4.600000000,4.200000000,4.200000000,16,ESM9-ESZ9
2019-06-21T00:00:00.000000000Z,35,1,10571,2956.500000000,2967.000000000,2956.000000000,2960.000000000,7,ESH0
2019-06-21T00:00:00.000000000Z,35,1,15686,4.000000000,4.550000000,3.500000000,3.650000000,17087,ESM9-ESU9
2019-06-23T00:00:00.000000000Z,35,1,9625,0.850000000,0.850000000,0.850000000,0.850000000,3,ESU9-ESZ9
2019-06-23T00:00:00.000000000Z,35,1,16145,2948.750000000,2957.000000000,2948.750000000,2957.000000000,8,ESZ9
2019-06-23T00:00:00.000000000Z,35,1,37699,2948.000000000,2956.500000000,2947.250000000,2955.500000000,17080,ESU9
2019-06-24T00:00:00.000000000Z,35,1,3175,0.750000000,0.850000000,0.750000000,0.850000000,11,ESZ9-ESH0
2019-06-24T00:00:00.000000000Z,35,1,2255,1.550000000,1.550000000,1.550000000,1.550000000,1,ESU9-ESH0
2019-06-24T00:00:00.000000000Z,35,1,9625,0.900000000,0.900000000,0.700000000,0.700000000,1272,ESU9-ESZ9
2019-06-24T00:00:00.000000000Z,35,1,10571,2958.000000000,2959.000000000,2958.000000000,2959.000000000,3,ESH0
2019-06-24T00:00:00.000000000Z,35,1,16145,2956.500000000,2960.500000000,2949.750000000,2952.750000000,328,ESZ9
2019-06-24T00:00:00.000000000Z,35,1,37699,2955.250000000,2961.750000000,2948.750000000,2952.250000000,868705,ESU9
2019-06-25T00:00:00.000000000Z,35,1,37699,2952.500000000,2958.250000000,2917.500000000,2920.750000000,1394528,ESU9
2019-06-25T00:00:00.000000000Z,35,1,3175,0.150000000,0.150000000,0.150000000,0.150000000,2,ESZ9-ESH0
2019-06-25T00:00:00.000000000Z,35,1,2255,1.150000000,1.350000000,1.150000000,1.350000000,9,ESU9-ESH0
2019-06-25T00:00:00.000000000Z,35,1,9625,0.800000000,0.900000000,0.600000000,0.800000000,944,ESU9-ESZ9
2019-06-25T00:00:00.000000000Z,35,1,16145,2955.000000000,2958.500000000,2919.000000000,2921.000000000,1032,ESZ9
2019-06-25T00:00:00.000000000Z,35,1,10571,2950.750000000,2950.750000000,2920.250000000,2920.250000000,32,ESH0
2019-06-26T00:00:00.000000000Z,35,1,10571,2938.000000000,2938.500000000,2924.250000000,2924.250000000,17,ESH0
2019-06-26T00:00:00.000000000Z,35,1,2255,1.150000000,2.100000000,1.150000000,2.100000000,15,ESU9-ESH0
2019-06-26T00:00:00.000000000Z,35,1,3175,0.750000000,1.150000000,0.750000000,1.150000000,14,ESZ9-ESH0
2019-06-26T00:00:00.000000000Z,35,1,37699,2920.750000000,2939.000000000,2914.500000000,2918.750000000,1195777,ESU9
2019-06-26T00:00:00.000000000Z,35,1,9625,0.800000000,1.050000000,0.800000000,0.950000000,1988,ESU9-ESZ9
2019-06-26T00:00:00.000000000Z,35,1,16145,2922.250000000,2939.000000000,2915.750000000,2918.250000000,735,ESZ9
2019-06-26T00:00:00.000000000Z,35,1,21336,2921.000000000,2921.000000000,2921.000000000,2921.000000000,3,ESM0
2019-06-27T00:00:00.000000000Z,35,1,21336,2932.500000000,2932.500000000,2932.500000000,2932.500000000,3,ESM0
2019-06-27T00:00:00.000000000Z,35,1,3175,0.950000000,1.250000000,0.950000000,1.250000000,8,ESZ9-ESH0
2019-06-27T00:00:00.000000000Z,35,1,10571,2928.250000000,2934.000000000,2925.500000000,2933.250000000,15,ESH0
2019-06-27T00:00:00.000000000Z,35,1,9625,0.950000000,1.100000000,0.850000000,1.050000000,1264,ESU9-ESZ9
2019-06-27T00:00:00.000000000Z,35,1,16145,2919.500000000,2938.250000000,2919.500000000,2935.250000000,794,ESZ9
2019-06-27T00:00:00.000000000Z,35,1,37699,2918.750000000,2937.500000000,2917.750000000,2935.750000000,1013648,ESU9
2019-06-28T00:00:00.000000000Z,35,1,37699,2936.000000000,2955.250000000,2930.000000000,2953.750000000,1211033,ESU9
2019-06-28T00:00:00.000000000Z,35,1,3175,0.900000000,1.350000000,0.900000000,1.350000000,7,ESZ9-ESH0
2019-06-28T00:00:00.000000000Z,35,1,21336,2938.000000000,2941.000000000,2938.000000000,2941.000000000,2,ESM0
2019-06-28T00:00:00.000000000Z,35,1,16145,2938.000000000,2955.750000000,2931.500000000,2954.000000000,695,ESZ9
2019-06-28T00:00:00.000000000Z,35,1,9625,0.900000000,1.100000000,0.800000000,0.800000000,768,ESU9-ESZ9
2019-06-28T00:00:00.000000000Z,35,1,10571,2936.500000000,2946.500000000,2934.750000000,2944.250000000,17,ESH0
2019-06-28T00:00:00.000000000Z,35,1,2255,2.050000000,2.500000000,2.000000000,2.350000000,557,ESU9-ESH0
2019-06-30T00:00:00.000000000Z,35,1,16145,2967.500000000,2977.500000000,2967.500000000,2971.250000000,103,ESZ9
2019-06-30T00:00:00.000000000Z,35,1,37699,2970.000000000,2977.500000000,2968.500000000,2971.500000000,47679,ESU9
2019-06-30T00:00:00.000000000Z,35,1,10571,2970.000000000,2975.250000000,2970.000000000,2975.250000000,2,ESH0
2019-06-30T00:00:00.000000000Z,35,1,9625,0.800000000,0.950000000,0.800000000,0.950000000,89,ESU9-ESZ9
2019-07-01T00:00:00.000000000Z,35,1,37699,2971.250000000,2981.750000000,2955.500000000,2964.000000000,1366572,ESU9
2019-07-01T00:00:00.000000000Z,35,1,10571,2980.250000000,2981.000000000,2960.000000000,2975.000000000,20,ESH0
2019-07-01T00:00:00.000000000Z,35,1,3175,1.500000000,1.650000000,1.500000000,1.600000000,8,ESZ9-ESH0
