ts,V_smooth,sigma_t
2020-02-24 13:30:00,3253.875031195734,0.0003072786657565274
2020-02-24 13:31:00,3254.8748929614153,0.0003072786657565274
2020-02-24 13:32:00,3252.37503817645,0.00032518968836282505
2020-02-24 13:33:00,3251.124992340839,0.0003266620661407598
2020-02-24 13:34:00,3249.6250305620406,0.00033035601814445005
2020-02-24 13:35:00,3249.125022929932,0.00032738853075490944
2020-02-24 13:36:00,3249.375015283256,0.00032383698332417104
2020-02-24 13:37:00,3250.124961779985,0.0003220119080293484
2020-02-24 13:38:00,3249.6249999974143,0.0003191613729342661
2020-02-24 13:39:00,3249.1250305716762,0.0003163513961641361
2020-02-24 13:40:00,3249.625022921937,0.0003135812764174891
2020-02-24 13:41:00,3250.8749847014724,0.00031538146169101793
2020-02-24 13:42:00,3251.6249159025956,0.00031370219944722275
2020-02-24 13:43:00,3249.62503819427,0.00032373995407706185
2020-02-24 13:44:00,3248.8750534964374,0.0003219171392881587
2020-02-24 13:45:00,3249.874977065006,0.00032160055842858203
2020-02-24 13:46:00,3250.1249464871976,0.00031811914937429576
2020-02-24 13:47:00,3248.625068773946,0.00032211114679528625
2020-02-24 13:48:00,3249.3749617811536,0.0003203168616070032
2020-02-24 13:49:00,3248.874984705348,0.0003174906647646643
2020-02-24 13:50:00,3247.8749694054686,0.0003172736571964603
2020-02-24 13:51:00,3245.875091692937,0.00032715374793325575
2020-02-24 13:52:00,3246.874915909597,0.0003267295787612274
2020-02-24 13:53:00,3245.125084053548,0.0003330954558334946
2020-02-24 13:54:00,3246.124954137862,0.00033254567450818835
2020-02-24 13:55:00,3245.6250382107296,0.0003295493756166179
2020-02-24 13:56:00,3246.374977068524,0.0003276303289308829
2020-02-24 13:57:00,3246.374999998596,0.0003238671736410088
2020-02-24 13:58:00,3246.3749770687546,0.0003201472418762031
2020-02-24 13:59:00,3245.62504585259,0.00031839066736876983
2020-02-24 14:00:00,3246.3749541363472,0.0003166648005916174
2020-02-24 14:01:00,3245.625007638571,0.00031496921747564433
2020-02-24 14:02:00,3245.1250152847856,0.000312220888322867
2020-02-24 14:03:00,3245.1249694229023,0.0003086347255541899
2020-02-24 14:04:00,3244.1250152803036,0.0003086248495179228
2020-02-24 14:05:00,3243.625015281505,0.00030596803204035414
2020-02-24 14:06:00,3243.624854675179,0.0003024536894516742
2020-02-24 14:07:00,3238.8751451117805,0.0003720767766953142
2020-02-24 14:08:00,3238.8749770731924,0.00036780311041103176
2020-02-24 14:09:00,3238.1250458509394,0.0003652592713765632
2020-02-24 14:10:00,3238.874900610831,0.0003627563018738774
2020-02-24 14:11:00,3236.3751604375234,0.00037710063682540665
2020-02-24 14:12:00,3239.124862375945,0.00039425096889738535
2020-02-24 14:13:00,3237.3750381979885,0.0003981885431855176
2020-02-24 14:14:00,3236.875038213524,0.0003943065255857219
2020-02-24 14:15:00,3237.624984710619,0.00039134697526247136
2020-02-24 14:16:00,3237.8749694232506,0.0003870279329111698
2020-02-24 14:17:00,3237.124999995391,0.0003841811318418702
2020-02-24 14:18:00,3236.3750534947744,0.00038137956970393805
2020-02-24 14:19:00,3237.374961779261,0.0003798792262787936
2020-02-24 14:20:00,3237.1249770670906,0.0003756972676105198
2020-02-24 14:21:00,3236.125106969136,0.00037430586485456396
2020-02-24 14:22:00,3238.624915895182,0.0003879759118846959
2020-02-24 14:23:00,3238.374946475854,0.00038369703551265695
2020-02-24 14:24:00,3236.3750305504173,0.00039061221305231877
2020-02-24 14:25:00,3235.3750764144575,0.0003889399774147508
2020-02-24 14:26:00,3236.874854720832,0.0003908021730436255
2020-02-24 14:27:00,3233.6250763758594,0.00041507449531049756
2020-02-24 14:28:00,3232.8749847077306,0.00041180185539276996
2020-02-24 14:29:00,3231.625068778336,0.0004112462174662985
2020-02-24 14:30:00,3232.6250305559906,0.0004092029081666359
2020-02-24 14:31:00,3234.62513736118,0.00041516241173369
2020-02-24 14:32:00,3241.124953823158,0.0005103614731502407
2020-02-24 14:33:00,3246.124877579918,0.0005556902814725131
2020-02-24 14:34:00,3247.1249082553013,0.0005512764687238851
2020-02-24 14:35:00,3245.1250840542284,0.00055284235614439
2020-02-24 14:36:00,3245.8750611123746,0.0005476072256537357
2020-02-24 14:37:00,3248.6250457382926,0.0005562420181221079
2020-02-24 14:38:00,3252.8749005470313,0.0005842757522979672
2020-02-24 14:39:00,3253.874954127113,0.0005794298513971871
2020-02-24 14:40:00,3253.3748699595853,0.0005732451944462136
2020-02-24 14:41:00,3248.62516039595,0.0006081636838002583
2020-02-24 14:42:00,3249.124908258771,0.0006016280820409952
2020-02-24 14:43:00,3246.625145170293,0.0006059882491755027
2020-02-24 14:44:00,3248.8750991975435,0.0006081090140605804
2020-02-24 14:45:00,3254.374862275188,0.0006532203028950091
2020-02-24 14:46:00,3255.3749694193975,0.0006473846568281188
2020-02-24 14:47:00,3255.375053485909,0.0006399488098359437
2020-02-24 14:48:00,3257.124931195404,0.0006377911569083882
2020-02-24 14:49:00,3256.6249770593895,0.0006308922729783717
2020-02-24 14:50:00,3255.374999989294,0.0006263388997941499
2020-02-24 14:51:00,3254.1251527855793,0.0006218593987848414
2020-02-24 14:52:00,3257.8747476171116,0.0006388842066785662
2020-02-24 14:53:00,3253.3751145494703,0.000665197088736035
2020-02-24 14:54:00,3252.625160408505,0.0006584791846554345
2020-02-24 14:55:00,3257.1247629185445,0.0006836288841894226
2020-02-24 14:56:00,3253.8750534363867,0.000692413983348127
2020-02-24 14:57:00,3252.375015275123,0.0006879990949789264
2020-02-24 14:58:00,3251.375068779575,0.000681682820844879
2020-02-24 14:59:00,3252.625038181361,0.0006763523111821688
2020-02-24 15:00:00,3255.124977026965,0.0006785918237738594
2020-02-24 15:01:00,3256.8749846874184,0.0006756975676458027
2020-02-24 15:02:00,3258.1248853138204,0.0006704493689854556
2020-02-24 15:03:00,3255.6250305294534,0.0006728250323334794
2020-02-24 15:04:00,3254.1249846860715,0.0006687336980235023
2020-02-24 15:05:00,3252.125038196852,0.0006675503414442709
2020-02-24 15:06:00,3251.375068777698,0.0006608028667611579
2020-02-24 15:07:00,3252.8749923385126,0.0006569216596836506
2020-02-24 15:08:00,3254.124923554102,0.0006519670073552267
2020-02-24 15:09:00,3252.875076416299,0.0006470888733543495
2020-02-24 15:10:00,3254.1249999864835,0.0006422863675359417
2020-02-24 15:11:00,3255.3749617766994,0.0006375565758982918
2020-02-24 15:12:00,3255.3750229275834,0.0006302336140436467
2020-02-24 15:13:00,3256.1250458326613,0.0006239667586883166
2020-02-24 15:14:00,3258.374946472444,0.0006255720774232
2020-02-24 15:15:00,3258.8749770654954,0.0006188214047378821
2020-02-24 15:16:00,3258.624954124638,0.000611823499200916
2020-02-24 15:17:00,3256.8749999703236,0.0006102205490627678
2020-02-24 15:18:00,3255.125015264947,0.0006086559538859299
2020-02-24 15:19:00,3253.874999985547,0.0006044584938516545
2020-02-24 15:20:00,3252.6249923387463,0.0006003307109698081
2020-02-24 15:21:00,3251.124999979306,0.0005975158641265041
2020-02-24 15:22:00,3249.625022917233,0.000594756211090609
2020-02-24 15:23:00,3248.875015283725,0.000588958850705358
2020-02-24 15:24:00,3248.624977066873,0.0005823102270056617
2020-02-24 15:25:00,3247.625045852002,0.0005774992215428451
2020-02-24 15:26:00,3248.1249541359966,0.0005713399847978985
2020-02-24 15:27:00,3247.125015278207,0.0005666914986719522
2020-02-24 15:28:00,3246.624961770075,0.0005606657270789348
2020-02-24 15:29:00,3244.875061130297,0.0005601838942907153
2020-02-24 15:30:00,3245.124984713452,0.0005538720262836919
2020-02-24 15:31:00,3244.874961771974,0.0005476340507262684
2020-02-24 15:32:00,3243.374999977386,0.0005458353492639842
2020-02-24 15:33:00,3241.874992335122,0.0005440761385103721
2020-02-24 15:34:00,3240.125114614799,0.0005439824011633992
