date,symbol,OPrice,DPrice,Ret_mkt_t,BuyVol_LR1,SellVol_LR1,BuyVol_LRi,SellVol_LRi,IVol_t_m,IVol_q_m,VarianceRatio1,VarianceRatio2,TSignSqrtDVol1,TSignSqrtDVol2,NObsUsed1
2013-02-20,SPY,153.14,151.31,-0.012352325,76754187,90124973,71663353,76631131,5.985311E-9,1.1204975E-9,0.0477989091,0.0146165832,-6.743826E-9,-5.998878E-9,78
2013-02-21,SPY,150.96,150.41,-0.00371649,84508187,105898050,76015045,88141905,5.8747435E-9,1.5999619E-9,0.03231199,0.0076331137,1.4252166E-8,1.3541134E-8,78
2013-02-22,SPY,151.15,151.84,0.0048838534,62944998,48950272,53334755,46014797,3.3337532E-9,9.656419E-10,0.0999463249,0.0319604676,-2.324928E-9,-3.738222E-9,78
2013-02-25,SPY,152.63,149.01,-0.024003274,136551953,112378940,120479706,93684377,5.2665953E-9,2.54542E-9,0.0049541444,0.0746660586,-4.507378E-8,-4.365757E-8,78
2013-02-26,SPY,149.74,150.01,0.0018681617,89811644,99024528,77612626,87087663,1.1047974E-8,2.9381605E-9,0.0292635131,0.0883514766,-1.230358E-8,-1.229109E-8,78
2013-02-27,SPY,149.89,151.91,0.0133865485,65928565,86955389,56581700,79440983,6.1894737E-9,1.6525888E-9,0.044194177,0.1202577314,-2.138876E-8,-1.657542E-8,78
2013-02-28,SPY,151.89,151.61,-0.00237295,63966839,67275049,60505360,49549009,3.8132957E-9,1.3996368E-9,0.038205608,0.0428807327,-3.377562E-8,-3.395275E-8,78
2013-03-01,SPY,151.09,152.13,0.0067282576,78074142,97273242,72058206,79128662,8.167171E-9,2.172019E-9,0.0558581062,0.0824420385,-6.463013E-9,-7.992267E-9,78
2013-03-04,SPY,151.76,152.87,0.0076145832,52476974,49952872,45617694,43799580,4.3472327E-9,1.2306522E-9,0.0379844504,0.0481613248,-1.04965E-8,-1.54629E-8,78
2013-03-05,SPY,153.66,154.31,0.004091579,60293000,64052178,56353798,52967958,4.5632364E-9,1.0851975E-9,0.0407835612,0.0116803763,-2.244312E-8,-2.158046E-8,78
2013-03-06,SPY,154.85,154.51,-0.00226281,46667273,48810430,42230492,41869791,3.3909358E-9,9.82654E-10,0.0079236109,0.1252231875,-1.564312E-8,-1.514042E-8,78
2013-03-07,SPY,154.7,154.79,0.0007753942,46522888,44877009,37705647,38515976,2.9275041E-9,8.351488E-10,0.0607554298,0.0450398103,-3.172183E-8,-3.215579E-8,78
2013-03-08,SPY,155.46,155.44,-0.000128659,68993838,61080441,59531552,53652106,3.2287972E-9,1.0807633E-9,0.1307324368,0.0257737099,3.9610531E-9,4.0076676E-9,78
2013-03-11,SPY,155.32,156,0.0045607916,45169160,43313840,40942346,38214525,3.2267858E-9,5.342976E-10,0.1557263405,0.0146483965,4.6586203E-9,2.061221E-9,78
2013-03-12,SPY,155.92,155.7,-0.001797407,51597043,58063207,47005059,44324652,5.3001107E-9,8.139933E-10,0.0418094462,0.1291307232,-1.670309E-8,-1.657666E-8,78
2013-03-13,SPY,155.75,155.88,0.0005776822,39622913,54669978,36071997,48623036,2.7891813E-9,7.737765E-10,0.0530581703,0.1445279672,-1.540288E-8,-1.543811E-8,78
2013-03-14,SPY,156.3,156.73,0.0027473422,50343158,80010727,50176354,66873189,1.2118163E-8,4.869591E-10,0.0775926724,0.0315095374,-4.477328E-9,-3.424827E-9,78
2013-03-15,SPY,155.85,155.84,0.0001924743,97140512,55258394,84766831,47548306,5.6903837E-9,6.10398E-10,0.0595937475,0.0336192774,8.3405083E-9,8.9024568E-9,78
2013-03-18,SPY,154.34,154.95,0.0040735888,66257939,62749202,58124121,51251026,1.1201406E-8,1.0992942E-9,0.1095087782,0.0234067995,-9.339125E-9,-9.35129E-9,78
2013-03-19,SPY,155.3,154.64,-0.004452913,86624134,81719346,74924020,66647385,6.4191075E-9,2.0893655E-9,0.0872563175,0.1217508492,-2.972693E-8,-2.899774E-8,78
2013-03-20,SPY,155.52,155.65,0.0007070545,59209048,55829213,52031953,46725372,3.4583612E-9,1.1843254E-9,0.0731417494,0.0772484149,-1.009714E-8,-1.050479E-8,78
2013-03-21,SPY,154.76,154.36,-0.002717569,65768145,64299329,57696125,51147680,4.0438358E-9,1.4669467E-9,0.0650444547,0.040487496,-2.776562E-8,-2.819686E-8,78
