date,symbol,OPrice,DPrice,Ret_mkt_t,BuyVol_LR1,SellVol_LR1,BuyVol_LRi,SellVol_LRi,IVol_t_m,IVol_q_m,VarianceRatio1,VarianceRatio2,TSignSqrtDVol1,TSignSqrtDVol2,NObsUsed1
2014-10-22,SPY,194.41,192.71,-0.008886651,80774895,72504997,75063137,63282867,7.8038875E-9,2.462101E-9,0.0005073791,0.0196430123,-5.285221E-9,-3.581307E-9,78
2014-10-23,SPY,194.62,194.95,0.0015915804,72397838,85069270,64991494,79573822,9.4691539E-8,2.2964857E-9,0.0456290364,0.0222398653,-2.180549E-8,-2.248789E-8,78
2014-10-24,SPY,195.22,196.38,0.006179006,62612463,59064743,57025105,53545702,4.894186E-9,1.9671005E-9,0.008682293,0.0798805214,1.4402536E-8,1.475358E-8,78
2014-10-27,SPY,195.73,196.11,0.0021944942,44107599,41372195,40080198,37451111,4.6133035E-9,1.8045702E-9,0.0256989758,0.0834131961,-3.680571E-8,-3.904409E-8,78
2014-10-28,SPY,196.82,198.37,0.0080459913,57607207,51973909,51355763,48915388,1.2081047E-8,1.1450414E-9,0.0612343783,0.0650653334,-4.648204E-9,-2.972249E-9,78
2014-10-29,SPY,198.55,198.14,-0.002218526,74104511,69655873,66325839,60783631,5.454376E-9,2.5675173E-9,0.086205178,0.0650683231,-2.484762E-8,-2.500638E-8,78
2014-10-30,SPY,197.58,199.45,0.009068986,52961004,63013475,47131981,51849939,1.4771316E-8,1.7762856E-9,0.0095625704,0.0640266359,-2.722595E-8,-2.539676E-8,72
2014-10-31,SPY,201.78,201.66,-0.000594884,70824269,80757722,59615704,68124215,4.5845617E-8,1.3776361E-9,0.0604512863,0.1328955089,-1.032777E-8,-1.344181E-8,78
2014-11-03,SPY,201.92,201.75,-0.000743145,50648040,44448981,46331965,40915110,3.5387643E-9,1.1513022E-9,0.0104385939,0.0382819799,2.134072E-8,2.1356539E-8,78
2014-11-04,SPY,201.23,201.11,-0.000795426,50612061,43858330,45777170,38814551,5.8030618E-9,1.246429E-9,0.0808993981,0.13356608,-2.472116E-8,-2.547132E-8,78
2014-11-05,SPY,202.53,202.37,-0.000938573,43067634,50513851,38555147,42330350,7.2683947E-9,1.1868019E-9,0.0245804086,0.1150916614,1.3522948E-9,8.199584E-10,78
2014-11-06,SPY,202.39,203.18,0.0037480934,44715274,70989456,40084846,67946513,6.5587235E-9,1.1759899E-9,0.009630598,0.0035006349,-4.056944E-9,-2.940144E-9,78
2014-11-07,SPY,203.18,203.37,0.0007871692,44189466,50788301,39977661,36263799,2.3365167E-9,9.244404E-10,0.036952125,0.0233221393,-2.689393E-9,-2.723146E-9,78
2014-11-10,SPY,203.38,203.97,0.0029457995,34432772,34261891,27759917,31613758,2.8134991E-9,6.839832E-10,0.1355271928,0.1745208529,-1.339747E-9,-2.66021E-10,78
2014-11-11,SPY,204.06,204.17,0.0004899319,26762119,28331088,24879749,26839362,1.9857945E-9,5.254543E-10,0.0993198857,0.0445869057,9.539963E-10,9.754877E-10,78
2014-11-12,SPY,203.35,203.98,0.0029952638,41384337,53421060,38915006,41392870,3.203844E-9,5.989706E-10,0.0395768769,0.0075862281,-8.331022E-9,-9.633291E-9,78
2014-11-13,SPY,204.17,204.17,0.0000979528,45887601,42790060,36912693,38948903,1.9951402E-9,9.344743E-10,0.0408087666,0.1792004049,-3.197288E-8,-3.29092E-8,78
2014-11-14,SPY,204.1,204.25,0.0006857031,37112705,44360979,33330687,40559251,1.8891531E-9,7.591732E-10,0.0059410707,0.0891603174,-2.848838E-9,-3.217114E-9,78
2014-11-17,SPY,203.85,204.38,0.0025476473,32800814,49066715,29838712,44328901,2.2848218E-9,8.059655E-10,0.0597819039,0.0343374804,-2.933025E-8,-2.88783E-8,78
2014-11-18,SPY,204.44,205.55,0.0054147794,36693569,40554711,33088546,38203944,3.8525714E-9,5.194518E-10,0.0461132101,0.0319854318,-1.520405E-8,-1.314888E-8,78
2014-11-19,SPY,205.31,205.19,-0.000438458,45308771,39609202,37870150,36618510,4.5944429E-9,9.107215E-10,0.0239971144,0.0212651099,-2.551345E-8,-2.553666E-8,78
2014-11-20,SPY,204.26,205.59,0.0064415604,35005669,39858262,31526743,38003486,2.0134521E-9,6.612E-10,0.0066256446,0.0358872301,-3.593737E-9,-2.121006E-9,78
2014-11-21,SPY,207.64,206.68,-0.00444059,76190344,74576655,70587244,68657696,4.0524961E-8,6.673144E-10,0.0431946449,0.1465511048,3.6213403E-9,2.4644498E-9,78
2014-11-24,SPY,207.17,207.28,0.0004343315,31719717,38509302,29744790,37143013,2.6947197E-9,4.447703E-10,0.073450565,0.179840951,-1.00739E-10,-4.25916E-10,78
2014-11-25,SPY,207.53,207.18,-0.001350114,38187337,42276805,36532254,39426811,2.1764225E-9,5.61418E-10,0.0187059487,0.0263413941,-6.989111E-9,-7.504512E-9,78
2014-11-26,SPY,207.29,207.66,0.0016870319,24561473,39911061,23620686,32419141,2.6132295E-9,3.484673E-10,0.0232256626,0.0908981559,-1.267631E-9,-1.994628E-9,78
2014-11-28,SPY,207.49,207.21,-0.001398635,29652746,31952295,26906464,22687685,3.0725584E-9,5.914131E-10,0.0685961798,0.0302748718,-2.961301E-9,-1.836099E-9,42
2014-12-01,SPY,206.39,205.8,-0.002862759,63272366,43135575,56367891,39094078,1.3290474E-8,1.0323426E-9,0.0424069578,0.0648715816,6.9328154E-9,1.1267784E-8,78
2014-12-02,SPY,205.81,207.09,0.0062000683,38029793,37600807,34446844,34469311,8.2604317E-9,7.483838E-10,0.0547695273,0.0291217258,5.9913011E-9,1.8559475E-9,78
2014-12-03,SPY,207.3,207.91,0.0029382743,35692043,34133752,33998573,29869856,2.8763028E-9,6.048614E-10,0.0908149736,0.0980328825,-1.685511E-8,-1.72824E-8,78
2014-12-04,SPY,207.54,207.66,0.0004817188,46401412,46892854,41827660,40551935,2.1782913E-9,9.574327E-10,0.0108726653,0.2788524709,-3.284946E-8,-3.294698E-8,78
2014-12-05,SPY,207.87,208,0.0006251954,42109046,50720718,36588609,44231560,3.6229579E-9,5.998894E-10,0.0062402813,0.0520999506,-9.494165E-9,-9.490946E-9,78
2014-12-08,SPY,207.52,206.62,-0.004394762,50717358,71053488,46252638,41106587,2.5926875E-8,9.88109E-10,0.0451428559,0.0464133917,-4.370055E-8,-4.587492E-8,78
2014-12-09,SPY,204.37,206.46,0.0102230469,71288869,57468063,66510671,51426695,2.949658E-8,1.4771045E-9,0.0137296864,0.196149583,-1.244783E-8,-1.819171E-8,78
2014-12-10,SPY,205.91,203.17,-0.013445334,81314422,81424299,74992930,69436530,1.105924E-7,2.1513668E-9,0.0497886946,0.1195981448,-5.518225E-8,-5.366873E-8,78
2014-12-11,SPY,203.89,204.17,0.001666177,80790848,82564764,73105137,75513000,4.3831793E-8,1.7561686E-9,0.0458881439,0.0326091761,-5.152895E-8,-5.669122E-8,78
2014-12-12,SPY,202.64,200.87,-0.00842465,104290991,107261902,94266510,76678898,5.7470791E-8,3.0207743E-9,0.0197528638,0.1222640527,-2.651154E-8,-2.465232E-8,78
2014-12-15,SPY,201.98,199.48,-0.012304322,97744517,94647111,83919897,84320894,9.1445843E-9,4.8646658E-9,0.0089148361,0.0820825863,-6.532277E-8,-6.264706E-8,78
2014-12-16,SPY,198.57,197.93,-0.00337983,109921929,159878118,96068572,127388647,3.8128573E-8,5.3475475E-9,0.0139460337,0.150051355,-1.955792E-8,-2.486061E-8,78
2014-12-17,SPY,198.45,201.9,0.0166903734,113732951,146180354,110274231,122545731,1.0124153E-7,5.8248843E-9,0.0979448895,0.0606764414,-6.867059E-8,-7.023311E-8,78
2014-12-18,SPY,204.74,206.8,0.010204666,123707632,139664976,95549375,133522686,4.186966E-7,2.0018179E-9,0.0099181743,0.0080371104,-2.436951E-9,1.1821831E-8,78
2014-12-19,SPY,206.43,206.53,-0.000484543,92047979,159695176,85612905,133430435,2.8229372E-8,1.6908859E-9,0.0469116188,0.0607065131,-1.529109E-8,-2.141833E-8,78
2014-12-22,SPY,206.74,207.45,0.0035247858,90779808,69672543,85318275,65604348,5.9282121E-9,1.0229035E-9,0.0339883376,0.1088227715,-1.634536E-8,-1.638217E-8,78
2014-12-23,SPY,208.17,207.75,-0.00201962,46409575,80573306,41924116,68441399,1.0413473E-8,7.475543E-10,0.0848540407,0.0775050553,3.7797467E-9,3.0562825E-9,78
2014-12-24,SPY,208.02,207.8,-0.001010028,24236323,21591633,23240680,19207978,1.4505596E-9,5.864712E-10,0.0478568336,0.1334035428,-1.022264E-8,-1.297993E-8,42
2014-12-26,SPY,208.3,208.42,0.0006718818,22644901,35796289,20029843,29071802,9.3591224E-9,3.470894E-10,0.0922718863,0.1579325898,-5.398897E-9,-7.546392E-9,78
2014-12-29,SPY,208.22,208.73,0.0023984278,30041267,50685235,28074576,47167384,2.9700856E-9,5.727088E-10,0.1051253357,0.180706301,-3.749986E-9,-2.846381E-9,78
2014-12-30,SPY,208.21,207.61,-0.002934034,39405379,35234222,36263402,30912540,6.3552961E-9,6.555509E-10,0.0200785099,0.0291770629,-1.643278E-8,-1.687267E-8,78
2014-12-31,SPY,208,205.52,-0.012092046,68956700,63565379,63727798,52145375,1.8774756E-8,1.0140137E-9,0.0709926926,0.1729197687,-2.236439E-8,-1.847089E-8,78
